"rs" "chr" "pos" "hapflk_v1.4_ALL" "hapflk_v1.4_ALL_scaled" "hapflk_v1.4_ALL_log_pvalue" "hapflk_v1.4_PRUNED" "hapflk_v1.4_PRUNED_scaled" "hapflk_v1.4_PRUNED_log_pvalue" "hapflk_v1.4_PRUNED_KIN" "hapflk_v1.4_PRUNED_KIN_scaled" "hapflk_v1.4_PRUNED_KIN_log_pvalue"
41 1 2671 30.1964532034 537.578985395 0.372309940212206 NA NA NA 29.417362386 523.745638834 0.227332301387517
42 1 2680 30.1573807057 537.042021955 0.365792997921349 NA NA NA 29.4379120297 524.013929515 0.22970528432736
43 1 2754 30.1546470239 537.004453658 0.365339811968517 NA NA NA 29.4433600407 524.085057298 0.230337196706021
44 1 2772 30.218411635 537.880754559 0.376004918006537 NA NA NA 29.4975717848 524.792831406 0.236689344008053
45 1 2828 30.2058017716 537.7074604 0.373880174509601 30.3056177311 525.841251319 0.246314220697053 29.3920312899 523.414922783 0.224430102184497
46 1 2866 30.2113151339 537.783229142 0.374808217348173 NA NA NA 29.3318193123 522.628811221 0.217632716012015
47 1 2901 30.1968514894 537.584458939 0.372376751876181 NA NA NA 29.2844241645 522.010032781 0.212381794151127
48 1 3094 29.6189848762 529.642984417 0.283409746641495 30.3084328227 525.890039852 0.246768417425013 28.8311698918 516.092465579 0.166480597675344
49 1 3142 29.0801655448 522.238126802 0.214307223213183 30.3080535743 525.883467074 0.246707195391831 28.3933225274 510.376046873 0.12920089142137
50 1 3429 28.7692351697 517.965089399 0.180175922106884 NA NA NA 28.117366551 506.773239059 0.109025059266063
51 1 3483 28.6457618343 516.268226621 0.167734075286973 NA NA NA 28.0708397085 506.165796982 0.105863137173129
52 1 3564 28.5566120117 515.043063186 0.159132545073035 30.3102502637 525.921538039 0.24706194836491 28.03328014 505.675429248 0.103359728270623
53 1 3593 28.4818811529 514.01605592 0.152164628156729 30.307518446 525.87419273 0.246620827042574 28.0137787144 505.420823823 0.102077085938479
54 1 3647 28.3894519322 512.745824547 0.143847482166468 NA NA NA 27.9513680846 504.606007244 0.0980503170779582
55 1 3689 28.2906615274 511.388173033 0.135319597773858 NA NA NA 28.015364087 505.441522026 0.102180922529244
56 1 3748 28.2089108977 510.264694832 0.128540023284235 30.3387164214 526.414886849 0.251690087127212 28.0108315974 505.382347048 0.101884264375719
57 1 3807 28.0771830658 508.454392597 0.11813274686426 30.3479909603 526.575624479 0.253210440688197 28.0203338351 505.506405735 0.102506924024284
58 1 3872 27.7773364087 504.333675925 0.0967307833555272 30.3497005106 526.605252807 0.253491353239158 27.8820952579 503.701599648 0.0937184166207082
59 1 3947 27.5545220806 501.271595041 0.0827773866475485 30.356620529 526.725184091 0.254630580050192 27.7822147059 502.397585732 0.0877224729122479
60 1 4019 27.6477360219 502.55261063 0.0884200344636872 30.3565386793 526.723765548 0.254617085320895 27.802267621 502.659391258 0.0889028898019849
61 1 4088 27.8868795292 505.839099289 0.104190440998591 30.3620061631 526.818522862 0.255519572984492 27.9065830118 504.021305248 0.0952333331344096
62 1 4308 28.0896108579 508.625184597 0.119087763919158 NA NA NA 28.1989160612 507.837927769 0.114731581908091
63 1 4331 28.1104281904 508.911271926 0.120699918909074 NA NA NA 28.2246028299 508.173287388 0.116572933729702
64 1 4333 28.1036674189 508.818360356 0.120174633176106 30.362540911 526.827790611 0.255607955655774 28.1257223392 506.882330008 0.109600092884913
65 1 4552 28.1380323769 509.29062927 0.122861807450467 NA NA NA 28.2152104729 508.050663274 0.115897187775066
66 1 4654 28.2195395906 510.410762267 0.129407421351465 NA NA NA 28.1394097555 507.061029274 0.110546791763999
67 1 4806 28.4820298224 514.018099046 0.152178272853356 30.3642036992 526.856608501 0.255882910611507 28.318113638 509.394139622 0.123456493789029
68 1 4828 28.5459198113 514.896122984 0.158122132380781 30.3658307311 526.884806696 0.256152144490873 28.4931344016 511.679164149 0.137116307705193
69 1 4833 28.691944203 516.902899219 0.172315219414044 30.3681426866 526.924875344 0.256535042340598 28.5761239504 512.762653619 0.14395552208893
70 1 4852 28.8561309891 519.15927664 0.189306458187047 NA NA NA 28.6129291427 513.243172419 0.147064672505867
71 1 4867 28.9577915519 520.556372009 0.200387739656427 30.3686187796 526.933126543 0.256613938689216 28.6584796629 513.837867892 0.150977941132856
72 1 4938 28.966502759 520.676087922 0.201357522880828 NA NA NA 28.6891544352 514.238349559 0.153654241964176
73 1 4947 28.960955939 520.599859379 0.20073964655987 NA NA NA 28.6692178938 513.978063379 0.151911058021988
74 1 4948 28.8922823949 519.656096254 0.193197402593127 30.3755238458 527.05279869 0.257760045722034 28.6721467465 514.0163017 0.152166269517234
75 1 4949 28.8751733002 519.420970299 0.191349163453166 NA NA NA 28.6305336227 513.473011826 0.1485684833053
76 1 5017 28.8080631382 518.498692338 0.1842171785884 30.3772571706 527.082839054 0.258048280512994 28.5761743452 512.763311561 0.143959747135506
77 1 5063 28.8278868728 518.771124902 0.18630444744647 NA NA NA 28.6468160454 513.685590805 0.14996899846427
78 1 5153 28.572071828 515.255523526 0.160601495626297 NA NA NA 28.5261395419 512.110070479 0.139807994168063
79 1 5171 28.4852698662 514.062626148 0.152475854228341 30.3911794206 527.324126464 0.260371231474185 28.5171906814 511.993236538 0.139074505819405
80 1 5210 28.5252988751 514.61273468 0.156186191539576 30.3901219418 527.305799231 0.260194301005666 28.5433344809 512.334563029 0.141225070971746
81 1 5336 28.4282317822 513.278766205 0.147296851128991 30.4290584893 527.980611041 0.266761988799231 28.4515011778 511.135611855 0.133773819369418
82 1 5380 28.4585224402 513.695043047 0.150031487340311 30.4404347871 528.17777439 0.268701552987041 28.4453315259 511.05506252 0.133283483349038
83 1 5497 28.4866950331 514.082211856 0.152606878220995 30.4556739818 528.441885853 0.271314386826843 28.5294316987 512.153052003 0.140078523905692
84 1 5565 28.922806098 520.075575776 0.196525239370992 30.4631150374 528.570847267 0.272596309065754 28.5774706857 512.780236237 0.144068461030278
85 1 5616 29.1192917573 522.775828432 0.21889316261638 NA NA NA 28.6884842659 514.229600007 0.153595416946145
86 1 5704 29.1057876205 522.590244499 0.217302885205507 30.4729503619 528.741303908 0.274296877036666 28.6482272642 513.704015302 0.15009082001013
87 1 6030 29.1636691145 523.385695214 0.224174830550505 NA NA NA 28.7278473211 514.743513583 0.157077513725536
88 1 6072 29.1502050716 523.200662281 0.222563335533303 30.4774835 528.819868017 0.275083042158661 28.7266846046 514.728333466 0.156973870904302
89 1 6115 29.1083445363 522.625383546 0.217603388021473 30.4768200719 528.808370101 0.274967892960528 28.6686908121 513.971181939 0.15186516173415
90 1 6238 28.7450678305 517.632963778 0.177691834111971 30.4703339825 528.695959268 0.273843808166334 28.4055582021 510.535792586 0.130153212182471
91 1 6245 28.5620299093 515.11751998 0.159646261900768 NA NA NA 28.3026634953 509.192426668 0.122299520236962
92 1 6278 28.5107349991 514.41258702 0.154828980815746 NA NA NA 28.2393020827 508.365196922 0.117636192346085
93 1 6366 28.3714140791 512.4979349 0.14226271841422 30.4681821757 528.658666167 0.273471560460293 28.1668772923 507.419638126 0.112464465935618
94 1 6488 28.1742307666 509.788094573 0.125738747794768 30.4674719836 528.646357782 0.273348775972415 28.1099582221 506.676517888 0.108517062954362
95 1 6542 28.2510814339 510.844233832 0.132006155799262 30.4670311526 528.638717711 0.273272579513622 28.1543287427 507.2558076 0.11158541110443
96 1 6622 28.2589596363 510.952501971 0.132661013244795 30.4694480305 528.680604778 0.273690503857542 28.1751268575 507.527342255 0.113045091706702
97 1 6733 28.4342731801 513.361791606 0.147839433354976 NA NA NA 28.1985152283 507.832694601 0.114703015891532
98 1 6757 28.4237235593 513.216810838 0.146892882488364 NA NA NA 28.2119522799 508.008125173 0.115663434827208
99 1 6791 28.4903755749 514.132792609 0.152945618977866 30.4624249934 528.558888069 0.272477261363339 28.3004724583 509.163821072 0.122136079108269
100 1 6950 28.3689403078 512.463938488 0.142046348044426 NA NA NA 28.3229446185 509.457211617 0.123819866138115
101 1 6974 28.2280911243 510.528283829 0.130108336839627 30.4564920499 528.456063844 0.271455124553029 28.3466956511 509.76729878 0.125617523251291
102 1 7046 28.2224052048 510.450143677 0.129641996203337 NA NA NA 28.5035830295 511.815578654 0.137964408424359
103 1 7058 28.2510375259 510.843630414 0.132002512519221 NA NA NA 28.5039770799 511.820723272 0.137996465761616
104 1 7216 28.2415352593 510.713043171 0.131215748245389 30.4683900164 528.662268267 0.273507500789796 28.5136902541 511.947535891 0.138788340566702
105 1 7243 28.1745107745 509.791942651 0.125761188517784 NA NA NA 28.4179263783 510.697268205 0.131120934221256
106 1 7263 28.0479662592 508.052873423 0.115909342179989 NA NA NA 28.3777972851 510.17335344 0.127999725988181
107 1 7331 27.8337540578 505.10900939 0.100522114372868 30.4903998126 529.043721461 0.277331270404263 28.0098358408 505.369346715 0.101819174971583
108 1 7342 27.7554012474 504.032226559 0.0952853990705476 NA NA NA 27.9473253966 504.553226985 0.0977935554483936
109 1 7405 27.800932443 504.657950249 0.0983034874336736 30.5408240614 529.917627362 0.28622474812746 27.9912488774 505.126680265 0.100609770712901
110 1 7467 27.8278708619 505.028158118 0.10012176367723 30.5398758587 529.901193999 0.286055793574707 28.0341073253 505.686228759 0.103414392237675
111 1 7516 27.8135538523 504.831403081 0.0991523654265905 30.5620253518 530.285068289 0.290019722509598 28.0381998367 505.739659499 0.103685153204337
112 1 7551 27.8933523407 505.928053497 0.104643966427586 NA NA NA 28.0871788586 506.379116579 0.106965829570383
113 1 7553 27.8589362217 505.45508149 0.102248988022601 30.5803250122 530.602220881 0.293321903660321 28.0203719102 505.506902834 0.102509424571786
114 1 7635 27.8546061527 505.395574449 0.101950521826831 NA NA NA 28.0175097895 505.469535746 0.10232158160877
115 1 7686 27.9103215044 506.161256417 0.105839756351065 30.611360264 531.140094827 0.29897872429775 28.0172521575 505.466172173 0.102304685380619
116 1 7951 27.9334774408 506.479482587 0.107487520815598 30.6522157901 531.848164577 0.306534289972802 28.0395983958 505.757918715 0.103777800391293
117 1 8077 27.882062316 505.772897547 0.103853847973039 NA NA NA 28.0091618222 505.360546906 0.101775133773917
118 1 8112 27.8675239088 505.573099899 0.102842812337033 NA NA NA 27.8855525758 503.74673747 0.0939312198130668
119 1 8176 27.8181289754 504.894277839 0.0994613950622923 NA NA NA 27.9265165714 504.281552499 0.096479720472077
120 1 8198 27.7985092664 504.624649146 0.0981411227614828 30.6407128677 531.64880669 0.304394472869676 28.0966291647 506.502497261 0.107607408688926
121 1 8349 27.8807603034 505.755004318 0.103763008705147 NA NA NA 28.2820858433 508.923770319 0.120770705802535
122 1 8482 28.0758428542 508.435974409 0.118030088782536 NA NA NA 28.5972685493 513.038711877 0.14573598377076
123 1 8487 28.1313944981 509.199406584 0.122339424574944 NA NA NA 28.709799557 514.507886776 0.155474174130999
124 1 8513 28.1697374051 509.726343443 0.125379028117816 30.6679251988 532.120425351 0.309472526004715 28.7476771927 515.002407111 0.158852527444048
125 1 8572 28.1310131032 509.19416517 0.122309458416116 NA NA NA 28.7734981157 515.339518213 0.161184848201305
126 1 8750 28.2022464294 510.173106731 0.12799826887336 NA NA NA 28.7811406956 515.439297703 0.161879755903269
127 1 8845 28.0780563317 508.46639367 0.118199672277366 30.6684111813 532.128847945 0.309563715869436 28.7666295345 515.249843844 0.160562103099676
128 1 8852 27.5783813562 501.599487024 0.08419551121159 NA NA NA 28.6469485652 513.687320949 0.149980435092556
129 1 9174 27.4727012977 500.147152743 0.0780487289075131 NA NA NA 28.839837624 516.205629184 0.167286895206025
130 1 9208 28.0939118452 508.684291977 0.119419566277411 30.7251661804 533.112472486 0.320334659112545 29.2365382825 521.384847444 0.20716495407097
131 1 9296 28.1752847588 509.802579321 0.125823233014651 NA NA NA 29.2131628366 521.079663842 0.204650476104386
132 1 9488 28.1727081262 509.767169312 0.12561676880613 NA NA NA 29.3883951941 523.367450883 0.224015585684623
133 1 9512 28.3496721037 512.199140438 0.140369021576152 NA NA NA 29.4443496815 524.097977784 0.230452110786382
134 1 9522 28.4041510913 512.947831368 0.14514813106813 NA NA NA 29.4915770394 524.714565605 0.235981176259852
135 1 9542 28.5362278632 514.762928995 0.15721014323351 NA NA NA 29.4879259934 524.666898519 0.235550574411452
136 1 9572 28.5502738776 514.955959815 0.158533046342882 30.7941425928 534.307907127 0.333750736068193 29.5175491393 525.053650432 0.239059642998194
137 1 9596 28.5595384529 515.083280526 0.159409881516402 30.7922540906 534.275177373 0.333378636114363 29.5240993904 525.139168768 0.23984029505018
138 1 9626 28.5791092066 515.352236438 0.161273306979078 30.7878084472 534.198129641 0.332503756639098 29.5253228687 525.155142174 0.239986298016326
139 1 9645 28.5718285958 515.252180847 0.16057831101321 30.7905848559 534.246247759 0.333049964119125 29.5267272381 525.173477247 0.240153961302346
140 1 9655 28.6198324761 515.911886018 0.165199587435071 NA NA NA 29.6163288074 526.343291499 0.251014869340957
141 1 9695 28.6790323247 516.725454545 0.171025728674041 NA NA NA 29.7178013092 527.668089487 0.26370675594774
142 1 9720 28.718126849 517.262720691 0.174950795898637 30.804841769 534.493335237 0.335863940353252 29.8160477468 528.950768839 0.276396244171025
143 1 9739 28.7804394567 518.119067079 0.181335705894856 NA NA NA 29.8558374907 529.470253151 0.281648727942896
144 1 9779 28.8249513383 518.730782595 0.185994334750239 30.8180951473 534.723030389 0.338493656277214 29.9252644393 530.37667292 0.290970973243936
145 1 9826 28.8338065764 518.85247789 0.186930897176114 NA NA NA 29.9450335132 530.634772691 0.293662228578949
146 1 9906 28.8626871456 519.249376238 0.190008043200438 30.8137382047 534.647519936 0.337627688312413 29.9819323832 531.116514521 0.298729237340852
147 1 9933 28.837735613 518.906473645 0.18734748814991 NA NA NA 29.9890103287 531.208922295 0.299707724387693
148 1 9946 28.8585504941 519.192527283 0.189565164906604 30.8136547668 534.646073869 0.337611118597635 30.0233487958 531.657236185 0.304484752013953
149 1 9997 28.8844632093 519.548639167 0.192351202878533 30.82862273 534.905484603 0.340592022280566 30.1765438231 533.657309705 0.326404756756239
150 1 10026 28.9452273499 520.383705363 0.198994670295597 30.8430830342 535.156097064 0.343487989348649 30.2945035884 535.197361021 0.343966342351402
151 1 10049 29.0320732027 521.577205924 0.208760649193766 30.8474570201 535.231902896 0.344367101301479 30.3670178601 536.14408806 0.355060020075912
152 1 10065 29.0970619525 522.470329854 0.216279523513678 30.8460676124 535.207822981 0.344087691342782 30.3558238282 535.997941757 0.353332611221916
153 1 10162 29.2432536903 524.479405883 0.233862001334111 30.8675153112 535.579534429 0.348417211058265 30.4118572434 536.729499119 0.362034038978776
154 1 10223 29.2698252668 524.84457233 0.237158294685107 30.8643518449 535.524708192 0.347776416375188 30.4301727625 536.968621664 0.36490790787359
155 1 10236 29.2719441004 524.873690924 0.237422484658255 NA NA NA 30.4532860511 537.270382612 0.368555492354013
156 1 10304 29.2761198019 524.931076531 0.237943719186076 NA NA NA 30.4576914422 537.327898226 0.369253371065003
157 1 10366 29.1785452706 523.590134459 0.225964523848748 30.871714384 535.65230883 0.349268958540286 30.4310891616 536.980585927 0.365052083599578
158 1 10388 29.1438565465 523.113416109 0.221806223980965 30.8853154783 535.888030271 0.352037071443338 30.4365957443 537.052478406 0.365919198300668
159 1 10415 28.9556249683 520.526597199 0.200147041310314 NA NA NA 30.2205884107 534.232344125 0.332892078649644
160 1 10481 28.7594133687 517.830110876 0.179163482133319 NA NA NA 30.0662399705 532.217211951 0.310521478619299
161 1 10555 28.8560708606 519.158450309 0.189300032020487 NA NA NA 30.1086168591 532.770473335 0.316562333796129
162 1 10588 28.9642731127 520.645446457 0.201108999566764 NA NA NA 30.2114695531 534.113290745 0.331542137365493
163 1 10601 29.099528658 522.504229163 0.216568489683161 30.9133261764 536.373485481 0.357782414138538 30.3589668823 536.038976635 0.35381708275427
164 1 10613 29.3012771525 525.276807631 0.241100331350121 30.9541231349 537.080540193 0.366258018449254 30.4764108286 537.572293554 0.372228268116567
165 1 10669 29.288393407 525.099749578 0.239480244872837 NA NA NA 30.5942150392 539.110313988 0.391302872921011
166 1 10675 29.3399469055 525.808236253 0.24600718586802 NA NA NA 30.621628446 539.468216133 0.395829327181264
167 1 10686 29.60775171 529.48860986 0.281835531990779 NA NA NA 30.6573251791 539.934263184 0.401773365550378
168 1 10810 29.627835039 529.764609964 0.284654098561226 30.9426002844 536.880836931 0.36385117629165 30.6493576612 539.83024139 0.400441759682707
169 1 10875 29.6977558174 530.725513514 0.294612286174901 30.9693132698 537.343801399 0.369446485623579 30.5722807092 538.82394521 0.38770502232047
170 1 10901 29.6580316978 530.179594998 0.288927001295693 30.9907093845 537.714618839 0.373967790482804 30.5926269096 539.08957979 0.391041661503908
171 1 10963 29.7157235666 530.972439741 0.29720785762726 30.9951449816 537.791492457 0.374909518731098 30.6247218713 539.508603071 0.396342195130127
172 1 10967 29.6718825464 530.369943703 0.290901024987308 NA NA NA 30.6380069764 539.682049869 0.398549587783119
173 1 11090 29.3961509745 526.580634539 0.253257927484792 NA NA NA 30.4551950785 537.295306365 0.368857806142331
174 1 11118 29.0771252712 522.196345092 0.21395364114443 NA NA NA 30.3428762872 535.828902106 0.351341392587987
175 1 11132 29.1319378649 522.949620687 0.220389556024615 31.0147992785 538.132122342 0.379100656416521 30.3721622286 536.211251567 0.355855699547621
176 1 11138 28.9581370918 520.561120676 0.200426146041991 31.0496961556 538.736922364 0.386615898871268 30.2658532534 534.823309869 0.33964590704792
177 1 11281 28.9121620713 519.929297613 0.195360336039288 31.0573263505 538.869161762 0.38827169788755 30.2639662582 534.798673761 0.33936259295403
178 1 11446 28.9793932965 520.853239314 0.2027984718874 NA NA NA 30.2996802721 535.264946426 0.344750759272452
179 1 11460 29.1410246755 523.074498423 0.221469065957919 31.0637192898 538.979958205 0.389662489230077 30.3791252094 536.302158391 0.356934495756138
180 1 11461 29.155986678 523.280117434 0.223254362406078 NA NA NA 30.3820217514 536.339974873 0.357383886841224
181 1 11508 29.1877273342 523.716321233 0.227074003163861 NA NA NA 30.3522881012 535.951780247 0.352788125434696
182 1 11531 29.3109334082 525.409511107 0.242319399157135 NA NA NA 30.5069012066 537.970367817 0.37710668977896
183 1 11732 29.3844022422 526.419174686 0.251730564442081 31.0622566092 538.954608394 0.389344000992411 30.5892611754 539.045637659 0.390488442489101
184 1 11871 29.3648944414 526.15108392 0.249208164723357 31.0537687484 538.807504732 0.387499113499637 30.5662839934 538.745653685 0.386725086206675
185 1 11982 29.3851284426 526.429154674 0.251824792736383 31.0599047485 538.913848145 0.388832248983619 30.6181770015 539.423154993 0.395257602013531
186 1 12014 29.5452056069 528.629054604 0.273176226983188 NA NA NA 30.7937156772 541.714941242 0.425006110364318
187 1 12015 29.5574837147 528.797789531 0.27486195906197 31.0665517155 539.029047157 0.390279702837832 30.9213441063 543.381224059 0.447499990108952
188 1 12045 29.5933924213 529.291273791 0.279831670974755 NA NA NA 31.0017273408 544.430686184 0.46204366032111
189 1 12046 29.6076947534 529.487827119 0.281827564879238 NA NA NA 31.0754439941 545.393111198 0.475638286769919
190 1 12145 29.7560156203 531.526163231 0.303082960676696 NA NA NA 31.4152306278 549.829275091 0.541507584737574
191 1 12167 30.399834401 540.374001687 0.407433685206961 NA NA NA 32.2897066396 561.246201258 0.735684157292137
192 1 12246 30.7017735465 544.523474898 0.463343604384117 NA NA NA 32.2680705822 560.963726649 0.730446060981001
193 1 12366 30.7398671925 545.046986228 0.470720745324226 31.072859894 539.138374605 0.391656560681366 32.2909117857 561.261935325 0.735976575313921
194 1 12398 30.7282007904 544.886657819 0.468453706878161 NA NA NA 32.1764104383 559.767036195 0.708500805561312
195 1 12443 30.7094473707 544.62893432 0.464823839454981 31.0880375251 539.401419106 0.394982010619406 32.1576734123 559.522410568 0.704063684984235
196 1 12514 30.7996206044 545.868162235 0.482439554422915 NA NA NA 32.2460877192 560.676724238 0.725146699577911
197 1 12539 30.7893868859 545.727522833 0.480419754199086 31.0318812371 538.428170866 0.382767553607404 32.2014361736 560.093765537 0.714453032947358
198 1 12542 30.562506995 542.60956995 0.43699213525925 31.0183038108 538.192859617 0.379851113230274 32.0717606469 558.400756359 0.683930875447927
199 1 12579 30.3240773002 539.332891037 0.394113939255406 30.9327351252 536.709863223 0.361798697041901 31.9096530271 556.284322402 0.646889572124102
200 1 12584 30.2952565517 538.936814789 0.389120546292341 NA NA NA 31.8567670254 555.593856833 0.635072343576783
201 1 12658 30.2820705383 538.755602746 0.386849525723292 30.9021373915 536.179571931 0.355480250733595 31.6790016688 553.27299963 0.596310895839612
202 1 12662 30.2549901393 538.383443681 0.382212106336297 NA NA NA 31.6505608671 552.901684089 0.590246332127883
203 1 12728 30.2864468915 538.81574586 0.387602320794704 30.8730466349 535.675398156 0.349539475909858 31.6917762452 553.4397811 0.599047147048082
204 1 12765 30.3023779374 539.034682189 0.390350594115572 30.8673439507 535.576564569 0.348382480556063 31.731364378 553.95663323 0.607575078364414
205 1 12814 30.2806273176 538.735768929 0.386601476360264 30.8743734252 535.698392844 0.349809019155905 31.6715906104 553.176242822 0.594726970563512
206 1 12816 30.2448765627 538.244455358 0.380489366475143 NA NA NA 31.6195084822 552.496272412 0.58366790331676
207 1 13013 29.9074057805 533.606679864 0.325837548594847 NA NA NA 31.4539869756 550.335267658 0.549357859101742
208 1 13086 29.7422429145 531.336888424 0.301066209939322 30.8128337076 534.63184404 0.337448094713492 31.3235350249 548.632121694 0.523210118806906
209 1 13104 29.8034414367 532.177924215 0.31009540593749 NA NA NA 31.0304834919 544.806118843 0.467317469958477
210 1 13110 29.9148903913 533.709538973 0.326990557336364 30.8215107694 534.782226755 0.339173538555534 30.9685299967 543.99727049 0.456001903504091
211 1 13206 29.952012611 534.219700238 0.332748540769721 NA NA NA 30.641152158 539.723112524 0.399073321246542
212 1 13304 29.9273918447 533.881343282 0.328922336649934 30.8434800788 535.16297827 0.343567729848125 30.5611627028 538.678791476 0.385889460258365
213 1 13520 29.8180370834 532.378508491 0.31227474841213 NA NA NA 30.5044921282 537.93891553 0.376719756554166
214 1 13539 29.8510986029 532.832864581 0.31724834533468 30.8288888654 534.910097013 0.340645177675276 30.5248939999 538.20527694 0.380004656131183
215 1 13551 29.972446426 534.500516983 0.335945960494365 NA NA NA 30.5222810444 538.171162888 0.379582923875495
