"rs" "chr" "pos" "hapflk_v1.4_ALL" "hapflk_v1.4_ALL_scaled" "hapflk_v1.4_ALL_log_pvalue" "hapflk_v1.4_PRUNED" "hapflk_v1.4_PRUNED_scaled" "hapflk_v1.4_PRUNED_log_pvalue" "hapflk_v1.4_PRUNED_KIN" "hapflk_v1.4_PRUNED_KIN_scaled" "hapflk_v1.4_PRUNED_KIN_log_pvalue"
15 1 1548 28.7335516907 511.173209672 0.134003132051509 NA NA NA 33.6782504205 532.510159953 0.313710576735737
16 1 1569 28.7467728052 511.396246744 0.135369221110714 34.0654377451 515.855053774 0.164797856097203 33.7232663277 533.152092699 0.320773567371917
17 1 1653 28.7331009718 511.16560615 0.133956734857408 NA NA NA 33.7149420181 533.033386951 0.319459731829001
18 1 1695 28.7324663209 511.154899741 0.133891423052479 34.0698925084 515.916766828 0.165234120423992 33.7087242543 532.944720824 0.318480672139427
19 1 1707 28.7315163651 511.138874211 0.133793705697532 34.0846912424 516.121777735 0.166689187447328 33.7065231041 532.913332133 0.318134545832447
20 1 1827 28.7310720389 511.131378533 0.133748017467523 34.0883001432 516.171772823 0.167045381275993 33.7238265562 533.160081632 0.320862115419251
21 1 1936 28.7548077717 511.531794728 0.136204274277978 NA NA NA 33.7142233285 533.023138343 0.319346465355557
22 1 2143 28.7548945682 511.533258964 0.136213314780155 NA NA NA 33.7363139491 533.338153495 0.322839979761613
23 1 2287 28.7621680882 511.655961524 0.136972424941383 NA NA NA 33.7422002306 533.422092642 0.323775054060618
24 1 2291 28.7661454298 511.723058336 0.137388795840668 34.0930293197 516.237287398 0.167512949205079 33.7520549708 533.56262253 0.3253444956954
25 1 2313 28.7657721868 511.716761815 0.137349684396202 34.0983395404 516.310851337 0.168039052568968 33.760294675 533.680121794 0.326660531677996
26 1 2345 28.7775968263 511.916240685 0.138592619890699 34.1008496252 516.345624227 0.168288137045552 33.7454882573 533.468980333 0.324298146883039
27 1 2378 28.7821534131 511.993109225 0.139073708038423 34.1025389729 516.369027222 0.168455921927275 33.7428447165 533.431283095 0.323877542048473
28 1 2393 28.7720864296 511.823281598 0.13801240927141 NA NA NA 33.7393991004 533.382148156 0.323329856142905
29 1 2405 28.7708351695 511.802173135 0.137880900318103 34.1061364414 516.418863937 0.168813609045242 33.6805301802 532.542669625 0.314065800660599
30 1 2523 28.6982145397 510.577080298 0.130400161776076 NA NA NA 33.5929400249 531.29362251 0.300606447767704
31 1 2526 28.6603058454 509.937569597 0.126612549000006 NA NA NA 33.5571874222 530.7837857 0.295223463753162
32 1 2540 28.583630564 508.644075748 0.1191937380782 NA NA NA 33.5509430021 530.69473945 0.294289854605464
33 1 2710 28.4803930878 506.902483958 0.10970656753694 34.1104346048 516.478407568 0.169241658865282 33.4786732583 529.664163414 0.283626169735894
34 1 2815 28.4674393194 506.683956951 0.10855607306644 NA NA NA 33.4757941355 529.623106744 0.283206720929877
35 1 2838 28.4367638566 506.166469153 0.105866598716626 34.1157943936 516.552658187 0.169776494934087 33.4668082079 529.494966237 0.281900235745442
36 1 2867 28.4190625065 505.867851566 0.104336875065332 NA NA NA 33.5162960297 530.200669073 0.289145114542801
37 1 2885 28.4519609723 506.422840899 0.107192876863311 34.1214474564 516.630971611 0.170341871890155 33.5313608709 530.415495688 0.29137474139904
38 1 2936 28.5272532419 507.693003666 0.113942391147852 34.1277842007 516.718756261 0.170977184343061 33.530297175 530.400327244 0.291216941149394
39 1 2951 28.5130930627 507.454124795 0.112650145747942 34.1489104345 517.011423752 0.173107195512025 33.5625893212 530.86081749 0.296032679628003
40 1 3041 28.5794059947 508.572808264 0.11879430210058 34.161777953 517.189681001 0.174413550687959 33.6184758898 531.657767296 0.304490440757087
41 1 3143 28.5903912358 508.758126681 0.119834975959016 NA NA NA 33.6489975227 532.093009789 0.309175824748735
42 1 3186 28.528529246 507.714529554 0.114059362379777 NA NA NA 33.6567451382 532.203491803 0.31037264101958
43 1 3273 28.6786962984 510.247812186 0.128440037314748 34.1782657831 517.418091418 0.17609745428959 33.7315872885 533.270750693 0.322090395895321
44 1 3324 28.6921555683 510.474866885 0.129789414919225 34.1835983821 517.491965368 0.176644482409534 33.754282012 533.59438043 0.325699854619684
45 1 3340 28.7004612724 510.614982148 0.130627154519077 NA NA NA 33.8087320377 534.370844947 0.33446702590517
46 1 3419 28.5150344294 507.486875191 0.112826682633239 NA NA NA 33.7754345007 533.896017697 0.32908768046737
47 1 3434 28.4790367561 506.879602963 0.109585691489133 NA NA NA 33.7872135032 534.06398782 0.330984138165933
48 1 3437 28.4644928894 506.634251374 0.10829561249569 NA NA NA 33.7973626165 534.208715508 0.332623870899058
49 1 3487 28.4252285785 505.971871742 0.104867897904741 NA NA NA 33.8729622845 535.286776699 0.34500437551519
50 1 3490 28.4367890994 506.166894993 0.105868791749617 NA NA NA 33.9104077734 535.820754288 0.351245598274012
51 1 3557 28.5111539613 507.421412613 0.11247401454727 NA NA NA 33.8821204479 535.417373312 0.346524123964693
52 1 3634 28.645529709 509.688299674 0.125157778998328 34.1933378964 517.626889522 0.177646625212876 33.802682675 534.28458024 0.33348550835543
53 1 3694 28.706354322 510.714396499 0.131223884583198 NA NA NA 33.8210693215 534.546776233 0.336474582612036
54 1 3860 28.9270870235 514.438104931 0.155001555830699 NA NA NA 33.9275287428 536.06490156 0.354123382172664
55 1 3873 28.9682114854 515.13186487 0.159745368377231 34.2138678726 517.911296892 0.17977196376019 33.9592953007 536.517896847 0.359503116066724
56 1 3884 28.9485814588 514.800710968 0.157468462853215 34.2166381816 517.94967474 0.180060100436698 33.986633027 536.907736413 0.364174776151031
57 1 3912 29.0082189646 515.806781576 0.164457170370939 NA NA NA 33.956393976 536.476523575 0.359009597669391
58 1 3917 29.0390965317 516.327678824 0.168159558731045 NA NA NA 33.9287366271 536.082126148 0.35432698298555
59 1 4231 29.130746448 517.873791221 0.179490684395876 34.2175925667 517.962896097 0.180159439063905 33.7969293468 534.202537024 0.332553762304496
60 1 4238 29.1182577454 517.663109764 0.177916320027642 NA NA NA 33.7235442684 533.15605617 0.320817495854869
61 1 4352 29.1643045448 518.439908372 0.183768930850908 34.222088217 518.025175569 0.180627886802411 33.8110343528 534.403676262 0.334841072516089
62 1 4415 29.1997055023 519.037114146 0.188358064595598 NA NA NA 33.7425364656 533.426887397 0.323828520469443
63 1 4425 29.1013697187 517.37821275 0.175802647137962 34.2313491585 518.153469923 0.181595538774555 33.6946142957 532.743510962 0.316266174412836
64 1 4499 29.0683812378 516.821704885 0.171724342641464 34.2127359178 517.895615613 0.179654322511571 33.6969918885 532.777415747 0.316638619796997
65 1 4660 29.0515340297 516.537496471 0.16966718764311 NA NA NA 33.6484439995 532.085116475 0.309090435003156
66 1 4675 29.0407903015 516.356252319 0.168364319376543 NA NA NA 33.6640598216 532.307800149 0.311505362883785
67 1 4717 28.9213818528 514.341860051 0.154351368201619 34.229988729 518.134623521 0.181453166440873 33.6979445313 532.791000558 0.316787929939817
68 1 5156 28.9337902918 514.55118748 0.155767950015998 34.2996621963 519.099829103 0.188844533838577 33.5335281009 530.446400673 0.291696426491831
69 1 5303 28.8342419206 512.871830018 0.144657813075296 34.3371074523 519.618568466 0.192901589177647 33.4322138828 529.001646618 0.276907772819795
70 1 5371 29.009356368 515.825969301 0.164592530557082 34.3568093786 519.891504636 0.19506014111455 33.7295643412 533.241903199 0.321769931534387
71 1 5463 29.4252537258 522.842059294 0.219462609075673 NA NA NA 34.1661803549 539.468104884 0.395827915034352
72 1 5495 29.4357391435 523.018945808 0.22098839690418 NA NA NA 34.2295112303 540.371211483 0.407397610799928
73 1 5588 30.6054199936 542.751184913 0.438908776360861 34.4082304287 520.603854495 0.200771996936872 34.605159044 545.727998631 0.480426578491411
74 1 5597 30.6195060094 542.988812665 0.442136756345329 NA NA NA 34.6322385448 546.114155869 0.485985110755041
75 1 5634 30.6480538876 543.470408614 0.448724585872402 34.411173484 520.644625443 0.201102343474003 34.6764924347 546.745222149 0.495154832319533
76 1 5710 30.5443816037 541.721481722 0.425092974762071 34.424136473 520.824205272 0.202561826300896 34.7570774656 547.89437527 0.512126946454567
77 1 5710 30.5136701417 541.203386627 0.418246888837064 34.4441817684 521.101898227 0.204832960984091 34.6122030441 545.828446997 0.481868646659369
78 1 5922 30.3603143297 538.616310375 0.385109632940774 34.4406891457 521.053513971 0.204435998040267 34.4161775015 543.033097021 0.44273997087232
79 1 5981 30.5745233372 542.229965631 0.431880570771556 34.4905776449 521.744632984 0.210156347093191 34.3436950164 541.999487266 0.42879556559536
80 1 6067 30.8131683494 546.255850505 0.488034727888014 NA NA NA 34.6491814632 546.355764109 0.489483210142941
81 1 6123 30.8372793693 546.662597706 0.493948188790659 NA NA NA 34.9358044856 550.443046044 0.551038966084648
82 1 6169 30.9458514085 548.494182309 0.521126704153029 NA NA NA 35.1041380123 552.843504237 0.589299515863289
83 1 6188 30.95227108 548.602480649 0.522761992209299 NA NA NA 35.1050186639 552.856062445 0.589503809313842
84 1 6201 30.9064377184 547.829282686 0.511156097100069 34.5163592103 522.101792053 0.213154944932529 35.0950253906 552.713557055 0.587188100159738
85 1 6328 30.9255999321 548.152544696 0.51598874969554 NA NA NA 35.0426616597 551.966843378 0.575144632161424
86 1 6431 30.6724358223 543.881726082 0.454399642911564 34.5164450667 522.102981445 0.213164979164246 34.6695634099 546.646413345 0.493712047393798
87 1 6445 30.7410711024 545.039587013 0.470615970040253 34.5084867438 521.992732625 0.212236240102002 34.57122454 545.244088148 0.473517140625101
88 1 6511 30.5572144574 541.937968927 0.427974490013262 NA NA NA 34.5695798713 545.220634957 0.473183854557417
89 1 6528 30.6680034246 543.806952582 0.453364640578795 34.5461816597 522.514930595 0.216659765913691 34.6301731783 546.08470347 0.485559754961472
90 1 6532 30.9304128306 548.233737155 0.517206969613103 34.5591674379 522.694826129 0.218198079858529 34.7197758221 547.362448937 0.504226709239891
91 1 6695 31.0259605456 549.845604492 0.541759845608731 34.5308114601 522.302003019 0.214848551841693 34.8909525744 549.8034519 0.54110880872479
92 1 6774 30.8466133073 546.820059031 0.496249325808166 NA NA NA 35.0063195432 551.448600024 0.566875423594243
93 1 6936 30.8788453247 547.363805534 0.504246760868969 34.5689744508 522.830685359 0.219364745540129 35.0878913688 552.611824967 0.585538348815672
94 1 6969 30.923706491 548.120602794 0.515509976864315 34.5739563779 522.899701356 0.219959028923927 35.1054057456 552.861582281 0.589593618106039
95 1 7176 30.8858648421 547.482223132 0.505998975515072 34.5907421064 523.13223864 0.221969415396469 34.8777128664 549.614651926 0.538198740598757
96 1 7237 30.8704113464 547.221526317 0.502146449582031 NA NA NA 34.8625556883 549.398508576 0.534879059219132
97 1 7238 30.8912581915 547.57320766 0.507347825368904 NA NA NA 34.8407461531 549.08750174 0.530124566060547
98 1 7246 30.9379499518 548.360886606 0.519118301727093 NA NA NA 34.8348119247 549.002878865 0.528835424322187
99 1 7270 30.9870323479 549.188895012 0.531671735433645 34.6375984362 523.781352181 0.227647217167878 34.8647409646 549.429670904 0.535356892411456
100 1 7283 31.0855775147 550.851328651 0.557435874728833 NA NA NA 34.7780683886 548.193708589 0.516606154991718
101 1 7289 30.9948673678 549.321069942 0.5336927771319 34.6607977744 524.102738953 0.230494466128457 34.7986787843 548.487615538 0.521027648649506
102 1 7344 30.9760320449 549.003322503 0.528842177652753 34.6895273249 524.500737266 0.234053699954092 34.8508515905 549.231606604 0.532324307318155
103 1 7407 30.885991071 547.484352583 0.506030519305219 34.6777939004 524.33819093 0.232595620375145 34.8274949731 548.898538173 0.527248564929595
104 1 7426 30.9050699335 547.806208478 0.510812221309369 34.6600049466 524.091755692 0.23039676700557 34.820095902 548.793026448 0.525646885346438
105 1 7429 30.886166224 547.487307374 0.506074290953163 34.6334880972 523.724410531 0.227145252805189 34.7349338117 547.578603858 0.507427894146566
106 1 7592 30.8023162085 546.072777458 0.485387583734665 34.5517653414 522.592282864 0.217320309212046 34.5622138958 545.115595178 0.471692964714211
107 1 7618 30.7578603023 545.322816842 0.474637001875996 34.4753459938 521.533624758 0.208398391459387 34.4602960081 543.662232718 0.451365659897874
108 1 7669 30.7440223718 545.089374229 0.471321254173194 NA NA NA 34.3878764722 542.629520627 0.437261831175439
109 1 7758 30.7593722341 545.348322773 0.475000160451223 34.4160562985 520.712268408 0.201651242536261 34.3435911264 541.998005781 0.42877578075565
110 1 7871 30.7198121634 544.680953744 0.465555076159985 34.3565790635 519.888314017 0.195034812116848 34.3366421436 541.898912373 0.427453724449112
111 1 7943 30.7565722603 545.301087877 0.474327757309875 34.3263964577 519.470186132 0.191735018434394 34.4652550465 543.732949257 0.452341757400405
112 1 8073 30.7305949196 544.862856288 0.468117737270833 34.2698969694 518.687483281 0.18566188865083 34.4160887763 543.031831787 0.442722729445129
113 1 8109 30.652828183 543.550949848 0.44983230818744 34.2849884287 518.896549391 0.187270871949379 34.2057692288 540.032647424 0.403035394942732
114 1 8183 30.6836179277 544.070365553 0.457017344664075 NA NA NA 34.1243809292 538.872039586 0.388307782067455
115 1 8308 30.6827954846 544.056491134 0.456824491416044 NA NA NA 34.0019460173 537.126101665 0.366808560928059
116 1 8350 30.680276789 544.014001334 0.456234204385644 34.2631791724 518.594419803 0.184948751097612 34.070157716 538.098809445 0.378689453209798
117 1 8402 30.5946197924 542.568988075 0.436443867774852 NA NA NA 33.7987442032 534.228417115 0.332847493530698
118 1 8418 30.5861642294 542.426344729 0.434520177000929 NA NA NA 33.760874155 533.688385255 0.326753215920072
119 1 8462 30.6196940489 542.991984848 0.442179948661396 NA NA NA 33.6845873376 532.600525222 0.314698623294923
120 1 8504 30.6751206305 543.927018161 0.455027288893745 34.2422106228 518.303936756 0.182734994588102 33.6442728006 532.025634632 0.308447458738674
121 1 8565 30.7327538645 544.899277177 0.468631896114667 NA NA NA 33.6280215728 531.793889989 0.305950756097608
122 1 8597 30.8409387397 546.724330417 0.494849557620402 34.2148397611 517.92476073 0.179873012334531 33.6798198754 532.532540586 0.313955095313727
123 1 8651 31.0111882422 549.596399231 0.537917914221713 NA NA NA 34.0728282654 538.13689183 0.379159552783882
124 1 8665 31.0406215161 550.092931596 0.545589452208066 NA NA NA 34.1477489527 539.205270668 0.392500569878862
125 1 8670 31.036731851 550.027313866 0.544571813569667 34.2093373865 517.848534831 0.179301442438943 34.2100027859 540.093018504 0.403811055996138
126 1 8677 31.030172024 549.916651137 0.542858233480606 NA NA NA 34.1501131497 539.238984428 0.392926366772741
127 1 8696 31.0178283459 549.708416208 0.539642770021931 34.1445008533 516.950336619 0.172661090793766 34.1129708855 538.709330864 0.38627098991524
128 1 8752 31.0219069465 549.777221235 0.540703925135163 NA NA NA 34.1291800749 538.940476033 0.389166518030242
129 1 8766 31.0325280686 549.956397052 0.543473305541043 NA NA NA 33.9463394825 536.333145178 0.357302699358899
130 1 8867 30.7518757499 545.22185886 0.473201243433769 NA NA NA 33.7890758549 534.090545199 0.331284632498567
131 1 8945 30.8205128547 546.379750572 0.489831347899765 34.0934705711 516.243400173 0.16755662174769 33.809437181 534.380900382 0.334581558439562
132 1 9000 30.6605235849 543.680769456 0.451621393674946 NA NA NA 33.7854238165 534.038466652 0.330695535668405
133 1 9026 30.4038388392 539.350558547 0.394337623816753 34.0645048634 515.84213031 0.164706599153529 33.6874471196 532.64130609 0.315145184116176
134 1 9048 30.3178522023 537.899984334 0.376241168865047 NA NA NA 33.5163291561 530.20114146 0.28915000491568
135 1 9089 30.187161177 535.695257669 0.349772260783274 34.0318934843 515.390355964 0.161538642633024 33.397069632 528.500484988 0.27189638502822
136 1 9113 30.1754733658 535.49808706 0.347465550858137 NA NA NA 33.2524617398 526.438357457 0.251911703817431
137 1 9252 30.144593367 534.97714879 0.341418519047608 34.0512486777 515.658488746 0.163413661326894 33.0597894687 523.690825573 0.226849539270208
138 1 9281 30.1108091332 534.407216762 0.334881425599507 34.0467907836 515.596732322 0.162980462857076 32.9451612403 522.056211984 0.212770654135916
139 1 9368 30.1310751722 534.749100043 0.338792962433585 34.0592679236 515.769581551 0.164194963932419 32.8507419619 520.709780676 0.201631037285435
140 1 9612 30.1375446164 534.858238035 0.340047842329816 34.0470241067 515.599964611 0.163003116207571 32.7532386981 519.319371332 0.190554315407304
141 1 9692 30.214667483 536.159282542 0.355239926966792 34.0552564816 515.71400995 0.163803809436032 32.8690538047 520.970909959 0.203759501179086
142 1 9734 30.1023596679 534.264676282 0.333259307884715 NA NA NA 32.9548736633 522.194712412 0.213939832494189
143 1 9785 30.4490699639 540.113596917 0.404075668925025 NA NA NA 33.1378413947 524.803856287 0.236789214840721
144 1 9788 30.454451982 540.204390287 0.405244476428972 NA NA NA 33.0195906649 523.117585353 0.22184236431115
145 1 9812 30.4367048079 539.904999661 0.4013984721617 33.9989557115 514.934059996 0.158382568133135 32.8966056865 521.363803411 0.206990892616141
146 1 9825 30.5184353535 541.283774621 0.419304520906301 NA NA NA 32.8848947288 521.196803617 0.205613133228894
147 1 9854 30.5569517215 541.933536634 0.427915371299752 NA NA NA 32.9107633001 521.565692841 0.208664907721154
148 1 9873 30.6271437857 543.117660144 0.443893276924863 33.961487855 514.415007542 0.154845344752291 32.9192407707 521.686582684 0.209671711232079
149 1 9926 30.6725898255 543.88432408 0.454435630595571 NA NA NA 32.8016081538 520.009126121 0.19599546937684
150 1 10071 30.760362918 545.365035377 0.475238211930566 33.9398507811 514.115263245 0.152828164414302 32.8570945085 520.800368825 0.202367685895696
151 1 10232 30.7353247357 544.942647167 0.46924461687317 NA NA NA 32.8224074702 520.305727104 0.198367729217735
152 1 10257 30.7510365299 545.207701416 0.473000122686882 NA NA NA 32.7606651305 519.425273233 0.191382877338107
153 1 10293 30.7819034377 545.728418845 0.480432605604929 NA NA NA 32.758149317 519.389397403 0.191101912151817
154 1 10295 30.7556235788 545.285083846 0.474100069942924 NA NA NA 32.700873071 518.572630614 0.184782056500451
155 1 10410 30.776543595 545.637999568 0.47913681202764 NA NA NA 32.6674457538 518.095952681 0.181161275547178
156 1 10438 30.6911557897 544.197527502 0.458787263756865 33.9252464232 513.912945084 0.151477137836158 32.6328288214 517.60231068 0.177463773661185
157 1 10444 30.6909633491 544.194281074 0.458742024585319 33.846755521 512.825589166 0.144360067485986 32.6125542242 517.313192262 0.175322712407704
158 1 10481 30.6028636567 542.708060114 0.438324558026777 NA NA NA 32.4660426726 515.223918298 0.160382377515084
159 1 10512 30.5425642658 541.690823661 0.424685900754067 NA NA NA 32.375595728 513.934132993 0.151618228892434
160 1 10531 30.4912821482 540.825706476 0.413300545856668 NA NA NA 32.2312026218 511.875068339 0.138335426344082
161 1 10541 30.3785176924 538.923396794 0.388952095347902 33.7645673271 511.687013657 0.137165007949479 32.1549904134 510.78827224 0.131668579526473
162 1 10566 30.2828651261 537.309760639 0.369033202924832 33.7737114079 511.813689107 0.137952635536875 31.8833190726 506.914203247 0.109768515813962
163 1 10784 30.1399675701 534.89911269 0.340518598460021 33.7763341986 511.850023344 0.138179142470452 31.7224008758 504.619488632 0.098115979464435
164 1 10790 30.0430399579 533.263966813 0.32201501562124 NA NA NA 31.7114793125 504.463745706 0.0973593792827667
165 1 10936 29.9825234925 532.243068364 0.310802098813904 NA NA NA 31.7522518175 505.045166981 0.100205889352141
166 1 10943 29.9395222094 531.517646897 0.302992027694123 NA NA NA 31.7463277468 504.960688954 0.0997885704600729
167 1 11061 29.9011835693 530.870883111 0.296138526407351 NA NA NA 31.6904890555 504.164421885 0.0959172816384928
168 1 11127 29.9359123392 531.45674924 0.302342316602813 33.8082078011 512.291577068 0.140952942781043 31.7217386186 504.610044757 0.0980699787933513
169 1 11182 29.9584031897 531.836164565 0.306405208852236 33.7958137064 512.119878288 0.139869692736237 31.8288994474 506.138172246 0.10572094669734
170 1 11320 29.8059520223 529.264349454 0.279559000396639 NA NA NA 31.767138753 505.257456635 0.101260224045997
171 1 11345 29.8147028659 529.411974113 0.281056204438342 NA NA NA 31.7644977888 505.219796139 0.101072594841899
172 1 11382 29.7999703299 529.163439719 0.278538625515323 33.7681469155 511.736602673 0.13747295463831 31.7629039731 505.197068117 0.100959484022447
173 1 11444 29.7401360731 528.154049967 0.268467672265077 33.7398887796 511.345134995 0.135055292295274 31.7816055941 505.463755689 0.102292547923582
174 1 11493 29.7215669658 527.840793522 0.265392222526475 33.7358900783 511.289739892 0.134715641126702 31.7983095605 505.701956443 0.103494038870982
175 1 11564 29.7022079517 527.514211536 0.262211046462739 33.754582893 511.548696563 0.136308655773407 31.7981493482 505.699671795 0.103482466402508
176 1 11600 29.6839792664 527.206697929 0.25923897173668 33.7611528552 511.639712045 0.13687172359575 31.8008729486 505.738510694 0.103679326188964
177 1 11621 29.7124763352 527.687436735 0.263895215028731 33.7543251549 511.545126046 0.136286600412715 31.8602256559 506.584888094 0.108037395118162
178 1 11669 29.7037692258 527.54054986 0.262466655076893 33.7675161346 511.727864293 0.137418653835196 31.9172290645 507.397764185 0.112346809264079
179 1 11714 29.6256552045 526.222784809 0.249881112026646 NA NA NA 31.9018753468 507.178818154 0.111174037718128
180 1 11932 29.5290920636 524.593787477 0.234891154999286 NA NA NA 31.9394325277 507.714388486 0.114058595535959
181 1 11942 29.368165885 521.879000931 0.211281057925864 NA NA NA 31.9546224321 507.930998517 0.115240481520263
182 1 12060 29.2800932654 520.393236683 0.199071394807064 33.7848700723 511.968273135 0.138918139744962 31.9913791347 508.455153922 0.118136991671371
183 1 12086 29.1671114695 518.487260526 0.184129947941147 33.7780417874 511.873679038 0.138326753641486 32.0631837928 509.479097775 0.123946136620343
184 1 12195 29.0093494563 515.825852702 0.164591707770361 NA NA NA 32.0824597355 509.753975249 0.125539900688329
185 1 12263 28.8945866372 513.889831106 0.151323326601778 33.7856134093 511.978570784 0.138982627144367 31.9557735895 507.947414172 0.115330409251656
186 1 12268 28.9058945529 514.080592967 0.152596045212075 33.7999529512 512.177220377 0.140230805072681 31.7116023237 504.465499861 0.0973678771003168
187 1 12417 28.8442353448 513.040416721 0.145747027474581 NA NA NA 31.5726073169 502.483412814 0.088108162386902
188 1 12450 28.6082314931 509.059087599 0.121539012944518 NA NA NA 31.7256295548 504.665530019 0.098340471237842
189 1 12926 28.567327482 508.369046612 0.117657592532262 33.8205841388 512.463029857 0.142040568261981 31.7934252724 505.632305854 0.103141660311746
190 1 13010 28.5447733452 507.988563663 0.115556055907233 33.7685781026 511.742576025 0.137510082180757 31.3544434706 499.37236772 0.0749097931708559
191 1 13082 28.4958352581 507.162989716 0.111089598911985 33.7757123269 511.841408385 0.138125413085179 31.4751186226 501.093211232 0.0820133706217563
192 1 13112 28.4479393029 506.354996288 0.106840729887981 NA NA NA 31.5775970502 502.554567066 0.0884288638883701
193 1 13240 28.3476432436 504.663025505 0.0983282498908836 33.7696570081 511.757522399 0.137603013036043 31.7114313866 504.463062276 0.0973560686295446
194 1 13255 28.3231288123 504.249472851 0.096325440222437 NA NA NA 31.6581706403 503.703557041 0.0937276374312722
195 1 13263 28.2979240578 503.824274607 0.0942975989845419 33.7351027988 511.278833495 0.134648841103962 31.6037485473 502.927490848 0.0901237967189818
196 1 13289 28.2343954791 502.752562521 0.0893257924729205 33.7231379513 511.113081193 0.133636536850552 31.5971116197 502.832847389 0.0896913933278234
197 1 13623 28.4181211703 505.851971448 0.104255979803472 33.6973450157 510.755764608 0.131472767502253 31.686651243 504.109694175 0.0956553159135146
198 1 13759 28.4588549788 506.539141157 0.107798494303879 33.6652925475 510.311733006 0.128818896456569 31.7132558733 504.489079696 0.097482159848708
199 1 13774 28.6013353016 508.942750481 0.120878260482066 NA NA NA 32.1558603533 510.800677697 0.131743359544097
200 1 13779 28.6031731352 508.973754298 0.121054097670519 33.6762242689 510.46317313 0.129719672858978 32.2192366531 511.704432053 0.137273119836938
201 1 13815 28.6006976135 508.931992833 0.120817291776681 NA NA NA 32.3930664371 514.183267599 0.153284178992149
202 1 13852 28.5570351425 508.195417281 0.11669518740694 33.6349529758 509.891430629 0.126342366932065 32.4360437957 514.796130375 0.157437128952253
203 1 13995 28.4322608183 506.090503964 0.105475914717105 33.6089708196 509.531492719 0.12424880067707 32.2746663069 512.494866194 0.14224317803166
204 1 14149 28.4585067019 506.533265808 0.107767839745072 NA NA NA 32.1989288119 511.414839572 0.135483547239186
205 1 14205 28.5225324271 507.613364638 0.113510388455881 NA NA NA 32.2447583217 512.068374398 0.139545909887815
206 1 14243 28.5267584664 507.684656921 0.113897058452239 33.7110679101 510.945871613 0.132620843172373 32.2082761457 511.548133778 0.136305179239928
207 1 14308 28.4910160945 507.081691567 0.110656635996158 33.6460318782 510.044909691 0.127242716106704 32.2103107255 511.577147154 0.136484488061473
208 1 14347 28.4711371389 506.746338291 0.10888359882973 NA NA NA 32.1782092145 511.119375393 0.13367487818666
209 1 14362 28.5118473128 507.433109289 0.112536969688895 33.6481094764 510.073691228 0.127412066603489 32.2597403824 512.282020552 0.140892494610841
210 1 14500 28.6439549579 509.661733995 0.125003448544365 33.625977361 509.767088985 0.12561630072377 32.3157491822 513.080713391 0.146008235224858
211 1 14533 28.6382461127 509.565427129 0.124445108629183 NA NA NA 32.4271949117 514.669944127 0.156575663341234
212 1 14566 28.652786111 509.810713457 0.125870694850109 33.6178262632 509.654169599 0.124959528975768 32.4511212602 515.011136998 0.158912625128171
213 1 14644 28.6408331737 509.609070235 0.124697907728014 33.612756498 509.583936756 0.124552279169201 32.4589535262 515.122826139 0.159682916251478
214 1 14650 28.651246915 509.784747585 0.125719231595246 33.5868290771 509.22475711 0.122484432839093 32.4479113939 514.965363884 0.158597694445089
215 1 14662 28.8001366424 512.296482047 0.140983975564077 NA NA NA 32.3774897301 513.961141711 0.15179821519909
