"rs" "chr" "pos" "hapflk_v1.4_ALL" "hapflk_v1.4_ALL_scaled" "hapflk_v1.4_ALL_log_pvalue" "hapflk_v1.4_PRUNED" "hapflk_v1.4_PRUNED_scaled" "hapflk_v1.4_PRUNED_log_pvalue" "hapflk_v1.4_PRUNED_KIN" "hapflk_v1.4_PRUNED_KIN_scaled" "hapflk_v1.4_PRUNED_KIN_log_pvalue"
38 1 2582 29.1140829227 530.315773467 0.290338345431803 28.4465792409 499.315011368 0.0746812361125661 29.2817311159 530.043214926 0.28751811709149
39 1 2667 29.1770258468 531.361809931 0.301331246345813 28.4466719787 499.31638536 0.074686705167945 29.0492958444 526.116971125 0.248888427092834
40 1 2674 29.2067616023 531.855982785 0.306618407674345 28.4468275533 499.318690334 0.0746958805934083 28.961008741 524.625645433 0.235178341960025
41 1 2695 29.067176831 529.536250067 0.282320717527342 28.4466627684 499.316248901 0.0746861619922138 28.8529571285 522.800462142 0.219104843338034
42 1 2733 28.9908111685 528.267143672 0.269583793267979 28.4426868428 499.257342068 0.0744519586369572 28.7076287963 520.345608971 0.19868820758478
43 1 3056 29.0395128089 529.076506954 0.277661565253206 28.4138248736 498.829726621 0.0727682837606293 28.7420676116 520.927341614 0.203403310693988
44 1 3123 28.8559366972 526.025690532 0.248034212694048 28.4222748332 498.954920201 0.0732582300888616 28.6003732369 518.533872428 0.184485800271446
45 1 3143 29.0160991096 528.687399146 0.273758334041729 NA NA NA 28.6326509056 519.079099474 0.188683641801515
46 1 3182 29.1165297545 530.356436899 0.290760659190349 NA NA NA 28.7213984506 520.578202842 0.200564345375421
47 1 3276 29.1071848639 530.201135942 0.289149947790237 NA NA NA 28.7301567185 520.726145515 0.201763977288299
48 1 3303 29.205401999 531.833387798 0.306375344949217 NA NA NA 28.8595169716 522.911269522 0.22005874713474
49 1 3314 29.1858263903 531.508064487 0.30288973312873 NA NA NA 28.8688491619 523.068906759 0.22142065196273
50 1 3340 29.2054501645 531.83418825 0.30638395355834 28.4331612232 499.11621164 0.0738930855692844 28.8771042772 523.208350293 0.22263013515163
51 1 3340 29.1919964007 531.610602714 0.303985532084599 28.4393245565 499.207526841 0.0742543313883433 28.8732453466 523.143166112 0.222064194019861
52 1 3396 29.1562823938 531.017078438 0.29767868004257 28.4413190271 499.237076676 0.0743715142033585 28.910762447 523.776896449 0.227607910962787
53 1 3409 29.1059993598 530.181434275 0.288946033185064 28.4498836324 499.363968833 0.074876292107847 28.8100450238 522.075600619 0.212934064142954
54 1 3515 28.9617835391 527.78473903 0.264844386252195 NA NA NA 28.5635218295 517.911386827 0.179772638603185
55 1 3565 28.6810315781 523.118975682 0.22185441701392 NA NA NA 28.5501560233 517.685614666 0.178084033942367
56 1 3581 28.0429749075 512.515233443 0.142372904757849 28.4378829944 499.186168832 0.0741697201927202 28.0527575808 509.283673176 0.122821917328299
57 1 4083 27.4756800424 503.087468168 0.0908581877220068 28.4508790167 499.378716326 0.0749351236176657 27.3590856323 497.566324215 0.0679605164888229
58 1 4212 27.468535759 502.968738684 0.0903127284911087 28.4725202657 499.699350456 0.0762227839184764 27.2685283384 496.03665098 0.0624645996988744
59 1 4306 27.325733934 500.595542362 0.0799095645252662 28.4868036018 499.910970638 0.0770816583021316 27.1175564539 493.486468206 0.0540602326030919
60 1 4341 27.2788098695 499.815720275 0.0766941887494283 NA NA NA 27.0779473737 492.817400621 0.0520059663304376
61 1 4374 27.2976658484 500.129084195 0.0779744273753473 28.4939389948 500.016687757 0.0775134149664914 27.0441124025 492.245867974 0.050299131841978
62 1 4400 27.1381081919 497.477425903 0.0676314739827519 NA NA NA 27.0538350691 492.41010105 0.0507851192004177
63 1 4540 27.051357671 496.035735525 0.0624614148546115 28.4874564343 499.920642925 0.0771210858532107 27.3288489672 497.055573337 0.0660864089904164
64 1 4544 27.2033201951 498.561171759 0.0717255861782511 28.4853604242 499.889588693 0.0769945515971568 27.4114115929 498.450202453 0.0712980249727598
65 1 4590 27.1999439362 498.505062356 0.0715091585039654 28.4823343508 499.844754755 0.0768121438122047 27.2692701861 496.049182103 0.06250820754834
66 1 4619 27.2305482527 499.01366966 0.0734889972699805 NA NA NA 27.2792129176 496.217132464 0.063094899744216
67 1 4776 27.3193740703 500.489848999 0.0794679867658348 28.4806210659 499.819370933 0.0767090124178667 27.3438224301 497.308501671 0.0670095408324172
68 1 4788 27.4320416937 502.362250765 0.0875640479120075 28.4746277178 499.730574212 0.076349055743557 27.3615883339 497.608599282 0.0681174134310895
69 1 4904 27.7415510518 507.505927816 0.112929475487916 28.4790349645 499.795871446 0.0766136290798934 27.6285210119 502.117565435 0.0864727942161295
70 1 4989 27.7661308656 507.914415059 0.115149685994832 NA NA NA 27.6554814945 502.572975782 0.0885119745782549
71 1 4998 27.692310533 506.687609016 0.108575228056788 28.4814319571 499.831384999 0.076757811211706 27.6658831353 502.748677936 0.0893081308066328
72 1 5074 27.5052258034 503.578483541 0.0931397851357294 NA NA NA 27.6093070174 501.793007006 0.0850408891686825
73 1 5104 27.3803443708 501.503102806 0.083776796121087 28.4836879133 499.864808973 0.0768936948627128 27.3597915745 497.57824883 0.0680047451202086
74 1 5147 27.1712016901 498.027400445 0.0696865087219119 NA NA NA 27.3493038643 497.401092812 0.0673498994696145
75 1 5548 26.4241178196 485.611755944 0.0334895603286406 28.509627334 500.249124294 0.0784690470654911 26.9935686755 491.392094821 0.0478301661860536
76 1 5786 25.8747862493 476.482519241 0.0179726098622235 28.5007543364 500.117663035 0.077927488478092 26.9157223292 490.077132025 0.0442119711524051
77 1 5975 26.0910513977 480.076588537 0.0231725851125877 NA NA NA 26.9604026601 490.831862023 0.0462616734146496
78 1 5990 26.172473482 481.429726643 0.0254199351880096 28.5019024125 500.134672792 0.0779974031795089 27.1474029031 493.990627645 0.0556488213699413
79 1 6114 26.3749098476 484.793978032 0.0317703048053561 28.4889386562 499.942603345 0.0772106599354007 27.5129666454 500.165647328 0.0781248370745002
80 1 6268 26.4761408825 486.476317313 0.0353862685495911 NA NA NA 27.6050182185 501.720561588 0.0847236833832539
81 1 6332 26.6482788843 489.337045967 0.0422712338182001 28.4860970268 499.900502108 0.0770390019559202 27.7986968056 504.99213628 0.0999437705073779
82 1 6343 26.7383635453 490.834145784 0.0462679853954371 NA NA NA 27.9464711859 507.48830754 0.112834408096354
83 1 6359 27.0316738724 495.708614227 0.0613312322733085 28.4783198197 499.785275948 0.0765706514323361 28.1288002234 510.56816822 0.130346828640363
84 1 6391 27.0958217219 496.774675114 0.0650724874477074 28.484070195 499.870472813 0.0769167387371137 28.1789403158 511.41512327 0.135485292210404
85 1 6443 27.1498860583 497.673160021 0.0683575465769531 NA NA NA 28.2155263808 512.033126767 0.139324630233511
86 1 6449 27.1876457122 498.300680514 0.070724952880617 28.4892800047 499.947660723 0.0772312994095757 28.3014851894 513.485123433 0.148648028049205
87 1 6773 27.2257662299 498.934198135 0.0731769637835132 28.4375874954 499.181790754 0.0741523850622144 28.3627156477 514.519414423 0.155552345967808
88 1 6785 27.462836372 502.874021656 0.0898793202241897 NA NA NA 28.4247109381 515.566624784 0.162769561415963
89 1 6801 27.6021592533 505.189402076 0.100921353212122 28.4503621967 499.371059184 0.0749045730106808 28.6530117443 519.423030136 0.191365301955446
90 1 6804 27.8735685669 509.699901746 0.125225222851294 28.4651457577 499.590090637 0.0757821552400827 28.854380556 522.824506355 0.219311592643325
91 1 6864 28.0321688506 512.335649643 0.141231954749571 28.4696433855 499.656726947 0.0760506624397769 29.4201436382 532.381247806 0.312304580232465
92 1 6912 28.3482607317 517.588720389 0.177362726331489 NA NA NA 29.9550913006 541.417462188 0.421067142636655
93 1 6941 28.3739628089 518.015858312 0.180557751503363 28.4777219629 499.776418173 0.0765347361920627 29.9662061749 541.605212118 0.423550467290465
94 1 6954 28.3906486319 518.293156827 0.182653196083264 28.491606022 499.982122714 0.0773720506210573 29.992183382 542.0440132 0.429390466740732
95 1 7005 28.3829525946 518.165257849 0.181684628246185 28.4705058039 499.669504433 0.0761022297309884 30.0326800603 542.72807389 0.438595626758826
96 1 7049 28.4606112716 519.455852606 0.191622587464169 28.4753188957 499.74081462 0.0763905029408346 30.0323636632 542.722729382 0.438523229832083
97 1 7110 28.5316717413 520.636793012 0.201038852306563 NA NA NA 30.2918312287 547.105596551 0.500439124725292
98 1 7151 28.6066433308 521.882731573 0.211312343314489 NA NA NA 30.3818020445 548.625363131 0.523107918962775
99 1 7221 28.7414755752 524.123482953 0.230679066153691 28.5373852662 500.660382464 0.0801813635305167 30.5852998303 552.062801496 0.576683789565427
100 1 7349 28.8405417509 525.769844853 0.245650475505039 28.6114427273 501.757608856 0.0848857868974775 30.6421511244 553.023120641 0.592225564860552
101 1 7375 28.9385055865 527.39788717 0.261084127256952 28.6475521497 502.292601694 0.0872523944275247 30.7495731534 554.837669149 0.622280691678406
102 1 7429 29.1037343414 530.143792367 0.288556699109841 NA NA NA 30.9263327888 557.823452754 0.673704396624679
103 1 7457 29.0570380429 529.36775548 0.280607184614924 28.6589153008 502.460956768 0.0880071286785157 30.7039137601 554.066401051 0.609395638079703
104 1 7538 29.0870152905 529.865941646 0.285693579884973 28.6655785851 502.559679183 0.0884519380145387 30.725916019 554.43805821 0.61558429577456
105 1 7561 29.0141624497 528.655214164 0.273437120698162 NA NA NA 30.5657081682 551.731863592 0.571386177857134
106 1 7629 29.198970306 531.726500716 0.305227234982853 28.6617523832 502.502990637 0.0881963163626489 30.5332225928 551.183124632 0.562667754272413
107 1 7660 29.25151739 532.599770694 0.314690364927395 NA NA NA 30.5745899678 551.881892933 0.573784130750639
108 1 7710 29.3269410305 533.853221805 0.328605629415147 NA NA NA 30.5832541172 552.028245775 0.576129230524245
109 1 7750 29.2353619053 532.331285772 0.311760774725594 NA NA NA 30.4641774236 550.01682932 0.544409321147679
110 1 7800 29.2252864533 532.163843755 0.30994279768906 28.6967524354 503.02154718 0.0905550388684555 30.4416791436 549.636793485 0.538539520028537
111 1 7813 29.1350874402 530.664843542 0.293976846659201 NA NA NA 30.3530845391 548.140273553 0.515804786702103
112 1 7847 29.0506382425 529.261398415 0.279529125090501 NA NA NA 30.3281574474 547.719210783 0.509516979394467
113 1 7944 29.0811308754 529.768149673 0.284690367379685 NA NA NA 30.3378377825 547.882728806 0.511953156857017
114 1 7995 29.1431734905 530.799224072 0.295385526293906 NA NA NA 30.3920286969 548.798109419 0.52572397650652
115 1 8096 29.2069050638 531.858366945 0.306644062349252 NA NA NA 30.6149754466 552.564075265 0.58476498405037
116 1 8100 29.2099771076 531.909420655 0.307193762295399 NA NA NA 30.5863737642 552.080942144 0.57697504560254
117 1 8114 29.0267084049 528.863713003 0.275522434314612 NA NA NA 30.476401476 550.223315236 0.547614982529919
118 1 8153 28.9365757979 527.365816381 0.260774003749581 28.7132104464 503.265387082 0.0916801111343498 30.4155533474 549.195482471 0.531772350204564
119 1 8202 28.9890911872 528.238559631 0.269301406480231 NA NA NA 30.5490321438 551.450175976 0.566900459008655
120 1 8205 28.9971867479 528.373098211 0.270632255616466 28.6908011773 502.933374059 0.0901507263660752 30.5434780084 551.356356782 0.565411234865537
121 1 8211 28.9835381679 528.14627506 0.268391054972787 28.6972916606 503.029536275 0.0905917383179224 30.546301874 551.404056878 0.566168095505011
122 1 8256 28.8761804185 526.362117079 0.251192296083936 NA NA NA 30.4769808302 550.233101555 0.547767200476555
123 1 8260 28.8408039615 525.77420248 0.245690946526449 28.6220868528 501.915310933 0.0855783983797523 30.4547419566 549.857447554 0.541942845516486
124 1 8292 28.8028139142 525.142853121 0.239873966122163 NA NA NA 30.2893572275 547.063806285 0.499824554189353
125 1 8408 28.6819260833 523.133841294 0.221983314176004 28.6144239568 501.801778392 0.0850793547453181 30.0583742403 543.162094141 0.444500042745199
126 1 8522 28.5761673806 521.376257564 0.207093892531966 NA NA NA 29.8849470451 540.232601359 0.405608082534649
127 1 8532 28.4440714319 519.180980161 0.189475294856264 NA NA NA 29.7707470707 538.303561336 0.38122136724215
128 1 8647 28.2941485384 516.689440159 0.170764835366936 NA NA NA 29.5749226872 534.995740338 0.341633146028591
129 1 8721 28.1371208907 514.0798276 0.152590923846623 28.5757054588 501.228129805 0.0825907404349815 29.5130857506 533.951204854 0.329709985652145
130 1 8756 28.0409791968 512.482067107 0.142161698687311 NA NA NA 29.3446803729 531.106539474 0.298623739495496
131 1 9110 27.6057572479 505.249196463 0.10121904909018 28.419826018 498.918638851 0.0731159889394819 28.7237201187 520.617419934 0.200881869528831
132 1 9157 27.1487106336 497.653625862 0.0682848222323591 NA NA NA 28.4292918561 515.644004611 0.163311988214671
133 1 9300 26.8183394203 492.163249614 0.0500560112045362 28.3255161747 497.521355612 0.067793922102537 28.2859457681 513.222635059 0.146930824864803
134 1 9361 26.2866678227 483.327500634 0.0288630651567736 NA NA NA 28.0415524171 509.094398096 0.12174007651871
135 1 9373 26.4217409624 485.572255406 0.0334048613594573 NA NA NA 27.8872968025 506.488747299 0.107535770807469
136 1 9469 26.3095822861 483.708311734 0.0295967834487523 28.3706448719 498.189976935 0.0703028953081316 27.8392468324 505.677098121 0.103368174241198
137 1 9521 26.3230340269 483.931863653 0.0300343734301267 NA NA NA 27.5746256543 501.207177298 0.0825008789720465
138 1 9622 26.4280307302 485.67678386 0.033629365895201 28.3378722763 497.70442212 0.0684740546583102 27.4479250901 499.066980153 0.0736988713097825
139 1 9699 26.3768976005 484.827012119 0.0318383701110613 NA NA NA 27.3031356712 496.621230183 0.0645236095632384
140 1 9705 26.3796424827 484.872628793 0.0319325512253725 28.3078522591 497.259649173 0.0668304863264149 27.1991363429 494.864497156 0.0584866154702053
141 1 9737 26.3919159318 485.076598905 0.0323563757929884 28.3149441585 497.364721897 0.0672160473373322 27.1587605264 494.182478036 0.0562626229331088
142 1 9757 26.4512203203 486.062167239 0.0344674025660258 NA NA NA 27.1242626112 493.599747091 0.0544141064052223
143 1 9908 26.4690600885 486.358642947 0.0351232470760213 NA NA NA 27.1131112072 493.411380107 0.0538266373713806
144 1 10022 26.4753785656 486.463648514 0.0353578774167065 NA NA NA 27.0962002535 493.12572412 0.0529450405264088
145 1 10062 26.4014598692 485.235207783 0.0326890137345295 28.3485359543 497.862413885 0.0690651507314069 26.8921236283 489.67850813 0.0431582374475784
146 1 10275 26.1694570781 481.379597602 0.025333669800637 28.2877351347 496.96159629 0.0657458729449518 26.7002263622 486.437023108 0.0352982676153497
147 1 10375 26.1530135561 481.106325843 0.024867529539969 28.2622280873 496.583686959 0.0643898511777215 26.679612753 486.088822704 0.0345259698585576
148 1 10606 26.2001009551 481.888862355 0.026221064268625 28.2585208675 496.528761238 0.064194540949879 26.7765691241 487.726587697 0.0382776576454738
149 1 10876 26.3108303573 483.729053192 0.0296371688435006 28.2866653182 496.945746018 0.0656885686934741 26.8114338744 488.31551514 0.0397022344567103
150 1 10926 26.2142353214 482.123758695 0.0266386792037634 NA NA NA 26.6555360611 485.682124695 0.0336408687837323
151 1 11021 26.3023014537 483.587312968 0.0293620607444173 NA NA NA 26.6806717598 486.106711207 0.0345653184085749
152 1 11029 26.3386664296 484.191655574 0.0305493480789655 28.3996825726 498.620196 0.0719537874789244 26.6140939605 484.982094147 0.0321594562550887
153 1 11183 26.3024434427 483.589672656 0.0293666240347043 NA NA NA 26.5928102738 484.622574946 0.0314189859555551
154 1 11255 26.3112086475 483.735339926 0.0296494183098675 28.4683994801 499.638297394 0.0759763305820869 26.5976342551 484.704060542 0.0315856178626154
155 1 11276 26.4254306172 485.633573077 0.0335364143810925 NA NA NA 26.6127210997 484.958904093 0.0321112804979969
156 1 11301 26.3710541317 484.729900624 0.0316386049720133 NA NA NA 26.5831167261 484.45883374 0.0310862561277508
157 1 11413 26.4358794905 485.807220911 0.0339111864162592 NA NA NA 26.6223451766 485.121471813 0.0324502111445829
158 1 11570 26.4998090896 486.869654737 0.036276716958781 NA NA NA 26.6505641908 485.59814099 0.0334603473411928
159 1 11617 26.4509055424 486.056936005 0.0344559177220373 28.4618069832 499.540623757 0.0755832901099732 26.6568177108 485.703774031 0.0336875281407284
160 1 11743 26.4183515964 485.515928179 0.0332843747264432 NA NA NA 26.76491954 487.52980557 0.0378106922384469
161 1 11819 26.395342291 485.133540916 0.0324754860085079 28.5352915862 500.629362753 0.0800512482951947 26.8304237379 488.636287599 0.0404954165455768
162 1 11865 26.4091058968 485.362275659 0.0329574507622249 28.5723379845 501.178237714 0.0823768818379083 26.8674528086 489.26177425 0.0420776272987273
163 1 11933 26.3548062488 484.459880154 0.0310883735744207 28.5474389126 500.809336073 0.0808083580759318 26.7446966128 487.188204478 0.037010693895713
164 1 11957 26.2713063884 483.072211884 0.0283793642879962 28.5707385593 501.154540823 0.0822754511492878 26.7383315345 487.080687022 0.0367616681745783
165 1 11957 26.3006864568 483.560473643 0.0293101971665522 28.5772736322 501.251363673 0.0826904712085991 26.7129778808 486.652418863 0.0357827794888241
166 1 11962 26.3365009566 484.155667992 0.0304775957276795 28.5963057913 501.533341842 0.0839079947571094 26.7281890324 486.909362181 0.036367578097884
167 1 12019 26.3961376905 485.146759509 0.0325031859891456 28.6114595831 501.757858589 0.0848868804066569 26.7599684607 487.446173063 0.0376135900574349
168 1 12052 26.4272199926 485.663310366 0.0336003610031187 28.6312485 502.05104879 0.0861778890677867 26.6479978883 485.554791592 0.0333674686162567
169 1 12233 26.4966647888 486.817400202 0.036157416917815 28.6308202689 502.04470417 0.086149798788891 26.7221751531 486.807777097 0.0361354805156601
170 1 12289 26.5327497105 487.41708864 0.0375452341680921 NA NA NA 26.8105044824 488.29981606 0.0396637291468046
171 1 12350 26.4703941339 486.380813193 0.0351726830643934 NA NA NA 26.7091143848 486.587157566 0.0356354310895873
172 1 12601 26.4753163123 486.462613938 0.0353555596959403 NA NA NA 26.7857858337 487.882274262 0.0386502960372811
173 1 12726 26.5529626352 487.753003384 0.0383406848681489 28.6078299337 501.704082143 0.0846516499251779 26.9987844958 491.480199273 0.0480805278076971
174 1 12825 26.6275871002 488.993173151 0.0413923844520916 28.6283157209 502.007597089 0.0859856459873808 26.9730120679 491.044857276 0.0468532362808314
175 1 12835 26.6915486458 490.05613789 0.0441559809084656 NA NA NA 26.9893450048 491.320749534 0.0476281672980176
176 1 12841 26.8541226575 492.757924415 0.0518262989591633 28.6550789428 502.40411775 0.0877517825249892 27.0433714457 492.2333519 0.0502622425240957
177 1 12869 26.8575798287 492.815378484 0.0519998499548869 28.6788914176 502.756920499 0.0893456095360093 27.1258078212 493.625848427 0.0544958957364454
178 1 12971 26.8774064618 493.144873521 0.0530037909783172 NA NA NA 27.1923867804 494.75048508 0.0581102450910379
179 1 12996 26.9281649185 493.988418643 0.0556417838897334 NA NA NA 27.2794839498 496.221710678 0.0631109508084121
180 1 13049 26.9224940049 493.89417481 0.0553421735775929 NA NA NA 27.321479154 496.931084128 0.0656355944684429
181 1 13055 26.9532758262 494.405732034 0.0569833944994699 NA NA NA 27.4576558249 499.231349514 0.0743487917599108
182 1 13144 27.0744664581 496.419776055 0.0638083289706095 NA NA NA 27.4893624176 499.766930074 0.0764962791673165
183 1 13174 26.9680739168 494.651658682 0.0577855013770057 28.740693207 503.672568341 0.0935817353485652 27.2354720613 495.478271857 0.0605447816359256
184 1 13188 26.9332832846 494.073479794 0.0559132651805369 NA NA NA 27.1796432329 494.535223971 0.0574046749349332
185 1 13233 26.857617387 492.816002658 0.0520017378388083 28.7583014968 503.933450634 0.0948152572444045 27.1433934653 493.922901132 0.0554333662718465
186 1 13251 26.8927901136 493.400531501 0.0537929519810087 NA NA NA 27.188100267 494.67807827 0.0578721803025291
187 1 13285 26.9470397373 494.302095661 0.0566479347196861 NA NA NA 27.1949959912 494.794559277 0.0582555208186021
188 1 13303 26.9869537543 494.965419104 0.0588213209137627 28.7622008519 503.991223008 0.0950900279650847 27.2206298616 495.227560792 0.0596975255110234
189 1 13349 27.02628764 495.619101456 0.0610246952642496 NA NA NA 27.263089569 495.944780523 0.0621455982492985
190 1 13422 27.038092977 495.815292103 0.061698077025198 28.7661377684 504.049551887 0.0953680381917824 27.3103671988 496.743383504 0.0649602706746291
191 1 13436 27.2026755366 498.550458302 0.0716842238201114 28.7666433178 504.057042046 0.0954037813712915 27.3026293659 496.612677788 0.0644931207529685
192 1 13443 27.2019579098 498.538532198 0.0716382007591371 NA NA NA 27.3003833797 496.5747391 0.0643580028832667
193 1 13550 27.167263851 497.961958247 0.0694395447399771 NA NA NA 27.3040838495 496.637246595 0.0645807365134669
194 1 13571 27.1903738044 498.346018158 0.0708983512832716 28.7808809587 504.267985212 0.0964144493893832 27.2966065298 496.510941409 0.064131271916311
195 1 13613 27.1505799762 497.68469211 0.0684005071461153 28.8484265236 505.268732138 0.10131644944399 27.1926829797 494.755488411 0.0581267229719232
196 1 13669 27.1776190772 498.134049777 0.0700903943542873 28.8329982389 505.040148537 0.100181062803667 27.1152154066 493.446923766 0.0539371152444402
197 1 13712 27.1666408257 497.951604307 0.0694005317556858 NA NA NA 27.0636428032 492.575771067 0.0512790118051062
198 1 13755 27.1729893473 498.057109179 0.0697988405858839 28.8259952634 504.936393298 0.0996687863562014 27.0658602999 492.613228517 0.0513911895909492
199 1 13805 27.1641472172 497.910163504 0.0692445505856371 NA NA NA 27.0559243017 492.445391892 0.0508900195436755
200 1 13892 27.1661610248 497.943630588 0.0693704985375126 28.7850236541 504.329362888 0.0967099905883076 26.9954427988 491.423752085 0.04792000869157
201 1 13928 27.1631663201 497.89386216 0.0691832654990568 NA NA NA 27.0011751667 491.520581943 0.0481956188023013
202 1 13971 27.1764269987 498.114238853 0.0700152367091571 NA NA NA 26.9920243712 491.366008783 0.0477562325335076
203 1 13999 27.2201758302 498.841292348 0.0728134430445826 NA NA NA 26.9320048821 490.352173209 0.0449505960437997
204 1 14227 27.2234309559 498.895388662 0.0730249454156021 28.7186340835 503.345743033 0.0920531173129764 26.859382047 489.125444777 0.0417287336459804
205 1 14291 27.1837406435 498.235782921 0.0704773003952838 28.6095248149 501.729193298 0.0847614316575668 26.7978347225 488.085801355 0.0391417205016407
206 1 14329 27.0352708299 495.768391378 0.0615365897925267 NA NA NA 26.7485413895 487.253149572 0.0371617566553372
207 1 14401 27.0113706142 495.371198246 0.0601818245130735 28.5674750715 501.106189381 0.0820687784968614 26.7457832721 487.206560081 0.0370533401779603
208 1 14421 26.9805659209 494.859260918 0.0584692892914814 NA NA NA 26.7339697094 487.007008063 0.036591778877226
209 1 14753 26.9389997601 494.168480811 0.0562176663512687 28.557028802 500.951418716 0.0814098224531596 26.7597772223 487.442942708 0.0376059930738119
210 1 14801 26.753994095 491.093906913 0.0469902898552642 NA NA NA 26.5850971772 484.492287071 0.031154006539311
