"rs" "chr" "pos" "hapflk_v1.4_ALL" "hapflk_v1.4_ALL_scaled" "hapflk_v1.4_ALL_log_pvalue" "hapflk_v1.4_PRUNED" "hapflk_v1.4_PRUNED_scaled" "hapflk_v1.4_PRUNED_log_pvalue" "hapflk_v1.4_PRUNED_KIN" "hapflk_v1.4_PRUNED_KIN_scaled" "hapflk_v1.4_PRUNED_KIN_log_pvalue"
16 1 1710 29.9012064905 532.559894346 0.314254116949748 33.0566890188 533.066991375 0.319831308282738 30.9458705885 524.623000563 0.235154490477902
17 1 1757 29.905590968 532.619936317 0.314911128021088 33.0582697947 533.09280348 0.320116913856234 30.9474291084 524.644827697 0.235351376820378
18 1 1782 29.9166077904 532.770803035 0.316565956397662 33.059445265 533.111997449 0.32032939908515 30.9488267834 524.664402191 0.235528038392927
19 1 1898 29.9326058921 532.989884456 0.31897912781288 33.0795212161 533.439812763 0.323972680173264 30.9733804581 525.008277395 0.238646152467774
20 1 1914 29.9556043471 533.30483021 0.322469250708857 NA NA NA 30.9809257015 525.113948833 0.23960989717674
21 1 1938 29.9654422258 533.439552221 0.323969773873338 NA NA NA 30.9915009718 525.26205592 0.240965071731348
22 1 2023 30.0075637276 534.016373061 0.330445825752695 33.0845929123 533.522627256 0.324897323450191 31.0003834571 525.386455485 0.242107303769839
23 1 2171 30.0118715488 534.075365286 0.331112851432146 33.0863366695 533.551100642 0.325215632630765 31.0022396328 525.4124513 0.242346455837534
24 1 2212 30.0176616983 534.15465683 0.33201078114844 NA NA NA 31.0155674456 525.599107855 0.244068298229878
25 1 2216 30.02930122 534.314050925 0.333820614130643 33.0876458335 533.572477662 0.325454743842573 30.9994762451 525.373749944 0.241990475211992
26 1 2220 30.0290430115 534.310514962 0.333780395789859 NA NA NA 30.9838156363 525.154422486 0.239979718507108
27 1 2268 30.0030096273 533.95400824 0.329741617818449 33.1095211819 533.929674897 0.329467117008551 30.9546725018 524.746271713 0.236267888209078
28 1 2544 29.9765917424 533.592236083 0.325675852223412 NA NA NA 30.9664503265 524.911220622 0.237763280383499
29 1 2548 29.9746390907 533.565496054 0.325376638937356 NA NA NA 30.9687933545 524.944034824 0.238061526287906
30 1 2569 29.9708200932 533.513197886 0.324791955608507 33.1358958751 534.360340837 0.334347410145475 30.8839871445 523.756320434 0.227426459431496
31 1 2619 29.9204305986 532.823153387 0.317141503860245 NA NA NA 30.8333792525 523.047554868 0.221235848209033
32 1 2649 29.8586091094 531.976556713 0.307917605964945 NA NA NA 30.6736224695 520.810154681 0.202447373189339
33 1 2653 29.7620838751 530.654719543 0.293870898911384 33.1369057644 534.376831074 0.334535205498054 30.4517381971 517.702656502 0.178211108292241
34 1 2716 29.6485821993 529.100403357 0.277902472023567 33.1391337263 534.413210922 0.334949751648901 30.3347256529 516.063891103 0.166277432958253
35 1 2823 29.5856003765 528.237916827 0.26929505836577 33.1427926485 534.47295657 0.335631273783175 30.192691723 514.074700189 0.152556617481884
36 1 2841 29.5143559357 527.262280241 0.259774492005731 NA NA NA 30.0056067146 511.454567104 0.135728059740485
37 1 2958 29.369380074 525.276949833 0.241101635460109 33.1445642975 534.501885396 0.335961590120439 29.9034215232 510.02345938 0.127116607417522
38 1 3225 29.3468884595 524.968944862 0.238288100172949 33.1466113591 534.535311366 0.336343518864281 29.7386198298 507.715405019 0.114064121477394
39 1 3292 29.3202362736 524.603964136 0.234982867836782 NA NA NA 29.7159341893 507.397691709 0.11234641957848
40 1 3340 29.3501052191 525.012995854 0.238689129937492 NA NA NA 29.6398687978 506.332392836 0.106723593876462
41 1 3385 29.3338489782 524.790379419 0.236667136113398 NA NA NA 29.5129874681 504.555414698 0.0978041882828945
42 1 3405 29.3360432804 524.820428663 0.23693939212743 NA NA NA 29.3905032758 502.840018647 0.0897241033977404
43 1 3453 29.3549903296 525.079893601 0.239299020750437 NA NA NA 29.295154536 501.504655703 0.0837835299906106
44 1 3510 29.4107700626 525.843753175 0.246337498048547 33.1482575698 534.562191939 0.336650863728931 29.4217578736 503.27774055 0.0917373824563211
45 1 3532 29.3316966037 524.760904344 0.236400287378623 33.1526691617 534.634227748 0.337475400083093 29.434321286 503.453691647 0.0925559636401356
46 1 3635 29.3596400034 525.143567226 0.239880492648071 NA NA NA 29.5025527912 504.409276628 0.097095780073594
47 1 3743 29.4495192305 526.374392554 0.251308034889789 NA NA NA 29.6538924103 506.528794095 0.107744512884501
48 1 3788 29.4657611919 526.596813443 0.253411316559596 NA NA NA 29.689694636 507.030205708 0.110383075469476
49 1 3823 29.4881295798 526.903130923 0.256327204170725 NA NA NA 29.6402806244 506.338160484 0.106753474205617
50 1 3971 29.4719162827 526.68110257 0.254211452220754 NA NA NA 29.6283024991 506.170406356 0.10588687616027
51 1 4012 29.3372880325 524.837474564 0.237093927461848 33.1540728346 534.657147982 0.33773802443287 29.5744080056 505.415611801 0.102050950956421
52 1 4269 29.0387667794 520.749460778 0.201953482957255 33.1576244366 534.715141227 0.3384031145155 29.2890805521 501.419589313 0.08341524519354
53 1 4407 28.9669749544 519.766328196 0.194068113819737 33.1623469875 534.79225461 0.339288798208939 29.2504411533 500.878442976 0.0811004871587007
54 1 4450 29.2609167325 523.791629674 0.227737897528186 33.1685125119 534.892929955 0.340447364361387 29.8721596774 509.585635968 0.124562120905251
55 1 4450 28.9107886452 518.996900881 0.188046592785168 33.1749559887 534.998143919 0.341660900144499 29.3325490697 502.028367654 0.0860775014174725
56 1 4639 29.5971747856 528.396419257 0.270863390319264 33.1777066821 535.043059321 0.342179806696257 29.9829118192 511.136724178 0.133780599516576
57 1 4713 29.7464436854 530.440539445 0.291635399896118 33.1808508866 535.09440027 0.342773572984017 30.1879689439 514.008557476 0.152114558376278
58 1 4740 30.1185205042 535.535838854 0.347906446883556 NA NA NA 30.5213773764 518.677956014 0.18558879480143
59 1 4744 30.1492570559 535.956751756 0.352846739482884 NA NA NA 30.4734733719 518.007058501 0.180491528589832
60 1 4761 30.2217229161 536.94911472 0.364672917444241 33.1856109849 535.172126756 0.343673762533815 30.4539037908 517.732985728 0.178437417205834
61 1 4823 30.2933501239 537.929992999 0.376610035919315 NA NA NA 30.2541742503 514.935765462 0.158394283147157
62 1 4896 30.4206783526 539.673652952 0.398442543310764 33.1864887585 535.186459707 0.343839926782003 30.2242622801 514.516847114 0.155534934014001
63 1 4943 30.4300971206 539.802635572 0.40008884415487 NA NA NA 30.1559874143 513.560654866 0.149144770437561
64 1 5087 30.5224546665 541.067399527 0.416461614209827 NA NA NA 30.1197626331 513.053325344 0.145830666669214
65 1 5169 30.5301013794 541.172115248 0.417835921260103 33.1869946947 535.194721016 0.34393572514135 30.157388018 513.580270377 0.149273965868798
66 1 5344 30.6443915428 542.737229149 0.438719661791612 NA NA NA 30.3471745907 516.238238978 0.167519747215389
67 1 5364 30.8604614855 545.696137085 0.479969726999383 33.1868868697 535.192960368 0.343915307176398 30.7252148202 521.532707632 0.208390772690298
68 1 5403 30.8289651627 545.264819714 0.473811872590403 33.1859595612 535.177818573 0.343739742471347 30.7341787215 521.658247431 0.209435430422263
69 1 5619 30.8620274559 545.717581818 0.48027718565015 NA NA NA 30.8926862757 523.878152117 0.228502272329907
70 1 5629 31.0750570914 548.634855136 0.523251456137477 NA NA NA 30.999002239 525.367111469 0.241929448952018
71 1 5652 31.12115768 549.266166441 0.532852692998006 NA NA NA 31.2117519718 528.346680053 0.270370584007384
72 1 5734 31.076817163 548.658957932 0.523616045518855 NA NA NA 31.2594113932 529.014152172 0.277033600618338
73 1 5746 31.0720063422 548.593077525 0.522619881095621 33.1853126727 535.167255688 0.343617303293642 31.3704132845 530.568738134 0.292972117390294
74 1 5780 30.8757415324 545.90538531 0.482975019812978 33.183891051 535.144042374 0.343348326593229 31.1041496402 526.839705062 0.255721608876337
75 1 5967 30.7338136074 543.961793997 0.455509572530184 33.183484705 535.13740725 0.343271469347276 30.8210142229 522.874382129 0.219740883020405
76 1 6104 30.797339984 544.831737765 0.467678712315707 33.1830672147 535.130590152 0.343192515842918 30.9903960048 525.246580812 0.240823234143391
77 1 6124 30.7191101388 543.760441559 0.452721590070102 NA NA NA 30.9735653819 525.010867261 0.238669741275949
78 1 6214 30.7306249803 543.918128257 0.45490405200198 NA NA NA 31.1261139363 527.147315914 0.258667658024262
79 1 6215 30.7022628403 543.529731055 0.449540309387629 33.1776060699 535.041416448 0.342160817624304 31.1116446951 526.944673608 0.256724376722021
80 1 6282 30.7481939109 544.158720945 0.458246675112165 NA NA NA 31.1023679213 526.814752017 0.25548361785367
81 1 6307 30.6848270479 543.290961591 0.446262735295929 NA NA NA 31.0517339425 526.105621102 0.248782104926755
82 1 6401 30.6542968027 542.872873895 0.440559960886583 NA NA NA 31.0098744273 525.519376905 0.243331804299992
83 1 6411 30.6829865797 543.265757827 0.44591764441595 NA NA NA 30.9784599934 525.079416491 0.239294667340859
84 1 6429 30.8059134162 544.949144175 0.469336448158044 33.174821268 534.995944097 0.341635498773032 31.0331129441 525.844833269 0.246347547733576
85 1 6442 30.795402869 544.805210498 0.467304664960133 NA NA NA 31.0372072991 525.902174876 0.246881475698639
86 1 6498 30.6079348591 542.237983538 0.431988143761102 33.1770497116 535.03233181 0.342055825598283 30.920353698 524.265635483 0.23194676695025
87 1 6502 30.901972531 546.264598206 0.488161439660164 33.1835974991 535.139249036 0.34329280236376 30.9485709974 524.660819898 0.235495701187431
88 1 6609 30.9877868493 547.439757805 0.505370186568093 NA NA NA 30.9748899628 525.029418069 0.238838750216814
89 1 6740 31.058877532 548.413288795 0.519907288272684 33.1861748404 535.181333815 0.343780495497177 31.0232149487 525.706211445 0.24505999708447
90 1 6747 30.9319580467 546.675226261 0.494132497188374 33.1856854565 535.173342784 0.343687858123728 30.9878053658 525.210298809 0.240490910782541
91 1 6880 30.9618727904 547.084885149 0.500134482841648 33.1823971068 535.119648124 0.34306581327533 31.0086022373 525.501559833 0.243167428342442
92 1 6911 30.9925671226 547.505219889 0.506339693393056 33.178757272 535.060214148 0.342378130766977 31.1248362453 527.1294218 0.258495664093025
93 1 6972 30.9639959982 547.11396081 0.500562186383184 NA NA NA 31.275336967 529.237190475 0.279284132036465
94 1 7022 30.9258372669 546.591406995 0.492909989990561 33.1443689298 534.498695284 0.335925154293642 31.5289733296 532.789377958 0.316770093583855
95 1 7086 31.0111454326 547.759635232 0.510118574773619 NA NA NA 31.7254165895 535.540573732 0.347961770157614
96 1 7185 31.0251487277 547.951399346 0.512978391809512 33.1229129472 534.148345771 0.331939254193088 31.7210934619 535.480028155 0.347254772279376
97 1 7231 31.0748539915 548.632073842 0.523209395175531 NA NA NA 31.7613564478 536.043912896 0.353875390804625
98 1 7275 31.1460229116 549.606676231 0.538076019665159 NA NA NA 31.90012252 537.987337331 0.377315558437616
99 1 7292 31.2317950221 550.781257829 0.55633479841234 33.1215068257 534.125385556 0.331679117086199 31.9965927553 539.338406866 0.394183765285094
100 1 7295 31.4609708242 553.9196402 0.606962272270736 NA NA NA 32.1168296683 541.022329679 0.415870993207892
101 1 7337 31.4810511987 554.194625137 0.611526486124014 33.1189227625 534.083191017 0.331201402828341 32.1443802139 541.408176181 0.42094455866552
102 1 7354 31.4229696426 553.399243905 0.598381385532032 NA NA NA 32.1436800069 541.398369754 0.420815129179268
103 1 7410 31.0917308082 548.863188575 0.526711619335418 33.0822784744 533.484835362 0.324475154866787 31.7825348583 536.340517389 0.357390336464842
104 1 7424 31.0341588738 548.074786211 0.514823718075852 NA NA NA 31.7754258997 536.240956137 0.356207973466844
105 1 7443 30.9627499339 547.09689694 0.500311149016404 33.0743865518 533.355970081 0.323038307361652 31.8544017978 537.347016774 0.369485538276601
106 1 7694 30.4876771256 540.591148456 0.410247395314638 33.0516751486 532.98512111 0.318926532351427 31.9337219099 538.457898142 0.383137009312653
107 1 7878 30.4318537957 539.826691857 0.400396370995941 NA NA NA 31.8848201603 537.773027167 0.374683173854258
108 1 7945 30.975849273 547.276282087 0.50295410517405 33.0354235389 532.719752535 0.31600535798371 32.2299234807 542.606213081 0.436946766971855
109 1 8034 31.3553419614 552.473135997 0.583293832815604 NA NA NA 32.3887582173 544.83069997 0.467664075392436
110 1 8071 31.5661312409 555.359729402 0.631095056557079 NA NA NA 32.6183319998 548.045890049 0.514391190681858
111 1 8113 31.7672640394 558.114084894 0.678841201758624 NA NA NA 33.096998525 554.74963403 0.620801698244984
112 1 8267 32.3255146573 565.758888063 0.822377562361951 33.023752377 532.529176975 0.313918338371215 33.5011428195 560.409691167 0.720236598532332
113 1 8308 32.3585285851 566.210987841 0.831375955659245 NA NA NA 33.6274918345 562.179214215 0.753143177914827
114 1 8316 32.4867272186 567.966567303 0.866860081882829 NA NA NA 33.7683036758 564.151289729 0.790843001765794
115 1 8346 32.7764305513 571.933826603 0.950226180135753 33.0074409853 532.262832233 0.311016708517615 33.9019737673 566.02334475 0.827634257258331
116 1 8367 32.7641002702 571.764973102 0.94658806555865 NA NA NA 33.9008210774 566.007201281 0.827312808004484
117 1 8445 32.7283953842 571.276022768 0.936098261092516 NA NA NA 33.712756244 563.373345707 0.775841775215276
118 1 8448 32.6460589232 570.148489689 0.912164047701211 33.0161253395 532.404636937 0.312559369656667 33.6170354705 562.032772417 0.750386867606918
119 1 8469 32.6266185237 569.882268707 0.906564970385176 NA NA NA 33.5903964653 561.659692074 0.743391747934514
120 1 8472 32.5371790737 568.65746578 0.881061159677677 NA NA NA 33.4828097252 560.152935442 0.715534133231962
121 1 8475 32.5376368255 568.663734332 0.881190618522128 NA NA NA 33.4748344171 560.04124093 0.713494163286359
122 1 8618 32.4774721692 567.83982668 0.864269496361166 33.0214153841 532.491016786 0.313501527892579 33.2584872874 557.011290658 0.659473431897828
123 1 8674 32.3160167977 565.628822346 0.819799370627406 NA NA NA 33.0579715633 554.203059858 0.611666813595365
124 1 8994 32.1497453544 563.351865696 0.775429965704471 32.9774399555 531.772952724 0.305725843904742 32.746517814 549.841137544 0.54169083185089
125 1 9030 32.1533758111 563.401581946 0.776383309046235 NA NA NA 33.343337118 558.199615955 0.68035737445554
126 1 9112 32.3231557064 565.726584087 0.821736784571139 NA NA NA 33.4114035047 559.152888446 0.697392580303075
127 1 9230 32.4318609742 567.215217236 0.851568111264869 NA NA NA 33.4707281937 559.983733106 0.712445199301163
128 1 9231 32.6512002493 570.218896107 0.913648135355849 32.9745518921 531.725794242 0.305219655916016 33.5819633435 561.541585863 0.741185365000118
129 1 9246 32.7769191447 571.940517505 0.950370506951874 NA NA NA 33.7651785245 564.10752186 0.789994538786825
130 1 9256 32.7718763788 571.871460793 0.948881515942495 32.963449149 531.544500254 0.303278814760335 33.7644637718 564.097511719 0.789800562063235
131 1 9257 32.7324818912 571.331984267 0.937295445319258 32.8885751468 530.32190091 0.290401956613913 33.7299188251 563.613708348 0.780458718438576
132 1 9350 32.7455656157 571.511155585 0.941134365071385 NA NA NA 33.7195879116 563.469023488 0.777677647989842
133 1 9364 32.7951397429 572.190034268 0.955761702203954 32.8614724776 529.879348027 0.28583129307929 33.7335201251 563.664144699 0.781429555871865
134 1 9387 32.8732872749 573.260203259 0.979082497105419 32.7891942899 528.699135106 0.273875523900883 33.7274294292 563.578844258 0.779788042240883
135 1 9401 32.9006192464 573.634493113 0.987314771661267 NA NA NA 33.9279563557 566.387231947 0.834899315196001
136 1 9423 32.9148171305 573.82892197 0.991606633013771 32.7490670341 528.04390692 0.267383632557599 33.8837447703 565.768046911 0.822559289216735
137 1 9434 32.7435049315 571.482936135 0.940529138509478 NA NA NA 33.669632234 562.769392209 0.764311927285898
138 1 9450 32.486349556 567.96139551 0.866754282152749 NA NA NA 33.436236623 559.500677269 0.703670279560568
139 1 9489 32.3487661099 566.077298421 0.828709112892232 NA NA NA 33.2671312353 557.132349496 0.66158311872736
140 1 9519 32.0617635281 562.14702378 0.752536781755349 32.7110755528 527.423553276 0.261332495027722 33.1445415284 555.41547571 0.632040691385273
141 1 9601 31.9447659111 560.544833429 0.722719068697702 NA NA NA 33.0987652066 554.774376478 0.621217157402754
142 1 9633 31.5171109825 554.688435517 0.619774814163312 NA NA NA 32.2219299388 542.494263204 0.43543545830958
143 1 9669 31.2307602474 550.767087403 0.556112289820881 NA NA NA 31.9544048531 538.747563594 0.386748972730237
144 1 9772 30.5804264483 541.861277487 0.42695229400762 32.644714585 526.339961198 0.250983490769515 31.3007889387 529.593646365 0.282905996911342
145 1 9808 30.3558613107 538.786034539 0.387230315290391 32.6045362417 525.683898817 0.244853175909469 30.93403158 524.457194771 0.233662509588247
146 1 9907 29.941771712 533.115403152 0.320367111254868 32.5795953916 525.276645752 0.241098846794732 30.9785002638 525.07998048 0.239299813486043
147 1 9960 29.7353929428 530.289208216 0.290062668424351 NA NA NA 30.9576035689 524.787321426 0.236639441531188
148 1 9962 29.7016001504 529.826442501 0.285288091408712 NA NA NA 30.9095450078 524.11425934 0.230596973249161
149 1 10110 29.6507725932 529.130399078 0.278205064025906 NA NA NA 30.9134995752 524.169643216 0.231090203278366
150 1 10216 29.4933567659 526.974713126 0.257011828535081 32.5669624006 525.070364718 0.239212084131031 30.9522196269 524.711919101 0.23595725507876
151 1 10278 29.4025101134 525.730639667 0.245286562828739 32.561950817 524.988531791 0.238466358797178 30.8750883498 523.631692456 0.226329509957526
152 1 10354 29.2847826029 524.118453999 0.230634304510934 NA NA NA 30.8344841181 523.063028555 0.221369764785284
153 1 10361 29.1845588365 522.74596834 0.218636757439308 NA NA NA 30.7567237085 521.973990883 0.212078634158568
154 1 10391 28.9220480954 519.151090196 0.189242800935261 32.5614717359 524.980708993 0.23839515353753 30.6043308425 519.839722652 0.19464934507769
155 1 10554 28.7280850323 516.494918591 0.169360487975876 32.5464657066 524.735679195 0.236172076070573 30.5554893361 519.155695385 0.189278608766835
156 1 10702 28.3979820469 511.97441782 0.138956617305064 NA NA NA 30.6516868002 520.502944748 0.199955977327604
157 1 10872 28.5983695031 514.718566435 0.156907211539687 32.5382992454 524.60233104 0.23496814861471 30.7000059568 521.179656484 0.205472024487519
158 1 10878 28.535897714 513.863064416 0.151145346136235 NA NA NA 30.7023615428 521.212646561 0.205743568352387
159 1 10917 28.5514765973 514.07640497 0.152568023186045 NA NA NA 30.6889550834 521.024888557 0.204201392394205
160 1 10927 28.3735623852 511.640009758 0.136873568111284 32.5612387571 524.976904739 0.238360531352872 30.552310788 519.111179691 0.188932671000714
161 1 10968 28.2021989618 509.293322445 0.122877254118094 NA NA NA 30.5426945917 518.976504474 0.187888748449053
162 1 10974 28.1880872629 509.100073828 0.121772417330387 NA NA NA 30.5281905409 518.773374657 0.186321751905058
163 1 10993 28.1655040463 508.790814436 0.120019216068078 NA NA NA 30.4949844116 518.308321479 0.182768273285924
164 1 11006 28.2055868799 509.33971732 0.123143570345107 NA NA NA 30.4738432355 518.012238454 0.180530508252292
165 1 11048 28.0530914502 507.251412342 0.111561896527061 NA NA NA 30.4364528137 517.48858409 0.176619418684889
166 1 11405 27.7843260713 503.570881851 0.0931041444094408 32.5066278012 524.085175743 0.230338249975045 29.9916608723 511.25925502 0.134528985147773
167 1 11460 27.8201815427 504.061894333 0.0954269418281724 NA NA NA 29.8489612093 509.260740487 0.122690474407003
168 1 11527 27.7228815672 502.72944769 0.0892207364761602 NA NA NA 29.7450277115 507.805147661 0.114552731619797
169 1 11673 27.6859187266 502.223270658 0.0869429793722957 32.3942338811 522.249922799 0.214407120116621 29.7073496045 507.277464254 0.111701326355573
170 1 11804 27.4772452407 499.365651383 0.0748830024798506 32.3813110094 522.038908375 0.212624889254236 29.5883029374 505.610210882 0.103030059747662
171 1 12196 27.0296069494 493.235597034 0.0532828113159241 NA NA NA 28.9983820881 497.348345606 0.0671558449262301
172 1 12250 27.5885949043 500.890497454 0.0811515242558771 32.449055497 523.145091611 0.222080897539082 29.2927178014 501.470529136 0.08363563848888
173 1 12251 28.1113768021 508.049584396 0.115891254974532 32.5183288821 524.276239842 0.232041523839509 29.993134225 511.279889385 0.134655307236864
174 1 12313 28.2339909525 509.728688754 0.125392676793451 NA NA NA 30.0906333352 512.645368353 0.143203764066572
175 1 12431 28.6701677605 515.701787103 0.163717863462269 32.4425368472 523.038650167 0.221158807688223 30.1324801843 513.231435162 0.146988167018067
176 1 12504 28.8362895184 517.97669393 0.180263149551006 NA NA NA 30.3566978596 516.371612743 0.168474465658152
177 1 12513 29.3755283286 525.361145344 0.241874612320218 NA NA NA 30.7026688692 521.216950679 0.205779013983899
178 1 12518 29.6652786767 529.329048484 0.280214523315534 32.4823063813 523.6880372 0.226824999555342 30.971773396 524.985770426 0.23844122245616
179 1 12552 29.7799558008 530.899461509 0.29643918336512 NA NA NA 31.001643091 525.404096708 0.242269579293959
180 1 12561 29.9011975288 532.559771623 0.314252774961547 NA NA NA 31.0514113035 526.101102531 0.248739785370599
181 1 12639 30.0372148589 534.422421986 0.335054764109116 NA NA NA 31.1190301167 527.048106736 0.257715046258189
182 1 12714 29.9758481175 533.582052725 0.325561882207776 32.4654381689 523.41260027 0.224409810302234 31.1245692516 527.125682542 0.258459732906419
183 1 12757 29.9732579839 533.546582882 0.32516511420852 NA NA NA 31.1498406772 527.479609878 0.26187549629818
184 1 12764 29.9080210202 532.65321397 0.315275656589497 NA NA NA 31.2566005012 528.974785516 0.276637631256285
185 1 12766 29.8837056119 532.320233577 0.311640562341055 32.4743789298 523.558591777 0.225687764457917 31.2718243379 529.187995962 0.278786704585612
186 1 12784 29.9555838741 533.304549849 0.322466132802659 NA NA NA 31.2846940775 529.368237184 0.280612073536238
187 1 12792 30.1115184934 535.439951822 0.346787308026911 32.5017180943 524.005006334 0.229626092056822 31.3348730352 530.07099551 0.287804737415725
188 1 12873 30.1137448994 535.470440703 0.34714290380828 32.5113774497 524.162731595 0.231028611798865 31.347015759 530.241054846 0.289563404552217
189 1 12899 30.2095894681 536.782956692 0.362675243254898 NA NA NA 31.516124944 532.609435799 0.314796160990094
190 1 12977 30.3058963389 538.101803547 0.378726399694517 NA NA NA 31.6547211304 534.550480978 0.336516941495048
191 1 13070 30.3096029767 538.152563036 0.379353111082303 32.4796998966 523.645476547 0.226450657918654 31.720609225 535.473246399 0.347175638861379
192 1 13116 30.1796424405 536.372855702 0.357774921801242 NA NA NA 31.6890704416 535.031544466 0.342046727172323
193 1 13126 30.1753252204 536.313734768 0.357072024542551 32.4612667077 523.344485495 0.22381524240042 31.6692278735 534.753648499 0.338845200928131
194 1 13192 30.1447872863 535.895541777 0.35212551256305 32.4078853091 522.472833642 0.216300857442069 31.5630976163 533.267289968 0.322051940005228
195 1 13202 30.1140880904 535.475140433 0.347197738363386 NA NA NA 31.4456776833 531.622819074 0.304116258461607
196 1 13224 30.1093333959 535.410028631 0.34643853933333 NA NA NA 31.3776866295 530.670601624 0.294037116277555
197 1 13259 29.9748264242 533.568061438 0.325405337075599 32.4074721236 522.466086836 0.216243373467241 31.0858423166 526.583310257 0.253283291157563
198 1 13264 29.8650393928 532.064614387 0.308868716004182 NA NA NA 30.9561683696 524.767221402 0.236457460933106
199 1 13280 29.6353742797 528.919531286 0.276082490639288 32.4138239957 522.569805008 0.217128220337108 30.8045822495 522.644251679 0.217764861527293
200 1 13353 29.4754555356 526.729569856 0.254672305267629 NA NA NA 30.538462566 518.917234784 0.187430589647275
201 1 13493 29.4057547681 525.775072661 0.245699028773837 32.4268866068 522.783101202 0.218955644016022 30.437317165 517.500689365 0.176709160447679
202 1 13546 29.3579002602 525.119742812 0.23966281513837 32.4509292092 523.175687002 0.222346424146599 30.3860044004 516.782052028 0.17143628989914
203 1 13557 29.3375481324 524.841036427 0.237126227313458 NA NA NA 30.4336178128 517.448879788 0.176325295364471
204 1 13592 29.3317651614 524.761843188 0.236408783949196 32.4656926419 523.416755497 0.224446115553216 30.4468515776 517.634219197 0.177701178827967
205 1 13609 29.1268257714 521.955359419 0.211922034739741 NA NA NA 30.1968447006 514.132862808 0.152946089465008
206 1 13617 28.7870390203 517.302247092 0.175242012660999 NA NA NA 29.9385206016 510.515023387 0.130029114136035
207 1 13859 28.8140645364 517.67234028 0.177985095592419 NA NA NA 29.7670879085 508.114101609 0.116246423955839
208 1 14044 29.0686143538 521.158199836 0.205295544870946 32.4470290867 523.11200285 0.221793974308385 29.5772583269 505.455530666 0.102251243353909
209 1 14115 29.273660275 523.966142465 0.229281394855236 NA NA NA 29.7411737098 507.751172211 0.114258677505563
210 1 14151 29.4585525614 526.498096917 0.252476372178812 NA NA NA 29.7896683098 508.43034104 0.117998702730364
211 1 14156 29.4537505941 526.432337751 0.25185485144119 NA NA NA 29.7782603708 508.270572394 0.117111062640401
212 1 14164 29.4532983742 526.426144956 0.251796373317688 32.4121827041 522.543004757 0.216899344670704 29.8226070797 508.89164984 0.120588845938321
213 1 14177 29.4484846671 526.360225023 0.251174460095109 NA NA NA 29.8313824891 509.014549803 0.121285748373898
214 1 14199 29.4624530778 526.551511422 0.252981973581305 NA NA NA 29.8395294832 509.128648783 0.121935333757636
215 1 14220 29.4545068299 526.442693806 0.251952663268418 NA NA NA 29.7853556003 508.369941369 0.117662566832103
216 1 14298 29.3493849398 525.003132195 0.238599294030835 32.4273180594 522.790146287 0.21901618090176 29.8324677597 509.029749062 0.121372136387551
217 1 14381 29.1485391244 522.252706711 0.21443070088791 32.3825342578 522.0588825 0.212793156525181 29.686625163 506.987217614 0.110155042200484
