"rs" "chr" "pos" "hapflk_v1.4_ALL" "hapflk_v1.4_ALL_scaled" "hapflk_v1.4_ALL_log_pvalue" "hapflk_v1.4_PRUNED" "hapflk_v1.4_PRUNED_scaled" "hapflk_v1.4_PRUNED_log_pvalue" "hapflk_v1.4_PRUNED_KIN" "hapflk_v1.4_PRUNED_KIN_scaled" "hapflk_v1.4_PRUNED_KIN_log_pvalue"
17 1 1037 32.0759371744 546.817076106 0.4962056716468 26.8089652775 483.5188514 0.029229911797325 28.3729342798 531.325899652 0.300949394756943
18 1 1275 32.0973767613 547.093785022 0.500265376055818 26.8095172847 483.532536216 0.0292562891629896 28.3892322721 531.589512595 0.30375993514054
19 1 1293 32.1069061182 547.216775172 0.502076407459629 26.8128129602 483.614239349 0.0294141659517133 28.4183354295 532.060243517 0.3088214609015
20 1 1381 32.1481408943 547.748969671 0.509959807543839 26.8159051819 483.690898653 0.0295629125191491 28.4579486821 532.700970661 0.315799273019004
21 1 1447 32.1566386031 547.858644909 0.511593890559902 26.8188130806 483.762988406 0.0297033381775043 28.4619177548 532.765168687 0.316504052295067
22 1 1525 32.1193178286 547.376966269 0.504441313002909 NA NA NA 28.4843411172 533.12785683 0.320505038530591
23 1 1545 32.1078574489 547.229053472 0.502257428497792 NA NA NA 28.5191762739 533.691300349 0.326785916143514
24 1 1614 32.1199365841 547.384952205 0.504559389956545 26.8203768778 483.801756522 0.0297790748561496 28.5312042457 533.885847566 0.328973082870036
25 1 1663 32.1356571992 547.587849508 0.507565099300043 NA NA NA 28.6162140197 535.260843715 0.344703108943289
26 1 1734 32.1865422338 548.244594567 0.517370009948571 NA NA NA 28.5802461261 534.679078668 0.337989434564246
27 1 1792 32.1878460651 548.261422399 0.517622767867305 26.8250237207 483.91695646 0.0300050342815277 28.5880426692 534.805184364 0.339437449667783
28 1 1918 32.1952842159 548.357422506 0.519066171056323 26.8324377839 484.100758591 0.03036837498543 28.6385541758 535.62218603 0.34891623978513
29 1 1938 32.188195177 548.265928192 0.517690458877635 26.8359297027 484.187326793 0.0305407102246281 28.6367921411 535.593685885 0.348582733519634
30 1 1949 32.180914936 548.17196614 0.516279989436143 NA NA NA 28.6354748888 535.572379902 0.348333547507736
31 1 1957 32.2081271168 548.52317874 0.52156423565301 NA NA NA 28.6118892278 535.190892085 0.343891322613269
32 1 2123 32.2581039015 549.168201519 0.531355745860811 NA NA NA 28.5722774886 534.55018942 0.336513607784475
33 1 2145 32.260069207 549.193566632 0.531743087081735 26.8422698316 484.344505005 0.0308555973673405 28.5684646337 534.488518148 0.33580893340293
34 1 2208 32.2158966613 548.623455963 0.523079081880376 NA NA NA 28.5825647813 534.716581908 0.338419647647431
35 1 2213 32.2155491505 548.618970833 0.523011268951326 NA NA NA 28.5920729343 534.87037215 0.34018754763696
36 1 2233 32.1763082882 548.11251068 0.515388728894409 26.8486476343 484.50261719 0.0311749509829655 28.6080205512 535.128317923 0.343166202205292
37 1 2359 32.2011339824 548.432922214 0.520203086853289 26.8606102923 484.799183588 0.0317810229654078 28.5505866839 534.19935008 0.33251760311229
38 1 2362 32.1857343388 548.234167512 0.517213431468604 NA NA NA 28.4994663805 533.372501389 0.323222398815915
39 1 2445 32.0765621237 546.825141982 0.496323718695489 26.860422639 484.794531474 0.0317714441972805 28.3774106053 531.398302272 0.301719613519593
40 1 2480 32.0622616782 546.640574024 0.493626864756469 26.8629467227 484.857106064 0.0319004779356035 28.334396054 530.702560599 0.294371777696069
41 1 2574 32.0834576332 546.914138517 0.497627373723756 NA NA NA 28.1541386907 527.786976087 0.264866235185417
42 1 2642 32.0576160168 546.580615035 0.492752725616565 NA NA NA 28.1186955105 527.213698052 0.259306375355796
43 1 2786 32.07265605 546.774728444 0.495586184220175 26.863324497 484.86647147 0.0319198258195714 28.0508607416 526.116500147 0.248884014562343
44 1 2892 32.1457361129 547.717932485 0.509497962966164 26.8546100543 484.650431616 0.0314758721241769 28.0582284319 526.235669335 0.250002168579952
45 1 3024 32.2932744 549.622127733 0.538313785476724 26.8468946137 484.459158035 0.031086912334333 28.2065684543 528.635004728 0.273235554040825
46 1 3083 32.2106207096 548.555362166 0.522050121706684 NA NA NA 28.0139211678 525.519018595 0.243328497881288
47 1 3138 32.1926875675 548.323908998 0.518561998766653 NA NA NA 27.9896640279 525.126669899 0.239726092410675
48 1 3247 32.0992597098 547.118087199 0.500622904034146 26.8364340165 484.199829242 0.0305656634946448 27.9073762932 523.795701552 0.227773831284083
49 1 3373 32.0567636218 546.569613643 0.49259244142433 26.8551507078 484.663834962 0.0315032722199032 27.8889255476 523.497268762 0.225150366631441
50 1 3588 31.9779071208 545.551856304 0.477904327583773 NA NA NA 27.8268797126 522.493704345 0.216478745388412
51 1 3629 31.9474186293 545.158358171 0.472299569654831 26.8514140648 484.571199802 0.0313142865577978 27.7994915052 522.050711993 0.212724315056998
52 1 3716 31.9230780249 544.844207423 0.467854605251876 NA NA NA 27.6369265414 519.421294356 0.19135170232986
53 1 3930 31.8837569119 544.336711517 0.460729432431265 26.863021004 484.858947573 0.0319042815527674 27.5569542795 518.127777776 0.181401470432163
54 1 3974 31.8450226841 543.836790216 0.453777470498741 26.8777604472 485.224353287 0.0326661635424068 27.5708124146 518.351927088 0.183099454843233
55 1 4016 31.7909990185 543.139536578 0.444191944093712 26.9061647947 485.928525812 0.0341749466117166 27.6317017213 519.336785161 0.190690388565125
56 1 4123 31.6942060885 541.890283649 0.427338726303558 26.9400401965 486.768331307 0.0360456710341264 27.5426554959 517.896501165 0.179660964516614
57 1 4153 31.5678096111 540.258954071 0.405947924043653 26.967912389 487.45931117 0.0376444999984937 27.4448324824 516.314256435 0.168063432529006
58 1 4218 31.5821192669 540.443640901 0.408334705023257 26.9782192835 487.714829518 0.03824962903377 27.3522504738 514.816782683 0.157578437320067
59 1 4257 31.585209902 540.483530022 0.408851376226453 26.9887898434 487.976884397 0.0388781313766743 27.3718622271 515.133994269 0.159760083721868
60 1 4336 31.6724206751 541.609111342 0.423602139407363 26.985653364 487.899127897 0.0386908053573081 27.6472984923 519.589056154 0.192669177127599
61 1 4394 31.707357802 542.060025557 0.429604531701288 NA NA NA 27.7470812551 521.202998975 0.205664132935888
62 1 4460 31.8892268028 544.40730838 0.46171650451962 27.0012335053 488.285375368 0.0396283360912157 27.7557369274 521.343000714 0.206818925658877
63 1 4462 31.9938298163 545.757361748 0.480847845892179 NA NA NA 27.8152893247 522.306234859 0.214884448074873
64 1 4483 32.0158286399 546.041288424 0.484933171491698 26.9908156219 488.027105495 0.038999497845721 27.9087311874 523.817616377 0.227967292502032
65 1 4560 31.9631039773 545.360800302 0.475177881198619 26.9540954047 487.116774145 0.036845103851341 27.8810870856 523.370485044 0.224042063908085
66 1 4604 31.9039983432 544.597956501 0.464388726201613 NA NA NA 27.8780447578 523.321276715 0.223612899387618
67 1 4741 31.775326015 542.937253772 0.44143510479887 NA NA NA 27.8161804588 522.320648565 0.215006741829947
68 1 4751 31.9771409234 545.541967417 0.477762970222216 26.9522593199 487.071255744 0.0367398869634689 27.8433344846 522.759853132 0.218755959125811
69 1 4778 32.0125902333 545.999492097 0.484330426059235 NA NA NA 27.8228465781 522.428470148 0.215923063333805
70 1 5060 32.1384381135 547.623741234 0.508097949111654 NA NA NA 27.7598649376 521.409769484 0.207371221103457
71 1 5070 32.1366890493 547.601167028 0.507762771250432 26.9675467259 487.450246013 0.0376231703307723 27.7500827921 521.251547532 0.206064080659499
72 1 5078 31.9444202594 545.119659865 0.471750602475195 NA NA NA 27.509943226 517.367394417 0.175722730687735
73 1 5443 31.7202503388 542.226422414 0.431833038263934 26.9770422445 487.685649528 0.0381801406042291 27.3716264039 515.130179931 0.159733725175671
74 1 5693 31.4807043381 539.134734383 0.391610666281709 26.961890136 487.310013424 0.0372944195589999 27.3221306692 514.329607933 0.154268736274704
75 1 5796 31.4111160971 538.236597361 0.38039211660016 NA NA NA 27.3767977694 515.213824521 0.160312441841546
76 1 5858 31.3478402294 537.419930656 0.37037183351321 NA NA NA 27.3801570156 515.268158869 0.16068915477979
77 1 5892 31.3228104255 537.096884791 0.366455457357931 26.9482744804 486.97246754 0.036512347933743 27.3579422888 514.908845317 0.158209437050913
78 1 6058 31.327094765 537.152180397 0.367123922978505 NA NA NA 27.3890311263 515.411693752 0.161687300389426
79 1 6137 31.4971239662 539.346653462 0.394288175392559 26.9337562336 486.612545507 0.0356926956683749 27.4498404903 516.395258787 0.168644124619617
80 1 6138 31.4953573313 539.323852479 0.39399953533224 26.914760741 486.14162802 0.0346422252770631 27.4031614315 515.640245298 0.163285606509733
81 1 6298 31.570096396 540.288468342 0.40632875154229 NA NA NA 27.4221933788 515.948078774 0.165455780560032
82 1 6331 31.6217805403 540.955527068 0.414996551297806 26.8884095948 485.488356435 0.0332255228167498 27.2605149797 513.333000934 0.147651122742774
83 1 6339 31.6617318946 541.471157151 0.421776409648132 26.8845611198 485.392948845 0.0330225098590413 27.2360287273 512.936946444 0.145077835590491
84 1 6368 31.7288454642 542.337354955 0.43332277373495 26.9509500634 487.038797951 0.0366650043038076 27.2476700546 513.125239854 0.146297245895902
85 1 6470 31.8575784454 543.998840497 0.456023699248361 NA NA NA 27.4688679518 516.703019708 0.170863174941112
86 1 6493 32.001853272 545.860916063 0.482335359066385 NA NA NA 27.5282249202 517.663092875 0.177916194205628
87 1 6540 32.0392750394 546.343898162 0.489311045595631 26.9313068773 486.551823486 0.0355558525907574 27.88518055 523.436695053 0.224620387837332
88 1 6663 32.1194063512 547.378108782 0.504458204707113 NA NA NA 27.9987085615 525.272961299 0.24106505910008
89 1 6697 32.0563892901 546.564782351 0.492522062412155 26.9485691251 486.979772079 0.0365291344694632 28.0085137997 525.431556765 0.242522320504293
90 1 6718 32.0611233402 546.625882124 0.493412583183325 NA NA NA 28.0059083021 525.389413974 0.242134512778645
91 1 6762 31.871888622 544.183534049 0.458592284099699 NA NA NA 27.8361016199 522.642864688 0.217752988884809
92 1 6847 31.0398883619 533.445365855 0.324034627990658 NA NA NA 27.3085067659 514.109247219 0.152787869004684
93 1 6914 30.6741734799 528.725285703 0.27413677150999 26.9563573673 487.172850488 0.0369750509962793 27.2500223861 513.163287794 0.146544526383371
94 1 6928 30.3227444774 524.189585512 0.231267977184399 26.9604810339 487.275080357 0.0372128770266349 26.9668939579 508.583808515 0.118855892654375
95 1 7043 30.2015710903 522.625667478 0.217605817307653 NA NA NA 26.8888179439 507.320962922 0.111934412512621
96 1 7180 30.1151982198 521.510900506 0.208209672220719 26.9548307467 487.135004017 0.0368873089765939 26.8360078109 506.466781972 0.107421402449543
97 1 7210 29.9704602403 519.642847282 0.193092931693279 NA NA NA 26.8407884669 506.544107005 0.107824408490218
98 1 7538 29.9990610447 520.011982081 0.196018218300991 26.9626553997 487.328985084 0.0373387629083461 26.803844819 505.946559557 0.104738498409006
99 1 7557 29.9019139631 518.758158311 0.186204733874996 26.9670201149 487.437190791 0.0375924689906128 26.5812761672 502.346608342 0.0874939823903415
100 1 7643 29.7536151187 516.84414697 0.171887519418374 NA NA NA 26.5243712983 501.426196818 0.0834438084929952
101 1 7704 29.7215198958 516.42991164 0.168892972115471 NA NA NA 26.4277322339 499.863101952 0.0768867506965357
102 1 7765 29.7267927231 516.497965112 0.169382420015033 26.9630727619 487.339331915 0.0373629644778886 26.3712645128 498.949761104 0.0732379911919383
103 1 7781 29.8132496121 517.613816465 0.177549353383371 NA NA NA 26.3402144403 498.447539676 0.0712877889513331
104 1 7872 29.8673084902 518.31152457 0.18279258641867 26.9557483003 487.157751098 0.0369400254312701 26.295726864 497.727972463 0.0685619212017654
105 1 8114 29.8250829471 517.766542789 0.178688043740205 NA NA NA 26.3810825833 499.108564128 0.073862891624739
106 1 8122 29.8023430595 517.473051609 0.17650431591459 NA NA NA 26.2994950782 497.788921691 0.068789717680344
107 1 8333 29.8207515976 517.710640451 0.178270663147783 27.0126867437 488.569312741 0.0403287922672767 26.2881388006 497.605238836 0.0681049317108569
108 1 8353 29.7476582859 516.767265417 0.171328960815516 NA NA NA 26.2925477527 497.676551721 0.0683701795876264
109 1 8373 29.676934583 515.854473614 0.164793758630308 27.0339232656 489.095787613 0.0416531347343612 26.137940516 495.17584686 0.0595238909290257
110 1 8392 29.6099840294 514.990379767 0.158769755757381 27.0341526164 489.101473452 0.0416676201939212 26.1659908934 495.629549524 0.0610604146061451
111 1 8703 29.5152646581 513.767889114 0.150513689967563 NA NA NA 26.1505340403 495.379541641 0.0602100472825281
112 1 8911 29.5593836021 514.337307977 0.154320664024243 27.0379661485 489.196014771 0.0419090533292634 26.21214263 496.376033806 0.0636538149443557
113 1 8946 29.5989612176 514.848114419 0.157792987105574 27.0025860024 488.318905141 0.0397105529872972 26.1445079726 495.282072616 0.0598809712887801
114 1 8970 29.6129599711 515.028788604 0.15903418984482 26.9958352604 488.151547413 0.0393015078034775 26.1071205013 494.677346517 0.0578697781895856
115 1 9154 29.6952365487 516.090686984 0.166467946796113 26.9792275496 487.739825454 0.0383092324697819 26.1540026237 495.435644471 0.060400084884302
116 1 9243 29.515856609 513.775529098 0.150564325896766 26.9848648248 487.879579212 0.0386438213105152 26.0335343526 493.487122542 0.0540622716199042
117 1 9318 29.5388745465 514.072608915 0.152542626794513 27.0184477836 488.71213475 0.0406847626351484 25.9630974116 492.347835633 0.0506004441261516
118 1 9321 29.4924544182 513.473489936 0.148571622792358 27.0220615187 488.801722903 0.040909301722816 25.9720951228 492.493369702 0.0510328986111595
119 1 9429 29.5180785396 513.80420633 0.150754498717845 NA NA NA 26.0431271427 493.642281753 0.0545474383454315
120 1 9564 29.6494091889 515.499218542 0.162298077836833 NA NA NA 26.0900702964 494.401566863 0.0569698831020675
121 1 9658 29.8383670894 517.937993883 0.17997236796465 NA NA NA 26.0984619651 494.537298457 0.0574114432179262
122 1 9682 29.8440650039 518.01153372 0.1805252047157 NA NA NA 26.0906069481 494.410246971 0.0569980432613208
123 1 9783 29.78145671 517.203483024 0.174514983749167 NA NA NA 26.1661380678 495.631930005 0.06106855509988
124 1 9915 29.8136561889 517.619063928 0.17758839338658 27.0576946817 489.685105079 0.0431755155331143 26.1476132314 495.332298827 0.0600503742522604
125 1 9927 29.7725461117 517.088478848 0.173671053921771 27.0540320553 489.594304862 0.0429381726249201 26.282564171 497.515071625 0.0677706664683872
126 1 9991 29.8187622588 517.684965154 0.178079192026561 NA NA NA 26.3003533548 497.802803941 0.0688416819089297
127 1 10050 29.8138254424 517.621248389 0.177604647068586 NA NA NA 26.2974995973 497.756645654 0.0686690157652536
128 1 10058 29.7872793633 517.278632796 0.175067990253522 NA NA NA 26.1305422689 495.056183429 0.0591235832564449
129 1 10146 29.762914336 516.964166835 0.172762019384631 NA NA NA 26.0851438188 494.321883228 0.0567118681499709
130 1 10178 29.8089634218 517.558496972 0.177138150671891 27.0499805796 489.49386468 0.0426768158128383 26.0975864361 494.523137155 0.0573652522259847
131 1 10254 29.8704638831 518.352249485 0.183101904972164 27.0684596366 489.951979206 0.0438790092707018 26.2184473082 496.478009234 0.0640144709778935
132 1 10440 29.8100293252 517.572253999 0.177240348016825 NA NA NA 26.2146671202 496.416866337 0.0637980419481974
133 1 10443 29.8254359662 517.771099012 0.178722091481489 NA NA NA 26.2684448884 497.286698366 0.0669295825380111
134 1 10458 29.8097211379 517.568276396 0.177210795238956 NA NA NA 26.2462180616 496.927189101 0.0656215269507105
135 1 10498 29.7849184262 517.248161484 0.174843613587508 27.0904857283 490.498028312 0.045346156298233 26.2056803428 496.271509117 0.0632857424084332
136 1 10573 29.6099687693 514.990182814 0.15876840058532 NA NA NA 25.9451198759 492.057056806 0.0497448489020799
137 1 10662 29.6921166708 516.050420442 0.166181716582918 NA NA NA 25.8741071971 490.90845759 0.0464737365240428
138 1 10845 29.7733779581 517.099215031 0.173749718331241 27.0796146499 490.228523275 0.0446173577633825 25.9663349531 492.40020146 0.0507557230493009
139 1 10999 29.9433009468 519.29231727 0.190343045476832 NA NA NA 26.0884647852 494.375598416 0.0568856992348179
140 1 11054 29.9616064268 519.528575998 0.192193493427575 27.0374718087 489.183759588 0.0418776955216917 26.0726965528 494.12055411 0.0560639422673336
141 1 11080 29.9571396616 519.470925925 0.191740822537467 NA NA NA 26.0931622522 494.451577903 0.0571322755981366
142 1 11115 30.0298472598 520.409322769 0.199200929434476 27.0695128962 489.978090577 0.0439483157010768 26.2735493732 497.369261188 0.0672327418523964
143 1 11143 30.0165228872 520.237352445 0.197819118065033 NA NA NA 26.3610705962 498.784878933 0.0725933710882086
144 1 11146 30.0562366909 520.749916593 0.20195718901736 27.0338988808 489.09518309 0.0416515948587362 26.4516697508 500.250280885 0.0784738240951583
145 1 11218 30.0909690354 521.198187795 0.205624526922834 27.0599049971 489.739901035 0.0433192398048078 26.6093786522 502.801153824 0.089546935674058
146 1 11271 30.2116933138 522.756309431 0.218725532061502 27.1069830796 490.907014348 0.0464697338071057 26.7862962747 505.662719479 0.103295422133147
147 1 11356 30.2137917039 522.783392194 0.218958144224635 27.0756463751 490.130145727 0.0443536013242426 26.9089252759 507.646190277 0.113688307671304
148 1 11405 30.1573802724 522.055320979 0.212763146688114 27.0811284329 490.266051487 0.0447182934699603 26.9206085247 507.83516175 0.114716482546416
149 1 11422 30.1322693779 521.731228522 0.210044371408121 NA NA NA 26.9825383067 508.836849059 0.120279029691181
150 1 11455 30.1162325401 521.524249907 0.208320521503861 NA NA NA 27.0823172808 510.4507306 0.129645494497918
151 1 11517 30.2317380281 523.015015496 0.220954416744683 NA NA NA 27.1570071573 511.658806893 0.136990063690737
152 1 11517 30.213337257 522.777526899 0.218907753305864 NA NA NA 27.1411818357 511.402839193 0.135409749796983
153 1 11518 30.2296986816 522.988694776 0.220726948123033 NA NA NA 27.1242174744 511.128448023 0.13373015822422
154 1 11591 30.0535514474 520.715259636 0.201675539002919 NA NA NA 26.9652485057 508.557194042 0.118706917366083
155 1 11665 30.1865355732 522.431612357 0.215949807205184 27.1597061313 492.214072164 0.0502054590635517 26.9964939386 509.06257534 0.121558862061909
156 1 11673 30.2122870438 522.763972377 0.21879133156955 NA NA NA 26.9855856851 508.88613908 0.12055766490561
157 1 11678 30.2174151712 522.830158286 0.219360211228161 NA NA NA 27.0023157755 509.156741021 0.122095650731602
158 1 11712 30.1887963681 522.460791189 0.216198260910458 NA NA NA 26.8873297627 507.296892238 0.111805387067891
159 1 11762 30.1838382811 522.396799897 0.215653638412053 27.1340638925 491.578375109 0.0483606998703686 26.6978189356 504.231636971 0.0962397406642286
160 1 11848 30.2350676857 523.057989549 0.221326148807864 27.2313459322 493.990095336 0.0556471254684569 26.7452223004 504.998365795 0.0999745355836089
161 1 11958 30.3974228439 525.153417975 0.23997053530604 NA NA NA 26.8325709763 506.411192666 0.107132356876415
162 1 12126 30.4425725332 525.736140099 0.245337597390373 NA NA NA 26.9631075931 508.522565711 0.118513285766806
163 1 12214 30.5517878452 527.145721857 0.258652333224293 27.3117489861 495.983368423 0.0622794359586387 27.1179754441 511.027485895 0.133115908353468
164 1 12230 30.5769961541 527.471071589 0.261792740213525 NA NA NA 27.1279151786 511.18825678 0.134094984276532
165 1 12301 30.539621178 526.988693398 0.257145680849659 27.3524088958 496.991368736 0.0658536128151074 27.0931541195 510.626011757 0.130693263436489
166 1 12355 30.4834991919 526.264357896 0.250271853205994 27.3692902154 497.409873736 0.0673822451112631 27.2115892519 512.541648551 0.142541277508603
167 1 12364 30.4618718066 525.98522517 0.247656163618788 NA NA NA 27.1552847398 511.630947537 0.136817430027258
168 1 12400 30.4783530261 526.197939174 0.249647785942765 NA NA NA 27.1845191332 512.103801145 0.139768565420238
169 1 12621 30.4421727456 525.73098026 0.245289722741075 27.3561298776 497.083615641 0.0661882809678123 27.2469291174 513.113255517 0.146219418659203
170 1 12683 30.519943892 526.734729527 0.254721399118925 27.3540357239 497.031699452 0.0659997734072674 27.2305547203 512.84840676 0.144506936055949
171 1 12754 30.5936018572 527.685392234 0.263875295562369 NA NA NA 27.2384662291 512.976371977 0.145332562447307
172 1 12769 30.6379763732 528.258109623 0.269494523011012 27.3690539252 497.404015863 0.0673606655955175 27.2914053361 513.832639025 0.150943217072924
173 1 12776 30.7164247116 529.270599033 0.279622275998396 27.4022449022 498.226853775 0.0704432774101791 27.4063210101 515.691350109 0.163644499840626
174 1 12972 30.7768356972 530.050290284 0.287591097694789 27.4490326187 499.386768624 0.0749672608822414 27.4953133534 517.130762586 0.173981011890571
175 1 12999 30.7986723798 530.332124296 0.290508109733819 NA NA NA 27.5217854048 517.558936512 0.17714141526352
176 1 13010 30.7594269659 529.825605397 0.285279502031509 27.461701805 499.700850575 0.0762288469719066 27.5868991485 518.612123017 0.18508426318077
177 1 13147 30.7543393511 529.75994236 0.284606277688532 27.4802681032 500.161127899 0.0781062337930258 27.6561532312 519.732277707 0.193798864599313
178 1 13158 30.7396675146 529.570581064 0.282670699830474 NA NA NA 27.6831714843 520.169286208 0.197274017844567
179 1 13171 30.7404774157 529.58103401 0.282777317873193 27.4432386771 499.243130948 0.0743955401022427 27.7051307107 520.524467152 0.200129829707938
180 1 13186 30.7255332047 529.388157326 0.280814296847113 NA NA NA 27.7888172198 521.878060066 0.211273168277039
181 1 13263 30.7989921985 530.336252019 0.290550976636497 NA NA NA 27.8256882355 522.47443272 0.216314483399064
182 1 13535 30.7997114923 530.345535547 0.290647402457685 NA NA NA 27.8993694339 523.666194083 0.226632826377713
183 1 13590 30.7397632842 529.571817109 0.282683305867653 27.4480929923 499.363474333 0.0748743200181491 27.9211294628 524.018153093 0.229742774578305
184 1 13594 30.6900890305 528.930698931 0.276194632563901 NA NA NA 27.9325834072 524.203415666 0.231391319207775
185 1 13663 30.6323790894 528.18586857 0.268781378264317 NA NA NA 27.9635409367 524.704140252 0.235886953216683
186 1 13704 30.5235279025 526.780986372 0.25516181226299 NA NA NA 27.915710409 523.930502253 0.228965597406189
187 1 13793 30.4805236778 526.225954578 0.249910889943436 27.5212875259 501.178040905 0.0823760390473088 27.961426327 524.669937359 0.235578010010063
188 1 13809 30.5220339451 526.761704689 0.254978168736532 27.5977661475 503.074023342 0.0907962987755414 28.061095847 526.282048528 0.25043824987515
189 1 13914 30.5621389563 527.279317936 0.259938793384068 27.6081952193 503.332570586 0.0919918953868976 28.1350043416 527.477486307 0.261854912275175
190 1 13958 30.5884496564 527.618895621 0.263227969167565 NA NA NA 28.0955092898 526.83867101 0.255711743602207
191 1 14001 30.5855588122 527.581585091 0.262865225749463 27.6329072995 503.945208066 0.0948711293529069 28.0462469446 526.041873985 0.248185515570887
192 1 14105 30.5878267905 527.610856635 0.263149783680206 NA NA NA 28.0149708519 525.535996779 0.24348520256999
193 1 14121 30.3708311461 524.810213608 0.236846816682588 27.5993939141 503.114377323 0.0909821487709939 27.6919640719 520.311502491 0.19841411644448
194 1 14210 30.3140486244 524.077352937 0.230268693011113 NA NA NA 27.473258844 516.774040481 0.17137813202209
195 1 14321 30.3097023737 524.021258278 0.229770340139864 NA NA NA 27.5539321499 518.078896143 0.181032634768941
196 1 14349 30.3439062105 524.462708324 0.233712019486468 27.6143498855 503.48515099 0.0927028872289082 27.572657207 518.381765804 0.183326317075212
197 1 14445 30.3860149213 525.006182214 0.238627070461809 27.612715555 503.444634283 0.0925136951010244 27.6301476947 519.311649455 0.190493997430141
198 1 14472 30.404804336 525.24868682 0.240842533523125 27.6143455382 503.485043217 0.0927023836107551 27.6398074115 519.467891177 0.191717013943346
199 1 14505 30.3656208002 524.742966549 0.236237989309216 NA NA NA 27.6434946366 519.527530441 0.192185277114945
200 1 14594 30.3726570525 524.833779575 0.237060423527049 NA NA NA 27.6738721017 520.018872737 0.196073112756674
201 1 14890 30.2373310684 523.08720178 0.221579081447512 27.5995515495 503.118285263 0.0910001616391533 27.6064495778 518.928342714 0.187516395898339
202 1 15090 30.2440460404 523.173868218 0.222330633543944 27.5975440311 503.068516851 0.0907709603820921 27.6413381838 519.492650753 0.191911320475304
203 1 15220 30.1917546723 522.498972388 0.216523662411073 27.5886715258 502.848558463 0.0897630673123645 27.6201332263 519.149669783 0.189231757397928
204 1 15252 30.1783994794 522.326604285 0.215057287252706 NA NA NA 27.6581036889 519.763825513 0.194048315459983
205 1 15364 30.0529902425 520.708016474 0.201616709351937 27.6102146085 503.38263329 0.092224732768739 27.5330578715 517.741263761 0.178499220401882
206 1 15605 29.9541110734 519.431837608 0.191434317697999 27.5993244319 503.112654788 0.0909742099262297 27.4368957541 516.185883305 0.167146008609456
207 1 15765 29.9515046171 519.398197515 0.191170804777709 27.57732255 502.567205866 0.0884859186632147 27.3721251679 515.138247223 0.159789476869463
208 1 15776 29.9209675066 519.004071882 0.188102109693557 NA NA NA 27.3821104772 515.29975526 0.160908505209927
209 1 15811 29.8496241265 518.083282248 0.181065708819947 NA NA NA 27.3389857764 514.602231968 0.156114764986112
210 1 15887 29.5685593011 514.455733659 0.155120856107103 27.5494257519 501.875616006 0.085403669525418 27.3037812481 514.032814022 0.152276569956487
211 1 16073 29.5158552678 513.775511789 0.150564211161335 NA NA NA 27.3398443704 514.616119352 0.156209214813593
212 1 16142 29.4912426035 513.457849714 0.148468946301687 27.5599713518 502.137052103 0.086559330669964 27.3576734684 514.904497264 0.158179595529678
