"rs" "chr" "pos" "hapflk_v1.4_ALL" "hapflk_v1.4_ALL_scaled" "hapflk_v1.4_ALL_log_pvalue" "hapflk_v1.4_PRUNED" "hapflk_v1.4_PRUNED_scaled" "hapflk_v1.4_PRUNED_log_pvalue" "hapflk_v1.4_PRUNED_KIN" "hapflk_v1.4_PRUNED_KIN_scaled" "hapflk_v1.4_PRUNED_KIN_log_pvalue"
23 1 2011 30.2796692272 522.858468144 0.219603846283764 29.7400044075 510.675715964 0.130991475518792 28.9163736669 519.301857056 0.190417524899783
24 1 2147 30.3256835576 523.565517754 0.225748514134193 29.741409545 510.704117187 0.131162093400541 28.9298787096 519.506568328 0.19202060143533
25 1 2148 30.3386583337 523.764886305 0.227501986464754 29.7512286283 510.902584581 0.13235880165453 28.9116052065 519.229576085 0.189853710408077
26 1 2395 30.3798630719 524.398032411 0.233131696817179 29.7553971547 510.986840569 0.13286919281364 28.9542955924 519.876682753 0.194942495504532
27 1 2602 30.4086337363 524.84011832 0.237117901410355 NA NA NA 28.972725686 520.156048615 0.19716812620466
28 1 2652 30.4498097065 525.47282238 0.242902461062922 NA NA NA 28.9752199378 520.193856821 0.197470669420446
29 1 2683 30.5123552607 526.433888408 0.251869495607267 29.7655926145 511.192915438 0.134123431271852 28.9584431569 519.939552099 0.195441843644628
30 1 2694 30.5707242789 527.330778382 0.260435468729012 NA NA NA 28.9607160496 519.974004914 0.195715862572918
31 1 2701 30.6256484539 528.174735389 0.268671586263101 NA NA NA 28.9425853372 519.699177114 0.193537373166615
32 1 2744 30.6940895647 529.226391695 0.279174890438414 NA NA NA 29.0155829519 520.80568487 0.202410972357216
33 1 2774 30.6743716004 528.92340828 0.27612141875509 29.7748550118 511.380130863 0.135270181183679 29.0264400178 520.97025775 0.203754165929691
34 1 2889 30.6488126933 528.530673774 0.272196539426189 NA NA NA 29.0132035249 520.769617192 0.202117411931688
35 1 2917 30.623588839 528.143087641 0.268359648978297 29.7753342186 511.38981679 0.135329699728399 29.0050033307 520.645317535 0.201107954365524
36 1 2976 30.6171596268 528.044297288 0.267387469444062 NA NA NA 29.0024027357 520.605897363 0.200788540409922
37 1 3102 30.5993565556 527.770737846 0.264707666535126 29.7755120035 511.393410253 0.135351785749248 28.9989037381 520.552859082 0.200359330968529
38 1 3151 30.5872759328 527.585108725 0.262899469228315 29.775697687 511.397163365 0.135374855745049 29.0163194457 520.816848744 0.202501896062811
39 1 3387 30.5992162802 527.768582393 0.26468662300427 29.7754051029 511.391249533 0.135338505293051 29.0249300539 520.947369512 0.203566994592112
40 1 3396 30.6003903711 527.786623306 0.264862789554522 NA NA NA 29.0247400435 520.944489308 0.203543449720121
41 1 3397 30.6302438204 528.245347132 0.269368443569234 NA NA NA 29.0772627995 521.740636376 0.210122956714937
42 1 3437 30.6207620308 528.099651311 0.267931909801586 NA NA NA 29.1033220276 522.135645693 0.213440674981262
43 1 3588 30.62118612 528.106167805 0.267996051998304 29.7773613828 511.430790675 0.135581684356611 29.3494366197 525.8662841 0.246547193095175
44 1 3647 30.6207266998 528.099108421 0.267926566569349 NA NA NA 29.3712745832 526.197306917 0.249641850301922
45 1 3669 30.5991237227 527.767160168 0.264672738535865 NA NA NA 29.3994755248 526.624780619 0.253676614723016
46 1 3786 30.6143146286 528.000581452 0.266958018843383 29.778141053 511.446549694 0.135678689401424 29.4514161421 527.412103548 0.261221677929541
47 1 4145 30.6056659689 527.867687386 0.265655331742775 29.7787941758 511.459750883 0.13575998769331 29.4876569194 527.961446171 0.266573956168845
48 1 4239 30.5483251267 526.986596218 0.257125598693572 NA NA NA 29.5190198268 528.43684938 0.271264403991885
49 1 4293 30.4377038575 525.286805638 0.241192032947613 NA NA NA 29.4768444704 527.797549601 0.26496952102744
50 1 4347 30.2172808657 521.899817516 0.211455667430671 NA NA NA 29.4285766834 527.065899931 0.257885724556379
51 1 4378 30.2543348332 522.469183474 0.21626975607847 29.7787386219 511.458628004 0.135753071201141 29.4571106047 527.498420986 0.262057881763847
52 1 4453 30.1409434766 520.726828129 0.201769523816338 29.7851994268 511.589216477 0.136559128463067 29.4298432188 527.085098247 0.258069965984225
53 1 4576 30.0920040982 519.974832648 0.195722449167427 29.7843699408 511.572450562 0.136455450741873 29.5875529232 529.475683361 0.281703979049985
54 1 4589 30.2266169653 522.043274685 0.21266166444524 NA NA NA 29.7513431242 531.958437469 0.307722138823213
55 1 4615 30.2441326421 522.312418066 0.214936903978972 29.7829302466 511.543350865 0.136275635926612 29.8376554385 533.26677125 0.322046176219186
56 1 4655 30.1756145404 521.25957873 0.20613029370826 NA NA NA 29.9197663563 534.511419692 0.336070501275747
57 1 4717 30.2591038553 522.542463584 0.216894724719371 NA NA NA 29.9623544009 535.156975056 0.343498162980029
58 1 4728 30.2760522507 522.802890201 0.219125715503837 29.8190058515 512.272525984 0.140832456509788 29.9279464461 534.635414604 0.337488996043741
59 1 4738 30.2687932528 522.691349479 0.218168280288091 NA NA NA 29.9226522248 534.555164079 0.336570491560104
60 1 4865 30.1879612597 521.449296649 0.20769865525741 29.8175137945 512.242367908 0.140641874878045 29.9857166341 535.511102959 0.347617520185651
61 1 4954 30.2308857809 522.108868695 0.213214651328293 29.811884972 512.128595808 0.139924548788796 29.7813863855 532.413837303 0.312659631108724
62 1 4956 30.1943471297 521.547421013 0.208513022925445 29.8195745894 512.284021552 0.140905150085195 29.668739523 530.706320866 0.294411170192276
63 1 5031 30.285626527 522.950007159 0.220392891368879 29.8222395581 512.337887006 0.141246129353709 29.5324953979 528.641113917 0.273296475988616
64 1 5137 30.3202023872 523.481294875 0.225010523739914 29.8252416244 512.398566019 0.141630940578579 29.4509769633 527.405446416 0.261157260774036
65 1 5213 30.1440205503 520.774110002 0.202153963686237 29.8322366846 512.539953082 0.142530466169331 29.193279887 523.499239142 0.225167620348437
66 1 5229 30.3234168019 523.53068711 0.22544311712721 NA NA NA 29.1773066069 523.257113993 0.223054150342779
67 1 5402 30.3499374713 523.938199919 0.22903377921438 NA NA NA 29.3082689369 525.242258774 0.240783630420962
68 1 5406 30.3899893549 524.553631426 0.234529501419517 29.8364171204 512.624449788 0.143069976203442 29.3487270151 525.855527817 0.246447069539479
69 1 5417 30.6434814356 528.448754432 0.271382561661715 29.8481886601 512.86238104 0.144596935640569 29.3869311025 526.434630562 0.251876504599744
70 1 5457 30.7104503717 529.477789512 0.281725410564163 NA NA NA 29.4040930307 526.694773399 0.25434138523965
71 1 5460 30.7012796 529.336872747 0.280293866801743 NA NA NA 29.4059866639 526.723477349 0.254614343719947
72 1 5474 30.5580872666 527.136599861 0.258564648708715 29.8565347004 513.031074676 0.145686518479888 29.3504869418 525.882205024 0.246695441224541
73 1 5546 30.39299496 524.599815124 0.234945473695086 NA NA NA 29.3118709386 525.296858405 0.241284260471118
74 1 5568 30.3837090299 524.457128851 0.233661917691308 NA NA NA 29.2849024447 524.888066312 0.237552984220614
75 1 5694 30.3471653187 523.895603419 0.228656654542215 NA NA NA 29.2862126606 524.907926743 0.237733356478631
76 1 5782 30.2575260866 522.518219817 0.216687826092253 29.8606836268 513.114934501 0.146230320354179 29.1376086836 522.655367481 0.217860028733719
77 1 5840 30.2549635043 522.478843544 0.216352071628294 29.8622582779 513.146762003 0.146437085982265 29.0412717234 521.195078757 0.205598935851262
78 1 5851 30.1256598323 520.491981839 0.199867461658135 29.8793084649 513.49138747 0.148689179815696 28.973503984 520.16784616 0.197262496558852
79 1 5883 29.9820429436 518.285185296 0.182592724119764 NA NA NA 28.7726488807 517.123257231 0.173925966344634
80 1 5906 29.9731522147 518.148571629 0.181558527903419 NA NA NA 28.6949972252 515.946202893 0.165442495178813
81 1 6001 29.8963554417 516.968523414 0.172793820840957 NA NA NA 28.7124155166 516.210231719 0.167319746147947
82 1 6031 29.8226857408 515.836525341 0.164667031566305 29.8825918227 513.557752063 0.149125658146576 28.7015534368 516.045582839 0.16614735218182
83 1 6163 29.8483602624 516.231036363 0.167468297091945 29.8993349194 513.896170492 0.151365500885907 28.8580499736 518.417778594 0.183600379516377
84 1 6194 29.8252854998 515.876472866 0.164949181392007 29.9062862471 514.036673616 0.152302359727253 28.9214676495 519.379072336 0.191021103072762
85 1 6331 29.7884930981 515.311126092 0.160987495832773 NA NA NA 28.972520082 520.15293204 0.197143201434111
86 1 6351 29.8389945057 516.087123487 0.166442602194672 NA NA NA 29.2080317711 523.722850204 0.227131508439168
87 1 6392 29.7920233703 515.365371749 0.161364702411156 NA NA NA 29.1721150297 523.178419361 0.222370147812214
88 1 6414 29.769699084 515.022339962 0.158989771176626 NA NA NA 29.1684254361 523.122492 0.221884901810354
89 1 6506 29.7376531619 514.529926913 0.155623657861079 NA NA NA 29.0769243359 521.735505898 0.210080098527074
90 1 6523 29.7656745317 514.960499268 0.158564250422339 29.9066324742 514.043671701 0.152349128715233 29.0799939587 521.782035658 0.210469010111457
91 1 6601 29.2237519672 506.633394758 0.108291127753528 NA NA NA 28.8712096084 518.617254125 0.185123552897069
92 1 6654 29.0162165024 503.444434529 0.0925127630583712 29.8776811475 513.458495455 0.148473184532407 28.7386716819 516.608226238 0.170177528584008
93 1 6687 28.9534444495 502.479888155 0.0880922986582152 29.858446587 513.069718522 0.145936932368737 28.6299158537 514.959690627 0.158558691526322
94 1 6723 28.8700724094 501.198805328 0.0824649934359231 NA NA NA 28.5050241995 513.066565973 0.145916492308543
95 1 6945 28.9036661009 501.71500118 0.0846993731530376 29.8604461725 513.110134976 0.146199158422082 28.2860164735 509.746817123 0.125498211831158
96 1 6988 28.8803987359 501.357478181 0.0831471022261128 NA NA NA 28.284684596 509.726628343 0.125380686053607
97 1 7041 28.8799545661 501.350653132 0.0831176765402027 NA NA NA 28.2506676261 509.210994495 0.122405693596094
98 1 7160 28.83688027 500.688779667 0.0803006163666384 NA NA NA 28.1833586795 508.190716342 0.116669209955301
99 1 7236 28.8182960219 500.403216773 0.0791074024137088 NA NA NA 28.1004781028 506.934401306 0.109875342507685
100 1 7255 28.8648197968 501.118094435 0.0821196294375569 NA NA NA 28.0498958175 506.167668157 0.105872773545242
101 1 7266 28.8728976283 501.242217235 0.082651199696242 NA NA NA 28.0282104613 505.838958584 0.104189724762302
102 1 7266 28.8684661989 501.174124526 0.0823592693501557 NA NA NA 28.0439831868 506.078043698 0.105411932721357
103 1 7365 28.8071740737 500.23231851 0.0783996591336647 29.8611411857 513.124182871 0.146290380589573 27.9345762874 504.419639061 0.0971458879875839
104 1 7429 28.789570836 499.96182968 0.0772891457404543 29.8581545358 513.063815462 0.145898660578905 28.0272197377 505.823941061 0.104113301138059
105 1 7491 28.6296776441 497.504933794 0.0677331612973132 29.866911546 513.240815791 0.147049309339788 27.7815378683 502.099861923 0.0863942319181907
106 1 7572 28.5919378712 496.925029849 0.0656137294430023 NA NA NA 27.7581981111 501.746074714 0.0848352936479131
107 1 7692 28.694518384 498.501267316 0.0714945378339766 29.8722698666 513.349120396 0.147756534114521 27.5470662072 498.545708645 0.0716658921435569
108 1 7797 28.6532111607 497.866546438 0.0690806632807572 NA NA NA 27.3695746613 495.855267691 0.0618359736264847
109 1 7815 28.5012856755 495.532081193 0.0607278111038173 NA NA NA 27.3681914162 495.834300275 0.0617636169568979
110 1 7885 28.4752614706 495.132196987 0.0593776315967075 NA NA NA 27.6153148374 499.58023065 0.0757424852618813
111 1 7905 28.5081695585 495.637857953 0.0610888303928914 29.8689079079 513.281167089 0.147312521444748 27.7039686027 500.924056463 0.0812937345650427
112 1 7918 28.5450667273 496.204814563 0.0630517289690856 29.8766471724 513.437596319 0.148336059276787 27.7668360909 501.877010384 0.0854098028097757
113 1 8092 28.6139585715 497.263396775 0.0668442092607085 29.8820282529 513.546360955 0.149050674877864 27.797366439 502.339793548 0.0874634705361757
114 1 8230 28.5275803059 495.936120717 0.0621155927131787 NA NA NA 27.7228752584 501.210646117 0.0825157510817199
115 1 8325 28.5312568123 495.992613388 0.0623115335076719 NA NA NA 27.6957330454 500.799220767 0.0807656643612562
116 1 8363 28.512264957 495.70078726 0.0613043822161546 NA NA NA 27.6931166086 500.759560463 0.0805984318299141
117 1 8447 28.4920278032 495.389826053 0.060244849675362 29.9039153628 513.988752317 0.151982368095478 27.6824661724 500.598119704 0.0799203552060553
118 1 8506 28.4613441587 494.918345566 0.0586650214542213 29.8943597766 513.795610836 0.150697480003082 27.6120879753 499.531317436 0.0755459207974071
119 1 8637 28.2966749707 492.388062407 0.0507196948431857 29.8968083139 513.84510169 0.151025988896376 27.5544030906 498.656922121 0.0720960538936742
120 1 8673 28.2861053875 492.225651705 0.0502395576692014 NA NA NA 27.6322221877 499.836514562 0.0767786535581378
121 1 8753 28.2679443573 491.946591917 0.0494227527377032 29.8960851691 513.830485187 0.150928915423251 27.8176787672 502.647690577 0.0888498852869845
122 1 8879 28.1720228386 490.472675598 0.0452772064200826 NA NA NA 27.7551607804 501.700034444 0.0846339639337797
123 1 8973 28.1619739772 490.318266233 0.0448590247305794 29.9066567266 514.0441619 0.152352405152151 27.784784624 502.149076687 0.0866127614380593
124 1 8980 28.1120471694 489.551098055 0.0428255913545109 29.9030166803 513.970587772 0.151861199351718 27.7395772098 501.463816564 0.0836065715753275
125 1 9062 28.0408140159 488.456539621 0.0400494390081438 29.8752077443 513.408502001 0.148145312046766 27.634865507 499.876582354 0.0769416017721415
126 1 9106 27.9160854962 486.539979051 0.035529208199399 NA NA NA 27.6247279344 499.722915652 0.0763180693456865
127 1 9139 27.776955499 484.402127441 0.0309716804502366 NA NA NA 27.4814213964 497.55065569 0.0679024345893811
128 1 9209 27.7906678663 484.612829713 0.0313991044581791 NA NA NA 27.4785237205 497.506732325 0.0677398138686091
129 1 9220 27.7169571285 483.480201073 0.0291555159092577 NA NA NA 27.5258238602 498.223714265 0.0704313177803681
130 1 9269 27.7180981985 483.497734591 0.0291892464994891 NA NA NA 27.4620080081 497.256384914 0.0668185350269797
131 1 9458 27.8646819577 485.75011964 0.0337875855693546 NA NA NA 27.4065715708 496.416071869 0.0637952333990719
132 1 9624 27.8342378753 485.282320231 0.0327883384917451 29.894763992 513.803781007 0.150751676955346 27.3909166243 496.178772065 0.06296053105151
133 1 9776 27.8806073142 485.994826387 0.0343197905558572 29.8713534284 513.330596965 0.147635406815211 27.2514446466 494.064636888 0.0558849950757706
134 1 9790 27.833892878 485.277019052 0.0327771503810575 29.8892252877 513.691830413 0.150010246520302 27.2551989862 494.121545677 0.056067119444481
135 1 9821 28.0609834512 488.766460275 0.0408208061514018 29.8724706013 513.353177729 0.147783074952619 27.4047075139 496.387816242 0.0636954070099785
136 1 10094 28.1725368263 490.480573459 0.0452986769173492 NA NA NA 27.3693630901 495.852060666 0.0618249023039146
137 1 10180 28.360823607 493.373761165 0.05370989806963 29.8555317702 513.010803035 0.145555278950058 27.4981120273 497.803654539 0.068844866840185
138 1 10295 28.6521799404 497.850700855 0.0690211972672169 NA NA NA 27.6736066732 500.463826212 0.079359545216225
139 1 10334 28.7338095405 499.105009599 0.0738488607628362 29.8533908154 512.967529165 0.145275401867957 27.7053585401 500.945125322 0.0813831110115044
140 1 10337 28.7441903355 499.264519409 0.0744804650464525 NA NA NA 27.7329987786 501.364099811 0.0831756582758681
141 1 10349 28.7710550109 499.677318163 0.0761337772039985 NA NA NA 27.7578459167 501.740736104 0.0848119302408935
142 1 10370 28.8367356425 500.686557341 0.0802912790452086 NA NA NA 27.6094503335 499.491335704 0.075385532276336
143 1 10630 28.8063825742 500.220156441 0.0783494727784214 NA NA NA 27.5869170273 499.149772788 0.0740257011895508
144 1 10642 28.8237267081 500.486663919 0.0794547080462135 NA NA NA 27.5199223833 498.134258876 0.0700911879490496
145 1 10707 28.8437380829 500.794155838 0.0807442931028704 29.8517904693 512.935182306 0.145066444952785 27.5146671047 498.05459865 0.0697893427473676
146 1 10766 28.9219925455 501.996602702 0.0859370539600997 NA NA NA 27.5147053904 498.05517899 0.0697915382021785
147 1 10779 28.9042743797 501.724347904 0.0847402401998233 29.8420242997 512.737784426 0.143795886170336 27.5178634046 498.103048599 0.0699728105109163
148 1 10854 28.8768719195 501.303285625 0.082913668035875 NA NA NA 27.4055717032 496.400915741 0.0637416724742489
149 1 10973 28.6694126196 498.115495736 0.0700200032069332 29.8382949923 512.662406115 0.143312797151996 27.0820251728 491.496553499 0.0481271119020361
150 1 10980 28.5895809182 496.888813247 0.0654830481444605 29.8150675838 512.19292408 0.140329814635144 27.0084032022 490.380581672 0.0450274293270503
151 1 11113 28.5752297614 496.668295426 0.0646915897255988 NA NA NA 26.9238277652 489.098575713 0.0416602373149568
152 1 11230 28.4197584413 494.279345388 0.0565744968654186 29.8364023016 512.624150265 0.143068061202539 26.7191365352 485.995838254 0.0343220048836577
153 1 11329 28.4080302946 494.099132366 0.055995336380021 NA NA NA 26.6295293 484.637559614 0.0314495760371776
154 1 11351 28.2207872049 491.221981867 0.0473496168060264 29.9402652815 514.723471981 0.15694068909552 26.462806681 482.110355517 0.0266147077414891
155 1 11489 28.1007629554 489.377706439 0.042376104952565 29.9887952805 515.704380491 0.163736096445109 26.3446417342 480.319195207 0.0235632713479456
156 1 11539 28.0783819493 489.033803104 0.0414954752214459 NA NA NA 26.0407395589 475.712604768 0.016993252874577
157 1 11581 28.0445635305 488.514154126 0.0401919678219379 NA NA NA 25.8695297524 473.117383273 0.0140088524051144
158 1 11632 27.954168453 487.125156311 0.0368645052168726 30.0089732005 516.112224996 0.166621188655926 25.7549495752 471.380561389 0.012264527767041
159 1 11714 28.0192222187 488.124763157 0.0392363506245932 NA NA NA 25.6796926219 470.239806272 0.0112201586004048
160 1 11727 28.0124897376 488.021312817 0.0389854838960207 29.9742930509 515.411255398 0.161684245469597 25.5991197122 469.018471166 0.0101853349874945
161 1 11860 27.9863148587 487.619113377 0.0380220633444249 29.9522418469 514.965547299 0.15859895551496 25.6036720998 469.087476875 0.0102415922519182
162 1 11864 27.8967345001 486.242634416 0.0348654593412733 29.9833496445 515.594311033 0.1629634948067 25.3548093063 465.315180858 0.00752344550527421
163 1 12016 27.908755281 486.427344014 0.0352766173842485 30.0178325867 516.291294592 0.167899077217873 25.1122185583 461.637957358 0.00548863362725518
164 1 12325 27.966719118 487.318008032 0.0373131006868153 NA NA NA 25.0034479257 459.989197339 0.00474197114005926
165 1 12347 28.1270906628 489.782254221 0.0434305826705666 29.9225240659 514.364879157 0.15450670011218 24.964680169 459.401550419 0.00449784998997537
166 1 12773 28.1043820513 489.433316949 0.0425198630508483 29.8881404922 513.669904075 0.149865333857174 24.9722827656 459.516791612 0.00454485141923931
167 1 12787 28.1067102756 489.46909211 0.042612545550938 29.948711832 514.894197171 0.158108919792183 25.0169374049 460.193672698 0.00482954630566918
168 1 12868 28.1738033282 490.500034346 0.0453516154320276 29.9981299536 515.893056784 0.165066413040262 25.0646496523 460.916901422 0.00515054596199048
169 1 12933 28.178907973 490.578471588 0.0455654709711525 NA NA NA 25.0651387057 460.924314561 0.00515392876414307
170 1 12966 28.2993043073 492.428464417 0.0508396826451367 30.0077226881 516.086949121 0.166441362117903 25.0732709753 461.047584607 0.00521046000567044
171 1 13025 28.3515048493 493.230570469 0.0532673226832571 NA NA NA 25.0503787776 460.700581566 0.00505266912863905
172 1 13051 28.324137727 492.810051188 0.0519837390810129 29.9439086715 514.797113694 0.157443855052646 25.0868125387 461.252849464 0.0053057739537913
173 1 13126 28.260566703 491.833227937 0.0490938775991512 29.9199313613 514.312474334 0.154153234403515 25.2217196627 463.297789968 0.00633979611961932
174 1 13150 28.1939800188 490.810066485 0.0462014672762353 29.9087770338 514.087018431 0.152639045243535 25.246180778 463.668574875 0.00654459218296883
175 1 13175 28.2430982232 491.564809778 0.0483219125479079 NA NA NA 25.4041907217 466.063711058 0.00800785708849133
176 1 13220 28.0290351126 488.27554668 0.0396042608454365 NA NA NA 25.5900412764 468.880859002 0.0100739184491075
177 1 13446 28.0059445226 487.92073998 0.0387428007225109 29.928352779 514.482691529 0.155303415091393 25.692364195 470.431883697 0.0113906217093129
178 1 13651 28.2625794963 491.864156231 0.0491834343514217 29.9208294207 514.330626285 0.154275603155403 25.7888732543 471.894781122 0.0127610527373084
179 1 13965 28.3820555026 493.700007432 0.054728789054609 29.9031918461 513.974128296 0.151884811491418 26.0348566038 475.623430136 0.0168827009420437
180 1 14042 28.5955533578 496.980584898 0.0658145731022066 29.9182875521 514.279248981 0.153929427465411 26.1432988868 477.267212987 0.0190177327622089
181 1 14046 28.7465979068 499.301513805 0.0746275261590264 NA NA NA 26.2352794862 478.661467403 0.0209966065728633
182 1 14404 29.0470466342 503.918165919 0.0947426593861957 29.9276217068 514.467914794 0.155203328174731 26.5211893001 482.995327184 0.0282349633889574
183 1 14406 29.062665704 504.158166308 0.0958873113829344 NA NA NA 26.5496122645 483.42616634 0.0290517603475943
184 1 14429 29.0896599235 504.572955619 0.0978894721790818 29.9421742276 514.762056394 0.157204180678203 26.5072393697 482.783872245 0.0278408416992346
185 1 14472 29.1325526771 505.232039527 0.101133565010862 NA NA NA 26.5359404003 483.218926365 0.0286565504197083
186 1 14480 29.2455290042 506.968017588 0.110053304812016 NA NA NA 26.8141194176 487.435601683 0.037588733303937
187 1 14516 29.2758042005 507.433221919 0.112537576021116 NA NA NA 26.8493862467 487.970181067 0.0388619542211813
188 1 14520 29.3087049671 507.938770386 0.115283050814053 NA NA NA 26.8908802607 488.599152966 0.0404029643746455
189 1 14530 29.3237292979 508.169632101 0.116552749480948 29.9672451145 515.268799579 0.16069360067381 26.9330579723 489.238488446 0.0420178739898382
190 1 14546 29.4019414191 509.371428354 0.123325836651386 NA NA NA 27.1607838891 492.690388814 0.0516228643368309
191 1 14569 29.4083988476 509.470652275 0.123897400019902 NA NA NA 27.1585525316 492.656565595 0.0515212110736317
192 1 14589 29.4083969017 509.470622375 0.123897227498614 NA NA NA 27.462891616 497.269778762 0.0668675836556625
193 1 14609 29.2654381265 507.273938311 0.11168244812712 30.0111889719 516.157011088 0.166940154908118 27.3734576045 495.914125872 0.0620394317434871
194 1 14649 29.1510468516 505.516218365 0.10255629256159 30.0400319701 516.739997755 0.171131160431523 27.2864381507 494.595073175 0.0576001855399971
195 1 14695 29.1086185878 504.86427174 0.0993138272214745 NA NA NA 27.2924216063 494.685771207 0.0578974383680283
196 1 14707 29.1173844269 504.998966367 0.0999775019311364 30.0304634389 516.546594626 0.16973277423762 27.3451628462 495.485230084 0.0605684260199714
197 1 14730 29.0084234216 503.324687165 0.0919552697438179 30.0401918922 516.743230167 0.171154600122128 27.390105614 496.16647866 0.0629175156787777
198 1 14820 28.9735678426 502.78910133 0.0894920461022035 NA NA NA 27.4080302007 496.43818198 0.0638734304422658
199 1 14825 28.9752756308 502.815342959 0.0896115877885839 30.0350810927 516.639928564 0.170406619371828 27.4277791018 496.737538503 0.0649393257886115
200 1 14860 28.9102026297 501.815440545 0.0851392937131015 NA NA NA 27.5197614548 498.131819501 0.0700819302215268
201 1 14986 28.9592739028 502.569462699 0.0884961094428616 NA NA NA 27.5897270352 499.192367269 0.0741942682827908
202 1 14998 28.9466628068 502.375682405 0.0876242439875161 30.0287773189 516.512514067 0.169487185897864 27.5666804007 498.843023254 0.0728202033088003
203 1 15063 28.9564637962 502.526283004 0.0883012808449969 30.0282808169 516.502478563 0.16941491618683 27.5412259526 498.457181273 0.0713248575971874
204 1 15123 28.9458378392 502.36300607 0.0875674321246482 NA NA NA 27.4627897427 497.268234553 0.0668619273346435
205 1 15238 29.0558143748 504.052889764 0.0953839653913556 NA NA NA 27.4600377336 497.226519225 0.0667092638643116
206 1 15245 29.1167301511 504.98891286 0.0999278540458396 30.0552615234 517.047823817 0.173373397610633 27.4773896495 497.489541923 0.0676762485908943
207 1 15263 29.1702406557 505.811147609 0.104048227962897 30.075393655 517.454742829 0.176368706426993 27.3907717342 496.176575801 0.062952844554828
208 1 15290 29.1882514496 506.087898889 0.105462535626185 30.0901816043 517.753643006 0.178591670665229 27.3541697208 495.621757512 0.0610337741519128
209 1 15478 29.2829838523 507.543543421 0.113132618448559 30.1022870562 517.998323429 0.180425809532809 27.3121725886 494.985159279 0.0588869590393026
210 1 15504 29.5105060874 511.039617499 0.133189609999607 30.1248003164 518.453370802 0.183871519749801 27.3816729453 496.038655123 0.0624715724914011
211 1 15547 29.4756949565 510.504714647 0.129967549799604 30.1223052295 518.402939068 0.183487414289821 27.3322945466 495.290170651 0.0599082597290651
212 1 15573 29.4718496545 510.445628287 0.129615084919324 NA NA NA 27.3507435872 495.569823713 0.0608564409084088
