pos	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
4458	-15.81018546	-15.79934793	38.44722687	-15.22736193	-15.21619337	38.45217900
4461	-18.49705414	-18.49783818	36.92845526	-18.72936461	-18.72608107	37.14964653
4528	-14.25480568	-14.22849178	40.47024903	-15.33143925	-15.30395961	39.91828291
4585	-15.59002992	-15.58641538	41.77079831	-15.44893951	-15.44628211	42.46608696
4636	-9.45876913	-9.49457002	42.51993161	-9.26381032	-9.29293519	43.39802390
4682	-6.48290914	-6.48852846	41.10112453	-6.93686478	-6.95096745	41.33413827
4715	-8.42949334	-8.42136335	48.22178593	-10.20891421	-10.23508637	46.89070070
4727	-9.35229131	-9.38467231	47.58113590	-10.46436145	-10.49091162	46.59843975
4732	-10.35673135	-10.38279479	47.58985817	-9.55632758	-9.59080567	48.04203222
4760	-9.53060949	-9.58575461	47.30026173	-10.10017515	-10.12941265	47.13255735
4819	-13.58655869	-13.57959868	34.82918653	-13.72671210	-13.71828808	34.83210497
4821	-10.90620206	-10.87686940	39.55284565	-12.71053004	-12.70754035	38.52309355
4834	-11.21595007	-11.18123932	41.56175046	-8.77727248	-8.78829121	43.40525965
4853	-11.84477753	-11.84657496	37.94280873	-12.89131340	-12.88849723	36.88932430
4967	-13.39094961	-13.38432263	42.53024919	-13.51235957	-13.50976127	43.07666288
5017	-15.62625845	-15.63033323	38.38875511	-14.42997890	-14.44972603	39.09126200
5087	-7.69616491	-7.65472155	46.23302590	-9.96823045	-9.95651516	44.95477854
5102	-11.52749457	-11.50309379	43.57735736	-9.66011602	-9.63174888	43.81698438
5134	-12.85330781	-12.84582433	40.90846946	-14.53576043	-14.55313342	40.87017494
5212	-8.07730787	-8.05603439	38.55256323	-6.72876365	-6.71409466	38.09975025
5309	-10.98473986	-10.98350366	34.60638819	-10.95483185	-10.95580035	34.25093467
5309	-6.67425891	-6.65173316	44.88734322	-7.16833381	-7.11543671	44.38227473
5318	-15.23314813	-15.21093980	39.22523404	-16.15015814	-16.14233188	39.15754206
5350	-8.13531968	-8.12841185	33.26559392	-9.92907551	-9.92569255	32.02467683
5371	-12.27187628	-12.27414807	36.71462804	-11.63280789	-11.64166277	36.06946409
5376	-8.86872834	-8.83252155	35.19277961	-6.22493260	-6.25513151	36.19161778
5382	-14.25959596	-14.24911748	38.87539085	-12.88455390	-12.87877881	38.40237926
5383	-12.49928568	-12.48752012	38.66834677	-11.39286910	-11.38418791	38.88391075
5404	-14.04614001	-14.04715817	34.81884425	-14.30776065	-14.31729032	35.05214636
5484	-15.93100869	-15.94211563	39.34860179	-15.82751880	-15.83356306	38.33218874
5522	-10.86177465	-10.85743411	41.96888349	-9.98766348	-10.00528399	41.22439031
5537	-10.38613173	-10.39044302	42.31743112	-9.90140588	-9.89629971	43.10070540
5560	-14.80246445	-14.79998344	34.51164503	-15.16349979	-15.16226412	34.82261932
5587	-15.86780710	-15.85697304	35.59044337	-15.63040927	-15.61139780	35.87745582
5716	-10.79691092	-10.80213389	44.99324162	-11.10538079	-11.09999460	46.38413437
5785	-10.35623748	-10.34731712	46.94441110	-9.53125345	-9.50199382	45.49834732
5795	-11.27792476	-11.26397260	45.46706755	-11.12416781	-11.11602205	45.56010679
5800	-17.22307718	-17.21072704	38.76674321	-16.63736935	-16.62170682	37.99208501
5893	-15.70880849	-15.70444734	41.45466620	-15.65038715	-15.65104611	40.53771413
5913	-4.82291884	-4.84967134	36.94378465	-6.73940791	-6.74712150	36.66876793
6033	-10.89470332	-10.89316624	39.80618812	-10.72739152	-10.72773578	39.93332129
6108	-13.49209031	-13.48368633	36.88388685	-13.17892851	-13.17145143	37.25355345
6110	-14.20309030	-14.19869378	36.79768489	-13.74166305	-13.73722703	35.65532825
6119	-12.26375599	-12.26367202	39.23480663	-12.53244439	-12.52872290	40.30495493
6123	-12.15829434	-12.15660606	40.33426981	-11.93714271	-11.93154725	38.87079118
6127	-11.14737864	-11.15298684	35.09234419	-12.04455161	-12.04512212	33.92963833
6177	-6.38889002	-6.42404109	41.39035959	-5.36087334	-5.40902757	40.84692648
6179	-15.45457211	-15.44655907	34.97368461	-15.01397920	-15.00783021	34.46902833
6208	-12.35375927	-12.34944054	40.29685608	-10.06410446	-10.02666898	40.51835823
6426	-15.38519136	-15.39549944	39.02048765	-16.08739482	-16.09280493	38.87004247
6501	-13.77338121	-13.76322831	34.24654367	-13.94790064	-13.94997718	33.82543615
6552	-9.12104564	-9.10515547	42.94917858	-6.68131988	-6.65325219	43.71213865
6696	-8.65818534	-8.66519133	41.19838709	-9.28148692	-9.29114922	43.92494617
6745	-7.27460067	-7.33139864	37.38434020	-14.53964961	-14.53110870	36.89788040
6857	-10.51766852	-10.50532980	37.71116287	-10.41901408	-10.40442503	37.29814002
6898	-10.80783520	-10.80527380	36.63340138	-10.65308301	-10.65023322	36.46717653
6944	-9.27533035	-9.27093500	37.42231904	-9.38842912	-9.37395274	37.23511806
6945	-11.52122936	-11.51223340	38.24743285	-11.65375848	-11.64821607	36.88160315
6967	-9.67948032	-9.67389844	37.74062958	-9.30850487	-9.29175083	38.07781271
6972	-7.94572009	-7.92994160	37.67565418	-9.05066839	-9.04020197	38.13460584
7019	-12.10199992	-12.09847182	39.67242106	-11.47097084	-11.46133145	39.57266920
7039	-9.91774523	-9.90323947	38.50926288	-10.85766926	-10.84820077	38.87246158
7087	-9.76152284	-9.76974848	38.64415826	-11.88976511	-11.88112499	37.83769514
7150	-9.73256681	-9.74049297	40.00435302	-10.57846857	-10.57827118	39.17371086
7163	-13.42916384	-13.42536098	37.61655553	-13.06445001	-13.06152226	37.56619679
7173	-11.74830515	-11.70665680	36.11146881	-12.76230316	-12.73527131	35.65460566
7184	-12.94392387	-12.94648086	36.32864802	-12.39729571	-12.40423991	36.37748991
7249	-11.34513336	-11.34484855	36.82560824	-10.71895466	-10.72060481	36.23138677
7250	-11.22643971	-11.20302936	38.51657273	-8.86233655	-8.83763938	39.04836523
7321	-11.08038021	-11.07579650	36.01536608	-10.79474476	-10.79419174	36.73649018
7353	-14.94201763	-14.92514931	36.62554778	-15.05369424	-15.04708098	36.65023818
7384	-10.60828342	-10.62519541	35.54793431	-11.40601864	-11.40276348	35.28733370
7495	-8.05807472	-8.05220098	37.67289707	-8.44201905	-8.45112724	36.79294274
7652	-10.38925005	-10.38960408	41.11965537	-9.96979441	-9.97515387	41.64373090
7662	-9.99249588	-10.00586354	38.34031086	-9.84474853	-9.85225134	39.47054984
7664	-14.02589146	-14.02276827	45.38490841	-14.14228086	-14.13720948	45.13606448
7679	-10.04853195	-10.05882807	38.23311800	-9.62852407	-9.64516004	38.65060761
7783	-11.55009239	-11.55013699	35.38823849	-11.03096384	-11.03114587	35.99123502
7964	-17.64669288	-17.64849549	36.74681773	-9.74895097	-9.82602919	36.45122036
7978	-13.10077416	-13.10007032	41.79421268	-12.20001086	-12.20775610	41.95686313
8012	-7.19038729	-7.16307288	38.72971951	-7.16975950	-7.16893372	39.18098303
8015	-11.47226427	-11.47157884	40.84281679	-11.70061077	-11.69806249	42.05842285
8067	-12.15929343	-12.15706894	33.51240824	-11.34094487	-11.33574656	31.82186549
8086	-13.70804072	-13.70587491	41.26505313	-13.46116998	-13.45681383	41.81632160
8129	-13.03595283	-13.03301678	34.19768437	-12.66578295	-12.66013963	33.51902571
8217	-11.56518773	-11.55449973	34.60561478	-12.27713804	-12.27167008	34.11933406
8231	-13.09535699	-13.08652005	37.43887132	-14.81153455	-14.81592772	36.49493632
8310	-9.43306650	-9.41763924	42.70066978	-10.45576540	-10.44368127	41.14340265
8573	-14.03840763	-14.04062817	40.61717427	-13.27972856	-13.28200648	42.45135056
8667	-15.16029538	-15.12835571	41.86675611	-15.98719005	-15.96604524	40.37143701
8668	-10.74797584	-10.74649536	47.30042737	-10.70775081	-10.70945069	46.04892998
8785	-12.51925213	-12.53535396	40.09786700	-12.23807979	-12.27529331	38.95614493
8818	-11.24794829	-11.24004387	35.70228508	-10.63096007	-10.62367388	34.57036221
8841	-9.18568072	-9.16585115	40.94178489	-9.95992559	-9.95112313	40.98089268
8845	-7.95615109	-7.94637362	34.37128528	-10.14461333	-10.12613389	35.71843762
9004	-14.05210309	-14.02225622	37.26289663	-12.22852371	-12.22502149	37.71585516
9071	-9.86341965	-9.86926946	40.66770296	-7.69003774	-7.70221824	39.47169662
9254	-14.26801460	-14.27690130	34.13250611	-13.97742483	-13.98683697	33.37879982
9324	-4.17128313	-4.21276042	35.36550007	-14.16886709	-14.18045573	36.25754900
9413	-9.44302361	-9.41427334	36.46664810	-11.74438352	-11.75370225	36.12007226
9445	-12.34896559	-12.35132967	36.80358661	-12.40083603	-12.40644853	36.40260744
9571	-10.51104039	-10.49844399	36.63068391	-10.61066323	-10.60152466	36.36327384
9623	-10.89200146	-10.88155671	40.80172552	-8.48400499	-8.48310815	39.91847526
9633	-9.36912739	-9.36658954	35.45544856	-10.06493077	-10.06333461	35.48731845
9786	-11.38873428	-11.37609725	42.59109783	-10.48524070	-10.46850548	42.44710869
9798	-16.20069535	-16.18654642	38.42001696	-14.14214309	-14.10439055	38.29686636
10024	-17.36282463	-17.36371525	37.67243391	-17.45274000	-17.45290517	37.24057809
10216	-4.51530531	-4.55212349	41.21708350	-3.57959737	-3.61993370	41.36163097
10245	-14.20748633	-14.19854768	37.22912696	-14.17006538	-14.16136996	36.97325832
10287	-9.59407711	-9.61238287	36.02738425	-13.81950028	-13.82023224	35.43175843
10352	-13.19833976	-13.19867306	35.33496607	-13.12576248	-13.12476075	35.38516603
10353	-8.93241351	-8.92763551	36.35866439	-8.21747448	-8.21261273	37.05833365
10489	-8.40522307	-8.37704855	38.38771170	-11.53484471	-11.53341534	37.84612114
10540	-12.92216328	-12.92017644	30.65454671	-13.16382446	-13.16278544	29.86140536
10678	-10.77633786	-10.77244393	39.94011454	-10.80706995	-10.80344297	38.55026691
10690	-13.54194909	-13.53793955	37.59211561	-13.32366208	-13.31943559	37.45223131
10698	-8.65512474	-8.64941301	41.51426028	-7.38367804	-7.36627326	40.97850512
10704	-15.09864581	-15.08598349	39.31862513	-14.59390721	-14.58635000	39.42351306
10718	-9.96564640	-9.96813001	41.27763483	-9.57865044	-9.58068347	40.21907367
10719	-10.69705521	-10.68788556	34.32212323	-6.70972113	-6.72331392	34.24912695
10811	-11.00378564	-11.00172493	40.29713917	-10.70902684	-10.71335169	39.16237191
10870	-10.82270958	-10.81827680	42.27183000	-10.10494428	-10.10764763	41.75786220
10906	-17.15212751	-17.12530852	37.15509280	-14.71738263	-14.69287636	36.87943061
10907	-14.06166964	-14.04538964	35.87801908	-13.36753264	-13.33657236	36.26929900
11000	-13.55325069	-13.54562695	36.48401949	-13.70742993	-13.70098928	35.01531002
11109	-9.21492015	-9.19339292	34.00805335	-7.83710830	-7.81713035	33.72542125
11243	-13.91892780	-13.90776209	42.12039315	-13.71540831	-13.70782962	41.86596924
11354	-7.45193060	-7.43242863	42.07777122	-7.04585168	-7.01388978	41.83113820
11364	-10.44326111	-10.42971408	35.22713727	-9.73555736	-9.72502205	34.61091235
11433	-11.45189872	-11.44860784	38.00321256	-11.31019753	-11.30664221	38.24563359
11452	-14.27082768	-14.27020710	35.24411550	-14.37655706	-14.37561482	34.36393998
11495	-10.46346615	-10.45877161	39.28219026	-8.45241620	-8.44925181	37.94971151
11521	-11.12601760	-11.11986453	42.43813793	-9.76283109	-9.74859814	43.30125472
11803	-16.38446969	-16.38227747	36.79736977	-16.52244969	-16.52111104	35.37788693
11804	-14.00589556	-13.96505195	41.87649009	-14.48373705	-14.47119844	41.45710604
11922	-9.09570207	-9.09027963	39.20023145	-8.26301702	-8.26685252	38.54598483
11984	-9.58547430	-9.59116624	39.12369686	-10.69870280	-10.70019441	39.06269054
12007	-13.86374825	-13.86578466	42.99764616	-15.01364099	-15.00826862	42.84388735
12122	-12.09501701	-12.09049637	37.09934328	-10.51665253	-10.51083120	36.22966892
12165	-12.37560487	-12.38004708	39.82155954	-10.90086603	-10.87592887	39.12885495
12201	-12.15727094	-12.16091141	33.66527342	-12.62526881	-12.62638318	32.53520627
12319	-12.94506941	-12.93857838	35.56607861	-13.99080633	-13.97195567	37.50559751
12436	-13.51041628	-13.48926313	36.20730155	-12.80519463	-12.78179149	36.37474978
12462	-14.25876838	-14.25425920	33.61165032	-14.67037066	-14.66669742	33.49955010
12466	-12.18182989	-12.17537826	32.02596207	-10.52401884	-10.52435379	31.84089191
12488	-12.84378482	-12.84925587	39.30881846	-13.31628479	-13.31291014	37.68952401
12528	-14.43441559	-14.42982422	36.13701234	-14.73189294	-14.72777453	35.83544980
12556	-5.85835330	-5.86473405	46.12041704	-2.11524760	-2.12527764	46.56201697
12672	-13.05519798	-13.05422104	37.74050089	-13.12764411	-13.12541290	37.57954203
12741	-14.52225692	-14.51986167	35.83277172	-15.14067596	-15.13705656	35.38433371
12801	-16.95971965	-16.95660728	35.67501566	-17.02596120	-17.02405941	35.78646070
12833	-11.38494523	-11.39213053	33.37001457	-10.19431709	-10.20271715	32.22424568
12914	-10.83477476	-10.80236301	36.31317311	-6.89798265	-6.89284836	37.51152817
13030	-11.63573852	-11.63275402	40.09360707	-11.64744337	-11.64451628	38.36003337
13127	-11.04462946	-11.03442007	37.29714046	-11.21561623	-11.21436772	36.63274477
13135	-9.86101433	-9.87743845	35.25893089	-10.49523320	-10.51238846	34.03616913
13189	-5.90538125	-5.91215125	39.78800664	-7.20026469	-7.19942609	38.63819806
13250	-7.51709327	-7.51709903	43.03262498	-8.98676103	-9.00257026	42.36633733
13503	-10.92347016	-10.92880086	43.90719947	-10.54531921	-10.54964293	44.42283081
13544	-10.63982329	-10.62731289	43.77782604	-10.12180068	-10.11142114	44.98814666
13598	-11.33950930	-11.33518408	37.37945459	-11.88768993	-11.89511861	36.84337156
13607	-14.25508328	-14.25351466	39.59665956	-14.23315486	-14.23008387	40.48453453
13623	-13.22169478	-13.21785823	36.25553015	-13.09878500	-13.09391411	36.39095652
13800	-16.28895243	-16.27655796	38.21060267	-15.05300405	-15.04139186	37.14396487
13809	-16.99884360	-17.00307897	39.34269427	-17.50495373	-17.50927120	39.89649352
13919	-10.65272372	-10.65016904	42.27569547	-10.85982196	-10.85603054	40.49166549
14076	-13.27504968	-13.26759873	40.86471668	-2.60058819	-2.53625472	39.93736499
14112	-13.77295679	-13.77578878	33.15713863	-13.24751128	-13.24855706	33.35131504
14138	-12.84211271	-12.84026152	38.05018064	-12.45313941	-12.45312076	37.31098301
14149	-9.90984883	-9.88991930	36.31512840	-11.20509911	-11.19787724	35.85279980
14174	-5.83086150	-5.86706229	37.17800476	-2.46093747	-2.52106977	36.48460456
14279	-10.32169424	-10.31716952	37.34413623	-8.89824190	-8.90122222	37.55735805
14319	-9.85630446	-9.85680150	42.12960190	-9.50308282	-9.50375336	40.34974941
14388	-11.83268909	-11.84804021	35.52869427	-10.43200999	-10.44144815	34.56204806
14479	-12.92422964	-12.92292175	34.98441450	-12.41143961	-12.42032456	33.54198137
14496	-9.39830847	-9.40555518	38.50339213	-9.45224577	-9.46015818	37.52830851
14530	-11.54743418	-11.53477349	35.88251133	-10.94863371	-10.93780172	35.25653197
14559	-14.02509707	-14.03025165	38.04257851	-13.34884673	-13.34861687	37.73029741
14748	-8.88046461	-8.88500129	38.17551129	-9.15834210	-9.15450014	37.43013388
14764	-11.04306181	-11.04116789	35.75534151	-10.99200153	-10.99318630	34.66937742
14808	-14.00018279	-13.99436186	36.75025496	-13.16500736	-13.15667546	36.40636493
14904	-10.91725820	-10.91951214	36.23140178	-9.19207316	-9.17852260	36.64127367
14926	-11.69570352	-11.67683817	33.58860709	-11.44536190	-11.41839426	33.79942439
14941	-5.86900411	-5.87789975	38.52371466	-4.96017394	-4.95521922	36.99269561
14944	-12.73879885	-12.72937651	31.95643978	-12.75374728	-12.75077628	30.80035637
15011	-10.98716941	-10.97295477	36.00899264	-10.76185327	-10.75135821	35.38464045
15049	-11.83836526	-11.81631725	37.51007875	-8.71800144	-8.72873723	38.58449495
15103	-5.71664227	-5.72282131	35.03853834	-1.40864495	-1.46559673	35.65325124
15160	-14.95231840	-14.95253591	37.96012630	-10.32249205	-10.32789592	37.65563081
15161	-14.14762592	-14.14646166	38.76402376	-12.90170410	-12.90389794	38.15074709
15184	-8.14711024	-8.15768598	33.96197430	-6.53624305	-6.54357161	33.51020048
15187	-14.98851132	-15.00906392	33.53683204	-15.23087783	-15.24108500	33.13908493
15249	-15.53927722	-15.53705619	34.61558966	-15.46209767	-15.45939733	34.12502686
15274	-17.34038061	-17.34033526	37.42958961	-16.40262806	-16.40778236	37.53605107
15494	-9.35558712	-9.34157463	37.73325329	-9.76500704	-9.74911345	37.45174874
15536	-8.28273724	-8.27904635	36.63142899	-8.27287953	-8.27244185	35.67391008
15604	-10.20849975	-10.21182472	40.43355330	-9.92267220	-9.92169766	39.55892341
15645	-9.78625777	-9.76806018	36.55017374	-9.12805059	-9.09907653	35.03625104
15718	-13.52248284	-13.51875961	38.04222159	-14.37038223	-14.37189329	37.02791720
15786	-14.55163755	-14.55943637	38.48333348	-14.70133518	-14.71277868	38.42857400
15862	-11.01418662	-11.01445990	34.91298789	-10.43396415	-10.43679498	33.49005210
16019	-16.09845533	-16.10049390	40.34302242	-15.71486911	-15.71047651	39.50741776
16174	-11.86218158	-11.84484212	39.05340626	-9.80286441	-9.79570896	40.68143565
16189	-16.38653119	-16.38711786	36.53323015	-16.08931045	-16.08427499	37.19432694
16256	-11.84368694	-11.83677402	36.16104814	-10.83714149	-10.83977888	34.62809317
16363	-10.85745442	-10.85546603	41.37579551	-11.60922010	-11.60856260	40.92303419
16560	-9.08413052	-9.06641149	35.68807433	-6.79844995	-6.78562540	36.11849703
16721	-9.74604809	-9.73647279	40.64866878	-10.56508229	-10.55297706	39.67391002
16744	-11.62208791	-11.62926943	37.96289514	-12.29839126	-12.29954198	36.30006795
16867	-6.65515381	-6.64409758	41.60888881	-6.44576198	-6.44212014	39.87933938
16891	-9.31480245	-9.30178806	39.17482187	-7.40096145	-7.37833608	38.43105448
16978	-10.81001107	-10.79745212	36.03200030	-10.87055713	-10.86202163	34.71003030
16979	-11.16107829	-11.15793255	34.93153758	-10.44615550	-10.44937685	34.47997213
17025	-13.06713572	-13.09758637	35.31972613	-14.62139470	-14.61717604	36.10787435
17073	-14.75165106	-14.74523604	38.41093961	-14.85932294	-14.85417553	38.48774695
17119	-11.17147886	-11.15568985	38.67219634	-11.49878409	-11.48936017	38.53054451
17141	-8.02545392	-8.03054594	38.00138216	-10.65803271	-10.65091861	38.30671838
17205	-1.69542432	-1.71343185	43.77049031	3.00177157	3.00449148	42.17226249
17254	-11.49874885	-11.49883416	34.67806795	-11.93868869	-11.93820388	32.35674158
17317	-16.14850544	-16.14881020	35.30363968	-15.47491571	-15.47201505	35.32714475
17373	-12.50516060	-12.52865315	46.59600719	-11.70604088	-11.73576796	47.02874274
17408	-14.22407826	-14.22141672	31.33640989	-14.38986223	-14.38717057	30.78465803
17417	-9.55124870	-9.55402745	46.96763952	-9.54588728	-9.54747124	45.98359371
17445	-8.88018624	-8.88052147	45.65001037	-7.12626030	-7.13250395	46.07640285
17648	-15.00068049	-14.98210162	38.46337952	-14.49812164	-14.46855261	39.25623363
17783	-12.70169583	-12.67980861	38.29655677	-10.93700489	-10.91259801	37.60815929
17795	-12.21183188	-12.20725627	34.59696434	-11.76980175	-11.77780484	34.51420328
17821	-15.48574577	-15.48059522	37.75132288	-15.18577466	-15.17742160	36.05957901
17840	-9.10123277	-9.12970589	39.11135938	-8.28492267	-8.31498137	39.45916793
17852	-12.02772214	-12.03820467	42.49456047	-12.82982689	-12.83533280	42.62179005
17855	-10.71927832	-10.79296343	39.07356881	-12.15696603	-12.16401762	38.93009290
17908	-11.91019388	-11.90805620	33.84247699	-11.82784429	-11.82570286	34.18034994
17909	-17.05630920	-17.05032716	41.05439708	-16.02283045	-16.01639616	41.22631125
18004	-14.10898585	-14.10493084	36.06398138	-13.75067151	-13.73206882	36.96328667
18367	-16.57382924	-16.55641007	38.31464057	-17.01499230	-17.00389248	37.40471060
18704	-12.10751007	-12.09851400	38.25457755	-12.07820262	-12.06961079	39.23215799
18715	-10.90239329	-10.89244377	38.18991172	-11.89437706	-11.88500186	38.20387876
18741	-14.06791339	-14.05562028	40.29886878	-11.15092469	-11.13596987	42.34664551
18756	-15.55766020	-15.53944211	40.92930524	-16.57026865	-16.55889185	38.78237548
18765	-11.01194663	-11.00893788	35.64834537	-10.86350275	-10.85188715	36.12799384
18811	-11.62162220	-11.61882745	42.60106520	-11.88679684	-11.88455520	43.03566820
18834	-11.68473897	-11.68250596	36.29550020	-11.06852910	-11.07149730	37.05367414
18903	-17.73767334	-17.73081593	39.75847034	-17.21320016	-17.21088412	39.96448583
18949	-16.81088729	-16.81228705	38.91717036	-16.60862580	-16.61902151	37.99061933
18960	-12.28817157	-12.28385157	37.95314934	-12.30113153	-12.29725775	38.18324664
19071	-13.55471958	-13.55211213	36.97746200	-12.93743942	-12.93249089	37.90164680
19100	-10.84018772	-10.83630177	36.02152995	-10.72497592	-10.72390863	35.63155369
19485	-12.14625182	-12.14322507	36.71441074	-11.33266388	-11.32472474	35.78809476
19662	-12.52370905	-12.51632335	36.51715947	-11.85388295	-11.85121902	35.31405021
19727	-12.11301448	-12.09766214	39.64464906	-12.00116196	-11.97446860	39.68256219
19881	-12.52328689	-12.50594456	34.52093036	-12.56468553	-12.55622210	33.55616111
19954	-15.15087543	-15.14744705	33.21583802	-14.47928254	-14.48438027	32.56485341
20044	-8.34226161	-8.32307702	40.05702503	-7.55918650	-7.53359609	39.46139819
