vcf_ord pos chrom a_freq_old muttype unique for_relatedness a_freq_final keep_loci simID quasi_indep Hscan_v1.3_H12 pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p CHR rehh_2.0.2_ALL_iHS rehh_2.0.2_ALL_log10p Spearmans_ALL_rho selCoef originGen freq_old freq_final pa2 prop He tajD pi thetaW
19 890 1 0.409 MT=1 10908_890_MT=1_19 FALSE 0.408678102926337 TRUE 10908 TRUE NA -0.534657626290644 0.624687422249486 0.0595877923616946 -1.0799710863732 1.63378521094401 5.09744264102388 0.783044377643381 0.471425008157908 0.00258250596240253 0.483320622229735 0.013720138508256 0.0170389327663528 0.334399236582561 0.322643618994073 1 NA NA 0.0490120531790991 NA NA NA NA NA NA NA 1.5031705748018007 0.0021990885221851854 0.0012229433097434143
20 942 1 0.0115 MT=1 10908_942_MT=1_20 FALSE 0.0116044399596367 TRUE 10908 TRUE NA 0 0 0 0 0 NA NA 0.0462183928791566 0.0085808588791359 0.02293955386572 NA NA 0.221753110473466 0.366154986937148 NA NA NA 0.000960504607250351 NA NA NA NA NA NA NA 1.4173754666399871 0.00233118179287922 0.0013452376407177558
22 1018 1 0.085 MT=1 10908_1018_MT=1_22 FALSE 0.0852674066599395 TRUE 10908 TRUE NA -0.0240445892317021 0.275945872917627 0.671386025233093 -1.80240568952995 0.554653439187798 1.87558928121926 0.222844728945203 0.966817410109388 0.0156258875945229 0.155993752042856 0.325129498866207 0.353714134922626 0.944699160522023 0.761302545899445 1 NA NA 0.0895589596552357 NA NA NA NA NA NA NA 1.311044872604619 0.002439546912748687 0.0014675319716920972
24 1076 1 0.044 MT=1 10908_1076_MT=1_24 FALSE 0.0443995963673058 TRUE 10908 TRUE 1479.87 0 0 0 0 0 NA NA 1.54937194736864 0.0198699700253915 0.0848565444194522 NA NA 1.66840256546712 1.6974097219307 NA NA NA -0.0579155098013632 NA NA NA NA NA NA NA 1.0090955827435764 0.0022156802646123245 0.0014675319716920972
25 1098 1 0.5495 MT=1 10908_1098_MT=1_25 FALSE 0.55095862764884 TRUE 10908 TRUE 1843.92 0.212894646994578 -0.342432611063081 0.34329615715183 0.830225615978308 -0.0739099628818421 1.18139327411941 0.120634365326307 0.31318039937148 0.0102774107356961 0.494806436536294 0.132249924600579 0.1489569318124 0.357421760623799 0.499271711581839 1 NA NA -0.0393233508782285 NA NA NA NA NA NA NA 1.0090955827435764 0.0022156802646123245 0.0014675319716920972
26 1275 1 0.1385 MT=1 10908_1275_MT=1_26 TRUE 0.135721493440969 TRUE 10908 TRUE 1663.04 -0.331073112886507 0.647956612179432 -0.91802442699213 1.23520014952952 0.518970669430441 4.75121795913459 0.719086528115603 0.482277550055451 0.0236899221116082 0.234602339318244 0.892588372104772 0.939580104325128 0.590075342051942 0.346082430667739 1 NA NA -0.0417822114186181 NA NA NA NA NA NA NA 1.2846880355724186 0.0022388827515838865 0.0013452376407177558
30 1416 1 0.071 MT=1 10908_1416_MT=1_30 TRUE 0.0711402623612513 TRUE 10908 FALSE 1680.87 -0.0672909422941849 -0.0550985236256232 -0.342632113683191 NA NA 0.3958911147732 0.0263688503794941 0.135789463063005 0.0153239128304409 0.132158650864847 0.293552744530645 0.320552235800264 0.121162814191841 0.26205307431156 1 NA NA -0.0387320844885945 NA NA NA NA NA NA NA 0.7226691991974346 0.0018479353998267023 0.0013452376407177558
32 1464 1 0.058 MT=1 10908_1464_MT=1_32 FALSE 0.0575176589303734 TRUE 10908 TRUE 1672.57 0.059163405140272 -0.184002294893062 -0.0477069485626108 -1.58216821188884 0.177471392159382 0.217593844926588 0.0111289057257406 0.733133743403077 0.0051536188615604 0.108418755683085 0.0406123895093966 0.0480901616898798 0.557544577980752 0.564413051348663 1 NA NA 0.0150954501199808 NA NA NA NA NA NA NA 0.9271209897911361 0.0018250071943815382 0.0012229433097434143
34 1565 1 0.153 MT=1 10908_1565_MT=1_34 FALSE 0.153380423814329 TRUE 10908 TRUE 1842.78 0.410136196607062 -0.369101121428417 -0.552306517583634 0.831423655003266 -1.10980406809681 3.18017996070897 0.43809935925153 0.252156499679179 0.0104311134261654 0.259709738809732 0.153834809576614 0.172214294086481 0.0838663043075717 0.0452832013250525 1 NA NA -0.0947010162236533 NA NA NA NA NA NA NA 1.090419667672899 0.0027905763794282934 0.0018344149646151214
36 1701 1 0.102 MT=1 10908_1701_MT=1_36 FALSE 0.102421796165489 TRUE 10908 TRUE 1727.5 0.0754698083497453 0.162074508553868 0.170087111750754 0.1802665237239 1.52282076385717 0.32381439349356 0.0197742423119734 0.050722354777957 0.00313754912354853 0.183863143671449 0.0223750341345053 0.0271959759464782 0.108537917333162 0.188886216120386 1 NA NA -0.00126631404837079 NA NA NA NA NA NA NA 0.6202565513002939 0.002378302239598072 0.0018344149646151214
37 1774 1 0.041 MT=1 10908_1774_MT=1_37 FALSE 0.041372351160444 TRUE 10908 TRUE 1639.61 0 0 0 0 0 NA NA 0.194082182268467 0.0183332175918988 0.0793213594398019 NA NA 0.353008587277656 0.29009953406476 NA NA NA 0.0864890166508433 NA NA NA NA NA NA NA 0.7119300707984781 0.0029206153374654233 0.002201297957538146
39 1896 1 0.0485 MT=1 10908_1896_MT=1_39 FALSE 0.0484359233097881 TRUE 10908 FALSE 1633.82 0 0 0 NA NA NA NA 1.99333628184076 0.00655977680204434 0.0921797692858328 NA NA 1.74115337085275 1.34891065005482 NA NA NA 0.0982550463107593 NA NA NA NA NA NA NA 1.332875534623921 0.004091124727584821 0.00256818095046117
44 1981 1 0.557 MT=1 10908_1981_MT=1_44 FALSE 0.556508577194753 TRUE 10908 TRUE 1662.74 -0.0773483873287112 -0.358711401714569 0.671289427647399 -1.98171788655791 -1.38575646015438 1.60960601347324 0.182293400396351 1.10485351616629 0.0197184407605678 0.493613561406849 0.528107843865862 0.564995046760617 0.946282408129342 0.766986239635349 1 NA NA 0.0506277315399019 NA NA NA NA NA NA NA 1.7113231700811273 0.004326013015016673 0.0024458866194868286
45 1999 1 0.741 MT=1 10908_1999_MT=1_45 FALSE 0.74167507568113 TRUE 10908 FALSE 1360.18 -0.259728681444668 0.058489821962241 0.882327325094424 NA NA 2.64536923204879 0.347182205923255 1.40935310946366 0.0236582235576109 0.38318631558904 0.817622131687667 0.862874729471873 1.04526972031963 0.793980352305272 1 NA NA 0.0873726877759003 NA NA NA NA NA NA NA 1.7113231700811273 0.004326013015016673 0.0024458866194868286
46 2009 1 0.018 MT=1 10908_2009_MT=1_46 FALSE 0.0181634712411705 TRUE 10908 TRUE 1275.5 0 0 0 0 0 NA NA 0.0512209315431714 0.00870558964934649 0.0356671191072835 NA NA 0.111387023287024 0.0925041616951951 NA NA NA 0.0453869032625873 NA NA NA NA NA NA NA 1.7113231700811273 0.004326013015016673 0.0024458866194868286
47 2019 1 0.029 MT=1 10908_2019_MT=1_47 FALSE 0.0287588294651867 TRUE 10908 TRUE 1299.68 0 0 0 0 0 NA NA 0.0273440465605047 0.0188312087116664 0.0558635183859579 NA NA 0.0825729160960664 0.153428381851448 NA NA NA -0.0633715297645244 NA NA NA NA NA NA NA 1.7113231700811273 0.004326013015016673 0.0024458866194868286
48 2021 1 0.013 MT=1 10908_2021_MT=1_48 FALSE 0.0131180625630676 TRUE 10908 FALSE 1262.26 0 0 0 NA NA NA NA 1.28724491752236 0.061937808782702 0.0258919579953181 NA NA 0.749421837698385 0.560630769012998 NA NA NA -0.161119909811486 NA NA NA NA NA NA NA 1.7113231700811273 0.004326013015016673 0.0024458866194868286
49 2062 1 0.0685 MT=1 10908_2062_MT=1_49 FALSE 0.0686175580221998 TRUE 10908 FALSE 1359.13 -0.115557238659552 -0.268069741058124 -0.392103702401844 NA NA 1.0918803421866 0.10844327868368 0.202583993365221 0.0144116078650801 0.12781837750654 0.245578885876775 0.269954961775678 0.0242242078191131 0.0443657970738463 1 NA NA -0.0271855548027363 NA NA NA NA NA NA NA 1.7113231700811273 0.004326013015016673 0.0024458866194868286
51 2160 1 0.0305 MT=1 10908_2160_MT=1_51 FALSE 0.0307769929364279 TRUE 10908 FALSE 1348.14 0 0 0 NA NA NA NA 0.0909862293487844 0.00458999792591973 0.0596595392844379 NA NA 0.0260720348947628 0.0252275733232285 NA NA NA 0.0289119262038392 NA NA NA NA NA NA NA 1.7094097603811604 0.0043239108684757594 0.0024458866194868286
53 2179 1 0.0565 MT=1 10908_2179_MT=1_53 FALSE 0.0570131180625631 TRUE 10908 TRUE 1379.76 0.668007412236454 -0.100248334378008 -0.872003842710362 2.31702047658629 -0.500836400381832 5.74152624215936 0.903487905382092 1.31355220302095 0.0417021394763641 0.107525244862695 2.67684124137542 2.7431580992103 0.634306643094028 0.284767392037052 1 NA NA -0.134622462789775 NA NA NA NA NA NA NA 1.7094097603811604 0.0043239108684757594 0.0024458866194868286
54 2229 1 0.0245 MT=1 10908_2229_MT=1_54 FALSE 0.0227043390514632 TRUE 10908 TRUE 1360.95 0 0 0 0 0 NA NA 0.542238222124754 0.00662871611575256 0.0443777040793987 NA NA 1.28262896099501 1.15598996133618 NA NA NA -0.0525101130762558 NA NA NA NA NA NA NA 1.5877519201113075 0.004190252819129265 0.0024458866194868286
55 2268 1 0.0155 MT=1 10908_2268_MT=1_55 FALSE 0.0156407669021191 TRUE 10908 TRUE 1335.88 0 0 0 0 0 NA NA 0.267946706004106 0.0150040157395469 0.0307922666256653 NA NA 0.235308431495933 0.199615046843578 NA NA NA -0.0163116017393441 NA NA NA NA NA NA NA 1.5877519201113075 0.004190252819129265 0.0024458866194868286
56 2273 1 0.628 MT=1 10908_2273_MT=1_56 FALSE 0.627648839556004 TRUE 10908 TRUE 1340.38 0.232359795849198 -0.575856830945294 -0.378881956677236 1.47877318150168 -3.02400099273173 2.77113414477105 0.368278471797067 0.593782064940687 0.0081771357352778 0.467411547520011 0.121095334730187 0.136884921554129 0.437065289430112 0.390048778820092 1 0.444871777575024 0.182823210802952 -0.0430315176003953 NA NA NA NA NA NA NA 1.5877519201113075 0.004190252819129265 0.0024458866194868286
58 2287 1 0.304 MT=1 10908_2287_MT=1_58 FALSE 0.304742684157417 TRUE 10908 FALSE 1069.19 -0.392089966405924 0.238633932529139 0.129572510781927 NA NA 1.69754230253184 0.195533206942252 0.329338437544111 0.00619139449687317 0.423749161219899 0.0740612639437927 0.0854564814779322 0.17427319063917 0.163331997538791 1 NA NA 0.0138581270701169 NA NA NA NA NA NA NA 1.6948896587715956 0.0041109707007379705 0.002323592288512487
59 2289 1 0.696 MT=1 10908_2289_MT=1_59 FALSE 0.695257315842583 TRUE 10908 FALSE 1046.95 0.392089966405924 -0.238633932529139 -0.129572510781927 NA NA 1.60645290579284 0.181821925435982 0.329338437544098 0.00619139449687319 0.423749161219899 0.0740612639437927 0.0854564814779323 0.17427319063917 0.163331997538791 1 NA NA -0.0138581270701169 NA NA NA NA NA NA NA 1.6948896587715956 0.0041109707007379705 0.002323592288512487
60 2306 1 0.29 MT=1 10908_2306_MT=1_60 FALSE 0.290615539858729 TRUE 10908 FALSE 1238.63 -0.38989974659168 0.25997820690623 0.1356609885927 NA NA 1.7826456238631 0.208506754441963 0.275037959948632 0.00478448894247673 0.412316295702697 0.0463430111717308 0.0545618953518761 0.138211530983735 0.130645568468154 1 NA NA 0.0208555947608578 NA NA NA NA NA NA NA 1.6948896587715956 0.0041109707007379705 0.002323592288512487
63 2396 1 0.08 MT=1 10908_2396_MT=1_63 FALSE 0.0792129162462159 TRUE 10908 TRUE 1259.57 -0.0583965747649662 -0.0312528637679753 0.393755548970181 -1.514909316719 -0.776063373466726 0.382322672489334 0.0250880404628033 0.672807290164038 0.0209035435670571 0.145876460291972 0.685954513902064 0.727772543294947 0.535126394213462 0.489220637848084 1 NA NA 0.0354364769771938 NA NA NA NA NA NA NA 1.8026119422347626 0.00442630642139498 0.0024458866194868286
65 2436 1 0.3905 MT=1 10908_2436_MT=1_65 FALSE 0.389505549949546 TRUE 10908 TRUE 1578.54 -0.127488191020712 -0.145616993954697 -0.0264015518924578 1.6393293109776 -0.774186638728652 0.248223294781987 0.0134733554697776 0.830103988849579 0.0346902881246651 0.475581953016095 1.89604562935311 1.95741455295552 0.629335897620728 0.687829137772128 1 0.541348423798331 0.230425181619694 -0.117525257654112 NA NA NA NA NA NA NA 2.1360928018158285 0.005008880892336791 0.00256818095046117
67 2624 1 0.1515 MT=1 10908_2624_MT=1_67 FALSE 0.151866801210898 TRUE 10908 TRUE 1521.17 0.288554158816644 0.391159390571072 0.529795409554982 -0.285201303639436 0.379148238989427 2.62874304828237 0.344407535335959 0.0984592206891925 0.0201009769380111 0.257606551801735 0.589461746985145 0.628389065656932 0.198376315082149 0.127787768157832 1 NA NA 0.017647591149581 NA NA NA NA NA NA NA 2.323946301346315 0.0045493585791399884 0.002201297957538146
71 2723 1 0.026 MT=1 10908_2723_MT=1_71 FALSE 0.0257315842583249 TRUE 10908 TRUE 1397.4 0 0 0 0 0 NA NA 0.916006096155359 0.0108758717725393 0.0501389396597631 NA NA 0.862851156491977 1.13576523994281 NA NA NA -0.0406306149249179 NA NA NA NA NA NA NA 2.653639980195137 0.004642536440836232 0.0020790036265638046
73 2840 1 0.196 MT=1 10908_2840_MT=1_73 FALSE 0.196266397578204 TRUE 10908 FALSE 1529.63 -0.200340671283796 -0.499553159448689 -0.746153174329088 NA NA 3.7498753983392 0.537945764483154 0.0403582279118814 0.0125079278904299 0.315491797519757 0.196694137950221 0.218066693414991 0.0357842404717642 0.172189848911986 1 NA NA 0.0756297268063648 NA NA NA NA NA NA NA 1.9136887849678057 0.002886349992638747 0.0014675319716920972
76 2918 1 0.112 MT=1 10908_2918_MT=1_76 FALSE 0.111503531786075 TRUE 10908 TRUE 1324.89 -0.418281904925963 -0.390206899834364 0.411399983888643 0.771062931052763 -0.199295446630881 2.55522861787908 0.332180467678631 0.365845564913342 0.0159375239594744 0.198140988370613 0.367111699458544 0.397657613713392 0.230637038399507 0.358709034324648 1 NA NA -0.0667090553462897 NA NA NA NA NA NA NA 2.0058696079976945 0.002740545698851419 0.0013452376407177558
77 2927 1 0.6065 MT=1 10908_2927_MT=1_77 TRUE 0.607467204843592 TRUE 10908 TRUE 1440.43 0.131983604186534 -0.00369185186144423 -0.132322575123979 1.48103126280485 0.341603865736496 0.195149838081705 0.00949755802458812 0.680464094302067 0.0263254138638368 0.476901599766211 1.01624266500273 1.06581854283231 0.413979809575713 0.339162084078553 1 -0.302436091006102 0.117862888048909 -0.105370176651985 NA NA NA NA NA NA NA 2.0058696079976945 0.002740545698851419 0.0013452376407177558
79 3003 1 0.435 MT=1 10908_3003_MT=1_79 FALSE 0.436427850655903 TRUE 10908 TRUE 1652.93 -0.0552229501360919 -0.2089712918153 0.635905473242962 -0.366859876778287 -0.496295100215613 1.00409107387487 0.0967677841363289 0.10913228357613 0.00591691680023525 0.491917163655544 0.0754569203153245 0.0869978685479503 0.0627115602515279 0.0571526319674466 1 1.44533287799645 0.828670274573513 -0.0136000373744648 NA NA NA NA NA NA NA 1.5867073943281127 0.002448971205640899 0.0013452376407177558
80 3028 1 0.028 MT=1 10908_3028_MT=1_80 FALSE 0.0277497477295661 TRUE 10908 TRUE 1443.39 0 0 0 0 0 NA NA 0.0145432393403788 0.00296088580454446 0.0539593984610229 NA NA 0.0303248812805043 0.0405736871520469 NA NA NA -0.0336935449552275 NA NA NA NA NA NA NA 1.5867073943281127 0.002448971205640899 0.0013452376407177558
81 3078 1 0.062 MT=1 10908_3078_MT=1_81 FALSE 0.062058526740666 TRUE 10908 TRUE 1562.76 -0.129290626821656 0.0870863345446671 1.43989452716976 -1.8217442504594 1.14551370043811 5.45071607523244 0.848886947408728 0.946558380509605 0.0285803361962363 0.116414531998888 1.27808134083497 1.33219138906488 0.590468562132286 0.246872068719168 1 NA NA 0.0605911686875669 NA NA NA NA NA NA NA 1.505254138847558 0.0027742243152923114 0.0015898263026664385
82 3129 1 0.153 MT=1 10908_3129_MT=1_82 FALSE 0.153884964682139 TRUE 10908 FALSE 1864.92 -0.118022023029131 0.188541423838073 -0.0875678136340572 NA NA 0.352753470919558 0.0223587417195783 0.442582255135355 0.00612991863440964 0.260408764653832 0.0600572497102672 0.0699212198018697 0.285914398621759 0.319243389633645 1 NA NA 0.0418278208765332 NA NA NA NA NA NA NA 1.4151692225399939 0.002516745203958901 0.0014675319716920972
85 3277 1 0.023 MT=1 10908_3277_MT=1_85 FALSE 0.0232088799192735 TRUE 10908 FALSE 1828.72 0 0 0 NA NA NA NA 0.96750371623814 0.0524509717768744 0.0453404556243324 NA NA 0.626086988029176 0.428292975761468 NA NA NA -0.133979225794301 NA NA NA NA NA NA NA 1.4415866050729358 0.0027241279903427013 0.0015898263026664385
88 3495 1 0.1025 MT=1 10908_3495_MT=1_88 TRUE 0.102421796165489 TRUE 10908 TRUE 1890.09 -0.0592075438505634 0.239732562225379 0.673063585309781 -1.86728235772281 -0.234762035858056 1.69428978242503 0.195040441971204 0.97805961018687 0.0239182890211233 0.183863143671449 0.879753510614961 0.926457407818152 0.690498229542502 0.511471504562113 1 NA NA 0.0962234382322726 NA NA NA NA NA NA NA 0.8864028396124488 0.0024495935550041385 0.00171212063364078
90 3539 1 0.0275 MT=1 10908_3539_MT=1_90 FALSE 0.0277497477295661 TRUE 10908 FALSE 1741.21 0 0 0 NA NA NA NA 0.268884118127583 0.0129045487687006 0.0539593984610229 NA NA 0.171112378863497 0.0107104870247962 NA NA NA 0.0597763851972029 NA NA NA NA NA NA NA 0.5886866133749606 0.0019039870433355769 0.0014675319716920972
91 3571 1 0.161 MT=1 10908_3571_MT=1_91 FALSE 0.161957618567104 TRUE 10908 TRUE 1918.12 -0.0532564728916755 -0.698952075353509 -0.765466420191374 0.826974295177281 -1.97751132040552 5.01899317994623 0.768500739651795 0.298861230856232 0.0151943863691538 0.271454696710353 0.316494134029223 0.34465530774801 0.176153265730601 0.0648184670258937 1 NA NA 0.0249267103662762 NA NA NA NA NA NA NA 0.5886866133749606 0.0019039870433355769 0.0014675319716920972
95 3725 1 0.127 MT=1 10908_3725_MT=1_95 TRUE 0.127144298688194 TRUE 10908 TRUE 1724.03 0.719945582869864 0.103245178170236 0.0274623478736306 0.908838579346809 -2.43841756838 4.36533061822283 0.648548379296864 0.331313468656395 0.00205278795879355 0.221957251998562 0.0207406260265386 0.025293657380231 0.31094649548008 0.30363903707904 1 NA NA -0.00746015043413847 NA NA NA NA NA NA NA 1.4013855043266847 0.0030632544529703774 0.0018344149646151214
96 3758 1 0.018 MT=1 10908_3758_MT=1_96 FALSE 0.0181634712411705 TRUE 10908 FALSE 1505.29 0 0 0 NA NA NA NA 1.15124930317758 0.043224629231351 0.0356671191072835 NA NA 1.07456048164593 1.1819741643064 NA NA NA -0.0826274408774139 NA NA NA NA NA NA NA 1.4013855043266847 0.0030632544529703774 0.0018344149646151214
97 3790 1 0.092 MT=1 10908_3790_MT=1_97 FALSE 0.0923309788092836 TRUE 10908 TRUE 1507.42 -0.0373655097486796 -0.17785712945052 -0.0390299498977349 -0.631900492713296 2.67789983202173 0.174947515130993 0.00809706508804654 0.182525200713375 0.0147378070339992 0.167611938322806 0.364852916249977 0.39529717223866 0.169578886547055 0.163859844110539 1 NA NA 0.00437376269139446 NA NA NA NA NA NA NA 1.569520445217918 0.003017936427710717 0.00171212063364078
98 3793 1 0.5275 MT=1 10908_3793_MT=1_98 TRUE 0.527749747729566 TRUE 10908 TRUE 1765.33 0.450461348620319 -0.426007707742661 0.200818747766694 1.32834888266942 -1.23605094779995 2.76764251088585 0.3676902592132 0.610781448810816 0.0164418357470072 0.498459903001891 0.372751748703746 0.403549690120384 0.4290409738104 0.499412361813805 1 -0.0374464885270177 0.013170510127914 -0.0797904585583629 NA NA NA NA NA NA NA 1.569520445217918 0.003017936427710717 0.00171212063364078
99 3856 1 0.0155 MT=1 10908_3856_MT=1_99 FALSE 0.0151362260343088 TRUE 10908 TRUE 1471.04 0 0 0 0 0 NA NA 0.133763166504058 0.0230113547453369 0.0298142413914941 NA NA 0.126801190045101 0.144531563431107 NA NA NA 0.0202068056129098 NA NA NA NA NA NA NA 1.8353886553323728 0.0034438208341551458 0.0018344149646151214
100 3863 1 0.01 MT=1 10908_3863_MT=1_100 FALSE 0.0100908173562059 TRUE 10908 FALSE 1482.06 0 0 0 NA NA NA NA 0.0656870942838037 -0.00147422516330356 0.0199779855225792 NA NA 0.393963767833682 0.339158503524863 NA NA NA -0.0134448935867642 NA NA NA NA NA NA NA 1.8353886553323728 0.0034438208341551458 0.0018344149646151214
104 4072 1 0.09 MT=1 10908_4072_MT=1_104 FALSE 0.0877901109989909 TRUE 10908 TRUE 1532.06 -0.478770757347115 0.509851877826133 -0.447872908972467 0.421637825586483 0.346899756958283 3.74320918554771 0.536762201222912 0.155369088756973 -8.04444735787674e-05 0.160166014819552 0.00727156431268703 0.0092852025379597 0.408907581083797 0.330236851721299 1 NA NA -0.0170722574106972 NA NA NA NA NA NA NA 2.2629576775423557 0.0033704177036571414 0.0015898263026664385
105 4081 1 0.201 MT=1 10908_4081_MT=1_105 FALSE 0.200807265388496 TRUE 10908 FALSE 1637.65 0.116307762035496 0.00579465637571508 0.334449974996712 NA NA 0.386888811199609 0.0255171190202405 0.0441050580421907 0.00193235658783572 0.320967415111381 0.0146626121160333 0.0181562741284272 0.0182383316127813 0.110430791317839 1 NA NA 0.0258996377614388 NA NA NA NA NA NA NA 2.2629576775423557 0.0033704177036571414 0.0015898263026664385
106 4118 1 0.0305 MT=1 10908_4118_MT=1_106 FALSE 0.0297679112008073 TRUE 10908 FALSE 1423.5 0 0 0 NA NA NA NA 0.00202808894865032 0.00954606968026654 0.0577635653270963 NA NA 0.102591592385918 0.0913471426497907 NA NA NA 0.058222134334615 NA NA NA NA NA NA NA 2.120209127586775 0.003476100563924294 0.00171212063364078
107 4154 1 0.4745 MT=1 10908_4154_MT=1_107 FALSE 0.473763874873865 TRUE 10908 FALSE 1454.12 -0.576017545627932 0.258021996654844 -0.533676398612711 NA NA 3.84153479147924 0.554252983347316 0.281408950059852 0.0113664995224783 0.498623331476732 0.188717833876156 0.209561991538979 0.352565236509851 0.246826176803102 1 1.17444487595245 0.619396479229017 0.0061504688420444 NA NA NA NA NA NA NA 2.120209127586775 0.003476100563924294 0.00171212063364078
