pos	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
1656	-8.97130997	-8.97203746	37.41697669	-8.89053953	-8.92275074	36.75936062
1795	-12.12373307	-12.12802342	38.26022752	-11.66226941	-11.66533445	39.19133312
1841	-13.35827894	-13.36022549	45.60005891	-13.38837049	-13.39095517	44.29096108
1906	-8.85036217	-8.85648570	33.89033675	-11.15745347	-11.16895989	33.67895034
1954	-11.19529012	-11.20108057	37.59865512	-11.12801779	-11.12622163	36.51652627
2083	-14.32456237	-14.32779088	32.68050565	-13.43878181	-13.43806379	32.14505596
2192	-10.00442477	-10.00812669	40.04969726	-10.80830202	-10.80367433	38.81444654
2282	-10.84676767	-10.84002519	41.28357389	-10.41015120	-10.40742018	41.58574868
2455	-15.50991344	-15.51278316	44.37288194	-15.48741015	-15.48861351	45.33399065
2516	-5.22237740	-5.25627544	39.58320377	-3.24733040	-3.27377935	38.61289988
2631	-12.36221886	-12.37415119	36.70580805	-13.43918536	-13.44942575	35.35467301
2714	-16.33625765	-16.35355288	43.57018332	-14.66249196	-14.69608331	43.33787946
2729	-12.23084612	-12.22938539	39.87782757	-11.96724891	-11.96701981	41.14104929
2954	2.00045330	1.93034138	47.05259709	-8.51480347	-8.56034850	46.38862433
3092	-16.00292862	-15.98343475	37.15934889	-15.23507899	-15.21842245	39.25347419
3095	-14.24843822	-14.25494067	37.68576062	-15.20997041	-15.21776643	38.28712979
3314	-14.99720150	-15.00441932	42.20835322	-14.94745299	-14.96158922	42.10324366
3345	-11.75811195	-11.75854866	34.06080199	-12.45672113	-12.45822588	34.41769912
3443	-15.14575107	-15.15382024	38.13743989	-17.56850814	-17.57167998	38.36141852
3464	-16.94744040	-16.93655796	35.51279707	-17.37481035	-17.36662187	35.42265356
3488	-16.16428871	-16.16752109	40.78102126	-16.44805010	-16.45607730	39.27022622
3501	-15.66973447	-15.66851244	38.02810914	-15.19609949	-15.19424642	37.21954167
3537	-13.41352163	-13.40175478	36.45879738	-11.68104870	-11.66965775	36.20392386
3559	-14.23372054	-14.22802134	33.26596708	-13.18349606	-13.16645352	34.90590955
3576	-15.26687258	-15.25026506	38.29364928	-16.35458928	-16.33218074	37.93128331
3576	-16.90662267	-16.90638186	39.38150570	-15.55168996	-15.54785213	39.28263242
3649	-11.25236252	-11.24500042	38.00866430	-10.37760199	-10.35766408	37.15681371
3996	-15.84600339	-15.85979688	41.67806763	-16.35526950	-16.35998786	41.67001250
4061	-12.61487084	-12.61101067	36.95931664	-12.65877994	-12.65839466	37.50963114
4097	-18.79871726	-18.80021322	36.75097220	-18.86085371	-18.87151473	36.40203943
4122	-17.05967490	-17.05999132	36.29249573	-16.48640860	-16.47765114	37.11634972
4167	-12.66603387	-12.67143189	33.59443480	-12.99836432	-13.00515540	33.66650347
4463	-12.99463562	-13.00880354	36.67767185	-12.39556418	-12.40444084	35.16773024
4500	-13.07587788	-13.04185911	37.94723539	-15.02461707	-15.00569634	38.51079298
4690	-16.14245348	-16.14584202	38.16079750	-15.90569000	-15.90625524	36.81550928
4880	-7.78947421	-7.78625319	35.74959147	-9.12371965	-9.13055438	35.80873384
4963	-12.95890385	-12.96969104	39.66486274	-11.71943997	-11.74735431	40.63543882
5053	-8.37619416	-8.39929361	37.85543519	-3.47673753	-3.52612659	38.10298200
5256	-13.23605591	-13.23372406	35.81001031	-12.93769656	-12.93329883	35.07099813
5282	-11.14515452	-11.14494903	37.98073305	-9.85306853	-9.84526119	38.08532287
5309	-11.02394322	-11.02242576	39.53991214	-11.48646578	-11.48624022	37.99448331
5328	-6.52386295	-6.55990555	41.16850673	-6.76727135	-6.78663452	39.79805930
5808	-16.18940799	-16.18846830	36.52909176	-16.16449866	-16.16462227	35.88128725
5834	-12.95996294	-12.96852866	34.30693549	-12.72357332	-12.73168269	34.99458946
5847	-12.61525294	-12.62205981	38.43041813	-10.67127941	-10.70239406	39.16880001
5852	-11.76799036	-11.77272097	41.05728202	-11.34402432	-11.34320955	41.61010824
6004	-11.87723206	-11.88026783	33.30801152	-12.10698138	-12.10775747	32.08049860
6036	-10.67604145	-10.66920218	33.51837942	-10.60996276	-10.59710722	34.39790648
6130	-10.59160116	-10.58686987	32.56770017	-11.35983633	-11.36260936	33.50490072
6168	-13.57432161	-13.59191595	35.62083301	-15.29087894	-15.29195305	34.82495225
6309	-10.85219497	-10.85141703	37.22203240	-11.19897385	-11.20110920	36.11839181
6367	-5.49931430	-5.56648028	40.01962003	-2.14439602	-2.22962905	40.01486476
6376	-12.95652697	-12.94930322	38.42898454	-12.52070362	-12.52011998	39.13434890
6379	-11.56934860	-11.57620169	32.31904476	-10.72993252	-10.74365939	32.14186093
6486	-13.61166669	-13.61269156	35.21132548	-13.03853221	-13.04345535	33.88543110
6571	-17.88996107	-17.88956019	38.95938737	-17.84142471	-17.84664270	39.24905075
6698	-14.40335528	-14.41276024	38.66431772	-14.05139127	-14.06462078	39.21810583
6786	-13.07637426	-13.07840043	36.92161713	-11.54082280	-11.54174038	36.58072476
6974	-14.41336957	-14.41372914	34.67355140	-14.46196395	-14.46368133	34.95185421
7089	-11.98281294	-11.98469451	39.59696485	-10.50284822	-10.51884212	39.55606911
7185	-8.74312119	-8.79210728	42.01550295	-3.69829888	-3.75169377	44.17550102
7217	-13.14127915	-13.15052260	36.93263573	-12.83844694	-12.84105975	36.04269872
7277	-17.79611832	-17.80240381	38.13582439	-18.17340746	-18.17370609	38.49011597
7295	-8.18893348	-8.22303654	40.45421232	-7.89206845	-7.93316976	40.52716594
7473	-12.54425830	-12.55550729	36.00799698	-11.97609959	-11.99371719	35.51962816
7480	-16.94520041	-16.94680034	40.76413596	-16.83598636	-16.83593594	41.22467361
7666	-16.85296125	-16.85444001	43.26223187	-16.62133178	-16.61960506	42.78396740
7676	-16.21694199	-16.22220010	39.89610234	-16.80222532	-16.80179124	38.35245866
7681	-18.10670967	-18.10784938	38.82626203	-16.77406221	-16.77086852	40.24574449
7783	-13.56684982	-13.57122421	35.64912527	-14.88548835	-14.88861325	35.94315398
7895	-6.09182467	-6.00082353	39.82705300	-8.49577747	-8.46371197	41.13541149
7969	-13.36630098	-13.35641312	36.28170207	-14.30241919	-14.30841777	35.25618371
8006	-14.33877638	-14.34952283	40.54960451	-13.65068222	-13.66027038	41.90417121
8156	-17.72174633	-17.71441377	38.72516011	-17.13975389	-17.13777746	37.42886509
8357	-10.99113622	-11.00010073	39.26770978	-10.89909436	-10.91455050	39.65073437
8368	-15.47311935	-15.47496375	44.58487834	-15.06757378	-15.06834520	43.34110104
8496	-18.19464942	-18.19567035	34.02913090	-17.11676636	-17.10766303	34.39936145
8511	-14.90755257	-14.91056506	44.64744805	-14.66863530	-14.67003737	45.20323838
8656	-13.45262961	-13.47212582	46.07413555	-12.79168228	-12.81293480	45.76735106
8700	-13.67047785	-13.69728548	37.19377421	-13.35872179	-13.38803196	36.58104110
8829	-17.45105062	-17.43288960	38.53083226	-16.96700607	-16.97108095	37.95355155
8915	-9.23540578	-9.23308167	35.25240086	-10.40741708	-10.41412941	34.35649390
8929	-8.12243658	-8.14792455	39.32431674	-7.18767256	-7.21530874	38.34831883
8944	-16.68456751	-16.68316374	38.38469411	-16.53480559	-16.53438960	39.09991170
8995	-12.93772324	-12.95033191	44.83332967	-14.81588723	-14.82340427	43.67261141
9340	-17.56905850	-17.56865999	37.34413643	-17.67449932	-17.67043780	37.00699822
9343	-11.25183346	-11.25485204	37.36261046	-12.08288678	-12.08322535	36.90441831
9356	-11.19044911	-11.21171467	38.07554928	-10.38642032	-10.39097638	37.32129312
9358	-10.77748679	-10.79487582	38.25989649	-10.02598555	-10.05538200	37.27431326
9435	-17.87351192	-17.87713998	37.32660553	-17.13000502	-17.13276963	38.19865313
9446	-17.54312931	-17.54231596	37.78170711	-16.25280674	-16.24881282	38.11131722
9458	-15.61392274	-15.59862336	36.78618057	-16.13183381	-16.12944103	38.02814359
9470	-12.45668027	-12.48131322	42.78090503	-12.65653512	-12.68085493	45.24334017
9478	-14.32504933	-14.33914952	38.84106622	-14.97688625	-14.97595708	38.22951254
9651	-15.20300410	-15.20709045	35.72807817	-15.42971523	-15.43479123	35.20364039
9774	-7.71438518	-7.71629087	44.95368807	4.90328011	4.91115769	44.97421455
9880	-14.79081609	-14.79739449	37.22042884	-14.09014713	-14.10123874	36.86543556
9941	-12.05177093	-12.09670836	42.32487701	-12.54840521	-12.58805406	42.08354043
9945	-16.09830014	-16.09881789	41.65890718	-15.55838478	-15.55735556	42.00884306
9972	-11.31108023	-11.34129498	36.31540334	-10.57395474	-10.61815304	36.51567996
9988	-16.17196716	-16.19371395	40.28145723	-16.12606883	-16.14794851	39.95180284
10002	-11.82557913	-11.83033618	35.50941048	-11.45116480	-11.44539050	34.22795579
10085	-12.73569158	-12.72218976	33.40721322	-12.51317891	-12.50636564	31.68404471
10111	-11.58240296	-11.57887742	44.83912335	-9.79256343	-9.80889312	46.57389470
10171	-16.59060603	-16.58303520	37.07113853	-17.92425751	-17.91659956	37.14328796
10186	-12.38081552	-12.37880609	38.26389608	-12.17225676	-12.17838745	38.20439553
10211	-15.72604921	-15.74150737	36.92100290	-14.86158097	-14.87028300	37.05523631
10212	-12.89173142	-12.89298883	40.00308436	-11.99553225	-12.00277803	38.78680479
10254	-9.77819524	-9.79630132	35.44454059	-10.09573717	-10.11730252	35.96271620
10409	-13.10911128	-13.11930205	32.36312817	-12.99690658	-13.00283449	31.86921732
10510	-14.49859319	-14.50229612	35.77427440	-15.26087931	-15.26417172	34.56982000
10565	-14.59780833	-14.60966040	39.13264024	-14.42705617	-14.43894034	38.61479467
10694	-17.51321414	-17.50721539	39.50561532	-17.43240372	-17.44298705	38.97151693
10700	-7.99514276	-7.97926731	43.73498631	-7.45258020	-7.43346939	42.87925796
10759	-14.51229734	-14.53275647	40.35560880	-12.57527073	-12.58629308	41.67536912
10775	-10.56026080	-10.55111696	35.75832298	-9.47581154	-9.46770176	34.56197132
10796	-12.64943409	-12.65114841	36.65337430	-13.13146318	-13.13291540	36.10577783
10891	-17.64172466	-17.64032668	40.22651823	-17.60884251	-17.62290605	39.82523324
11033	-9.50031478	-9.51162323	37.22909810	-11.08620053	-11.09149767	36.37409605
11181	-13.72627951	-13.73450473	36.05968261	-13.78373317	-13.78788068	34.53638530
11195	1.74231548	1.66790786	36.79722782	-5.03331849	-5.10686577	37.26066249
11238	-13.63313092	-13.65774009	35.58062673	-14.63917603	-14.65800189	35.40000271
11366	-12.14066660	-12.17435407	34.07885234	-13.12508904	-13.13622974	33.56112158
11370	-12.41113592	-12.42925588	33.17517936	-12.98206233	-12.99454014	32.82462573
11393	-8.48893111	-8.47805491	38.13847013	-7.96567060	-7.96440494	37.26738550
11525	-13.40002495	-13.37078011	39.04640720	-16.07492653	-16.07831567	39.61672284
11527	-14.41557228	-14.41848669	35.57261838	-14.21459776	-14.21395035	35.90675757
11569	-11.65062965	-11.64879681	45.08967995	-11.29054881	-11.29103357	45.50331633
11639	-13.16634146	-13.17617542	36.80148872	-12.75027509	-12.76093682	36.64341873
11688	-16.91562691	-16.91741306	38.24843627	-17.31507716	-17.32194724	39.30852700
11711	-9.14442421	-9.11076659	39.42549018	-8.29131838	-8.24269992	40.47470705
11755	-15.75210362	-15.74541382	38.36452397	-16.75440492	-16.74530879	38.24779289
11794	-12.05253500	-12.03013993	35.60806406	-11.83642700	-11.81623181	35.14152072
12003	-11.09855439	-11.07990164	38.01472562	-9.65227114	-9.64231382	36.36951904
12091	-9.90570164	-9.93638292	40.37782523	-8.77496983	-8.81537735	39.93957672
12109	-10.96481402	-10.98309534	36.55905801	-11.68578091	-11.70621500	36.89369893
12183	-10.49775726	-10.51315350	36.37949453	-11.21536304	-11.21902476	36.13957673
12186	-10.59561570	-10.59109094	33.91494836	-11.51975193	-11.51746549	34.14895956
12247	-10.08561513	-10.09627390	40.48524350	-8.75316092	-8.75830666	41.00081939
12313	-9.86368175	-9.86305471	39.98724240	-10.95446822	-10.95562957	41.58300231
12381	-10.01395909	-10.01673822	40.74411552	-9.58398834	-9.59462633	41.00064673
12409	-13.80017844	-13.81521922	39.79870819	-14.12293037	-14.14159667	40.98390013
12620	-12.64768312	-12.64690906	42.66102432	-12.85448255	-12.85547869	41.36998321
12714	-11.55444795	-11.54778664	33.49526372	-11.36315218	-11.34700725	33.50639637
12812	-12.04753043	-12.05378065	35.41726244	-12.57630940	-12.58256862	35.61008372
12822	-17.45294386	-17.46049878	37.06586751	-16.49679900	-16.49304763	37.46823818
12833	-9.54660754	-9.56555366	42.18049052	-9.07368330	-9.10580214	41.29324839
12950	-12.95820918	-12.95764343	33.56241856	-11.76923366	-11.77685950	33.35980981
12962	-11.18028836	-11.17952750	36.01071997	-10.91862682	-10.92331520	35.52378112
13056	-10.40608867	-10.41651947	35.83096219	-11.81499670	-11.81748273	35.30255173
13111	-9.93382508	-9.92232070	31.35049953	-9.81284093	-9.80144167	31.53926759
13157	-10.63434848	-10.65342126	33.25039646	-12.11803419	-12.12695883	32.64416266
13181	-16.33953260	-16.35798471	37.71196266	-16.24182268	-16.26278453	36.96100425
13308	-8.29309100	-8.31248602	38.89211622	-9.30353452	-9.32203431	38.94261422
13316	-14.11464205	-14.11224763	34.89047475	-13.73502310	-13.73442667	33.95398035
13334	-7.36280752	-7.37636367	40.20750570	-10.94756674	-10.96602087	40.09942243
13528	-15.25996746	-15.24630588	38.26013386	-15.00756986	-15.01026542	37.56563036
13576	-17.18190821	-17.18680287	38.32652660	-17.41247406	-17.41743259	38.21343304
13784	-13.48371030	-13.48211559	37.26394804	-13.33358083	-13.33602106	36.91443475
14012	-11.34836746	-11.35799864	42.42567190	-10.93225567	-10.93205386	41.42822485
14087	-11.20480556	-11.21541694	35.40487835	-11.35759731	-11.36527354	33.53352831
14109	-9.02790141	-9.02055413	49.44269775	-9.73815814	-9.74726327	47.50219125
14131	-15.15831802	-15.15885986	37.93434540	-15.49401880	-15.49713302	36.02244452
14184	-11.71117160	-11.71318539	34.76819287	-11.50935548	-11.51225552	34.57037701
14200	-15.71289513	-15.71898973	34.51516684	-14.78694173	-14.79561349	34.39908044
14200	-15.48337578	-15.48046362	34.93253531	-14.30776706	-14.30203804	35.44247798
14285	-11.03704875	-11.06165457	37.12872614	-9.94378279	-9.97204526	37.25869526
14292	-12.29502131	-12.29330813	37.47907285	-12.29793089	-12.29914334	36.82788876
14303	-14.03668719	-14.03801329	33.48379749	-14.02948428	-14.03247672	34.30154074
14329	-10.50704205	-10.51838698	42.76133901	-10.64040371	-10.64815610	42.51444627
14460	-11.61653951	-11.62650136	35.77044268	-11.96547425	-11.96644285	34.92243077
14533	-11.40288540	-11.41148155	37.22255590	-12.17941004	-12.19732730	36.94708405
14576	-12.28438445	-12.25026620	41.58533467	-12.02895785	-11.99711846	41.29403247
14610	-14.71199048	-14.71058860	37.22842077	-14.91010506	-14.91551611	36.18071544
14694	-9.22883987	-9.25857378	41.33663512	-8.07901660	-8.11152677	39.82705344
14701	-13.15444518	-13.16310329	36.48068741	-11.28564769	-11.30238645	36.95420749
14778	-13.20528983	-13.20897825	32.89615680	-13.06705483	-13.07270263	33.12758202
14811	-14.54976973	-14.54394018	33.58333224	-14.98588787	-14.97971108	33.15802275
15223	-10.70903865	-10.73563601	39.82866573	-10.30302535	-10.32653791	40.83218636
15238	-11.12245866	-11.15288354	38.12216127	-11.51616223	-11.53236788	37.78448481
15272	-7.73769332	-7.76977624	40.09003517	-10.67151159	-10.69992461	39.33762970
15299	-8.29962740	-8.31756917	39.06062775	-9.47473056	-9.50421676	39.58824550
15455	-15.50925955	-15.50850794	41.99099534	-15.33853730	-15.33851646	42.75028664
15680	-15.78011466	-15.77741418	37.06570524	-15.22054041	-15.21222600	36.74909678
15694	-13.15526679	-13.17206981	39.87175197	-14.60902308	-14.62446466	40.05845920
15986	-15.90166324	-15.87882702	39.67041647	-13.18115084	-13.17179118	39.24331285
16004	-16.26119716	-16.25537863	39.14904475	-13.78974982	-13.75610875	39.20642944
16241	-13.14094946	-13.15240427	35.85338859	-14.61229584	-14.62021813	35.95325917
16370	-9.40088988	-9.42481334	41.24482593	-9.99860407	-10.03079634	41.25524869
16594	-17.67897346	-17.68464318	42.75630491	-16.62513838	-16.62541945	44.41598366
16629	-18.71823907	-18.71794834	37.86973432	-18.72632496	-18.72969548	36.38606124
16699	-8.17511446	-8.17473487	41.55506520	-9.47268151	-9.46905164	42.46585023
16705	-13.02671784	-13.03705291	36.70934435	-13.66889733	-13.67548488	36.05838654
16780	-17.28997519	-17.28965385	39.06809067	-16.14787886	-16.14910133	38.58373691
16822	-12.20428179	-12.20732183	38.49256370	-12.42863052	-12.43404337	37.48488071
16941	-16.60162200	-16.60186308	38.11588606	-15.49828610	-15.50729559	38.10191019
16971	-10.62444932	-10.64497673	37.70345190	-10.22834469	-10.24106136	39.22668568
17044	-15.36782731	-15.34124387	41.01305118	-14.98903650	-14.95987195	41.30501354
17073	-13.47656086	-13.47285467	41.68994862	-12.12039603	-12.10793327	41.36885078
17079	-13.75671046	-13.75943554	32.76644481	-13.90901088	-13.90987508	32.74195655
17162	-9.05354402	-9.06506379	37.96670485	-7.48623684	-7.51139277	37.71922667
17171	-6.62776447	-6.64352872	38.37467098	-7.63804995	-7.65072325	36.93574632
17233	-17.20921843	-17.20056783	38.72225208	-16.92274547	-16.92590192	39.72702821
17583	-17.03961179	-17.03463295	38.12806093	-18.20344265	-18.20646162	37.25011791
17598	-10.78039958	-10.77640189	34.15660987	-11.12645403	-11.12748437	33.09295701
17707	0.20201133	0.14332438	40.74523045	2.14540301	2.07689749	41.27800774
17728	-1.34217437	-1.40407605	37.36485044	-0.65089357	-0.71795260	38.30087127
17824	-13.61585718	-13.59309754	45.94101652	-13.65705013	-13.65071890	44.95304093
17833	-4.28985595	-4.33688182	39.93490297	-5.15644744	-5.22142936	40.87877659
17883	-10.01110914	-10.03053627	39.01837724	-7.51455442	-7.53665215	40.01146078
17927	-10.89383823	-10.89830259	41.12534433	-10.48799799	-10.50366483	41.65216371
17935	-13.48453730	-13.48578404	38.79850919	-15.01994613	-14.99336004	38.52787653
17959	-15.10878807	-15.10138358	36.14794001	-17.09823004	-17.09058904	36.11836959
18092	-14.02384952	-14.02038569	40.98808711	-14.93844342	-14.94136674	41.36329817
18194	-15.49050438	-15.49663293	35.65088923	-15.25803482	-15.26756223	34.78351366
18302	-8.98946376	-9.02213033	37.96364321	-10.59085758	-10.60648297	37.65526657
18382	-15.01258063	-15.02320223	39.27798856	-14.02268743	-14.03816973	40.94590553
18385	-11.75963931	-11.76967408	39.55477006	-11.66810075	-11.67346397	39.26896437
18486	-16.26486742	-16.26869301	39.92500963	-15.19066354	-15.20173373	40.29029731
18541	-11.20111511	-11.20082416	44.15857744	-11.27149805	-11.27565341	45.23695033
18543	-18.12866388	-18.12164697	39.55734349	-17.80512631	-17.79960287	39.11414141
18620	-11.29475828	-11.30473174	39.95108294	-11.35407272	-11.35955940	39.42268895
18682	-10.80360392	-10.81081331	39.70534836	-11.75876934	-11.76596707	38.25997443
18695	-11.74930428	-11.75370922	39.56623970	-10.35473252	-10.39374758	38.85087798
18696	-15.97365200	-15.98728754	41.18323441	-14.74965009	-14.76723750	39.83981745
18866	-13.22245684	-13.21803697	33.45030153	-13.30858249	-13.30329765	34.15143901
18894	-13.27557199	-13.27579005	35.83071683	-13.80275060	-13.81919650	35.14161784
18895	-13.32196598	-13.33023046	34.78382102	-14.23630960	-14.24067853	33.06618025
19050	-11.01886690	-11.03000930	38.09706981	-13.85483041	-13.85726965	38.45771998
19086	-10.37442992	-10.37458110	40.14318486	-11.35503803	-11.34835827	39.77529500
19103	-10.58864138	-10.55603985	35.72117945	-11.69119487	-11.67246451	36.63609628
19125	-15.80319923	-15.80163553	38.98852475	-15.65188218	-15.65120968	38.21177541
19229	-15.89942213	-15.89344134	39.39029849	-15.81214015	-15.81308015	38.39912616
19263	-11.48692357	-11.49164465	39.02343965	-10.57357593	-10.56742085	39.45429759
19706	-13.69706312	-13.70271591	34.58736893	-13.23360939	-13.22964069	35.43423082
19920	-9.70667732	-9.72031569	36.08112236	-10.21397521	-10.20546393	34.37915463
19924	-10.44784061	-10.45537265	34.32652636	-10.53794349	-10.53946343	33.43966578
19981	-13.27336189	-13.27248431	37.43250784	-12.90365919	-12.90341926	36.77960092
19992	-9.73543678	-9.73469532	33.88282787	-11.00924091	-11.01012003	33.31344181
20000	-10.67381718	-10.67341483	36.61141626	-8.06369285	-8.08277583	35.73974584
20013	-14.39360518	-14.39045332	36.80419857	-13.91217559	-13.90852793	37.39263167
20067	-12.88349881	-12.88854845	35.36291803	-13.53273537	-13.54022202	33.93193007
20206	-12.13446107	-12.13177455	35.04582366	-11.92002432	-11.91711987	33.56108542
20217	-12.22351759	-12.22336022	36.95105231	-13.38692597	-13.37947119	36.61832808
20258	-17.30724276	-17.29068966	36.16236321	-17.50493822	-17.50814063	36.77388596
20419	-16.66485530	-16.66343073	37.46877827	-17.07175199	-17.07419050	37.38558670
20494	-16.65958661	-16.66322698	34.06132331	-16.83233562	-16.83716839	33.25947484
20610	-14.94056624	-14.93206751	39.12590458	-15.74539598	-15.74263655	38.61096990
20884	-14.69604459	-14.69975300	35.56015375	-13.54416257	-13.55669692	34.88353352
21035	-15.70849708	-15.71126983	41.45144720	-13.81788074	-13.81972163	41.48952556
21055	-15.26238766	-15.26961089	37.60509943	-15.15336749	-15.16410828	37.45505294
21071	-12.70611727	-12.72561226	40.90855485	-10.70307694	-10.72400409	40.34067418
21275	-17.34658949	-17.34310845	37.79120726	-16.59070284	-16.58302791	38.04442531
21294	-11.24200631	-11.23350074	37.68629312	-8.30347970	-8.33979619	38.26312402
21351	-13.27372967	-13.27500017	42.47753105	-13.38385332	-13.38683373	40.36961830
21553	-16.13732261	-16.13424059	37.98051277	-16.11602596	-16.11564845	37.76518685
21623	-12.24370839	-12.24827545	36.31996345	-6.58160719	-6.60337828	37.21693282
21726	-17.57419863	-17.58176828	39.17413909	-17.29592737	-17.30501679	38.29960533
21744	-9.81728612	-9.83989510	41.03906063	-9.88541999	-9.91563238	40.18880579
21781	-18.37601230	-18.37836348	38.36064738	-16.96547544	-16.96515718	38.88090137
21838	-11.49571640	-11.50023376	36.75428270	-11.55897591	-11.56220705	35.98359823
21903	-12.49304090	-12.49255454	42.01538115	-12.16374203	-12.16617399	41.44782204
22113	-15.41411632	-15.43249606	34.75899350	-14.69204428	-14.70024379	34.16430868
22200	-10.72983722	-10.73408874	42.85419574	-11.19619612	-11.19489551	40.89592067
22208	-11.86820196	-11.86722712	38.60352959	-10.88826948	-10.88516037	37.76340746
22314	-12.97456783	-12.98784368	37.58114176	-13.09479952	-13.11694739	37.31997741
22387	-12.05608644	-12.13179612	36.02230285	-13.31615114	-13.34191325	34.56525447
22691	-16.28662128	-16.29170123	35.16137662	-15.84929037	-15.85611869	34.52531798
22911	-11.86429156	-11.86888113	36.64191765	-11.45332492	-11.45584437	36.17915450
22942	-17.94303823	-17.95188326	36.79501555	-17.99233021	-17.99744825	36.68043682
22953	-9.72730102	-9.69417986	38.55914985	-8.16924577	-8.15818916	39.35405745
22967	-11.78775610	-11.78221473	34.42009131	-11.81190671	-11.81104436	33.81639611
23137	-15.14817475	-15.14460050	33.98372258	-15.01819060	-15.02194804	34.91540746
23164	-13.66309978	-13.66703344	43.03954539	-12.00427431	-12.01322057	44.17616209
23272	-17.73172503	-17.73054530	38.13188222	-18.60076230	-18.60406115	37.47253599
23313	-14.58563614	-14.58020357	37.21763768	-14.65857956	-14.65804066	37.72957134
23380	-8.29235995	-8.26887222	34.97595687	-9.89758430	-9.88845810	34.49172701
23396	-10.67368539	-10.66726267	38.15157704	-10.64588926	-10.63745375	38.14344423
23397	-10.64271426	-10.62235827	41.27996708	-12.50753250	-12.50833260	41.03045576
23422	-18.00428282	-18.00342978	37.13400426	-16.60830369	-16.60124209	38.08764151
23477	-13.12620073	-13.12937581	36.84215636	-13.98814510	-13.99489314	37.53525069
23548	-11.41415801	-11.41737850	44.82440703	-11.39058640	-11.38945100	43.40150843
23573	-9.81335203	-9.79710430	41.98625479	-10.15886770	-10.14944691	40.94537208
23590	-1.24959378	-1.21413648	40.04952459	-0.23267306	-0.20999814	40.16065928
23616	-9.54838466	-9.56374771	37.05979539	-8.48890470	-8.48669150	37.32070066
23661	-14.99825147	-15.01388904	35.89260972	-15.19302673	-15.18624621	36.44149832
23754	-11.52957103	-11.52786290	36.33859802	-12.03520771	-12.03159588	35.08179668
23769	-13.73653933	-13.74699081	34.77057380	-13.81313116	-13.81822916	35.61176480
23797	-13.00990919	-12.99161346	36.26099963	-11.97386024	-11.97173716	37.03361603
23808	-10.69877180	-10.67246390	37.64745936	-11.93710067	-11.92028921	37.56845039
23891	-11.16192983	-11.16396177	38.69505711	-11.34947008	-11.35085544	39.80978991
23893	-11.19925388	-11.21882230	36.65505613	-8.53515866	-8.56254433	35.62895020
24037	-15.24250848	-15.24205008	38.77241454	-15.18751801	-15.19208465	39.75680529
24055	-13.41057831	-13.41183328	35.55191728	-11.86045744	-11.86682292	36.37358104
24109	-9.52707330	-9.54789346	33.97576157	-8.97383011	-8.97759326	32.98430907
24327	-10.45643759	-10.45645059	37.21434307	-11.64688208	-11.65052920	37.01634611
24433	-18.36939731	-18.37918379	39.34616562	-16.92501204	-16.93456531	39.65541551
24575	-15.33705344	-15.35584745	39.66711699	-15.28979969	-15.29783946	39.11862320
