pos	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
3366	-7.09252409	-7.00247385	39.20455326	-5.61647338	-5.50875368	38.18144694
3788	-11.33933238	-11.33431437	37.58544248	-11.34821248	-11.35479064	36.92369685
3865	-12.15610107	-12.13806334	39.52758482	-11.17910296	-11.14324762	41.06304339
3887	-14.14772280	-14.16796316	37.39114540	-12.28157044	-12.31135061	36.27378176
3894	-8.73039375	-8.71563274	32.73635073	-7.37774512	-7.36113727	31.88293984
3897	-13.72046122	-13.72046521	34.62961175	-13.75016441	-13.75433673	34.05358381
3928	-17.60979615	-17.61548833	40.15603322	-18.38949168	-18.39494974	40.25376374
3962	-12.71797477	-12.72427169	37.16078839	-12.60925547	-12.60362107	36.78907419
4091	-15.90760856	-15.90322964	36.65374022	-14.55991573	-14.53042897	38.37327345
4181	-13.51771629	-13.45978652	36.65730826	-10.78447846	-10.72794223	36.85831776
4208	-17.18807040	-17.19328141	42.63233007	-16.15518958	-16.13412346	41.69113992
4258	-14.66977668	-14.67543845	38.60224877	-13.36533336	-13.38769489	40.86568442
4367	-17.02958872	-17.03443908	39.86470197	-16.15527708	-16.14904964	41.27612387
4409	-14.36804314	-14.30780116	33.63749010	-12.68213932	-12.63689087	34.13406694
4814	-10.87115594	-10.87782620	37.11107873	-9.78369289	-9.81125056	36.34885419
5037	-14.93067794	-14.93101955	34.63501956	-14.61248035	-14.61254166	35.00317116
5123	-16.21491901	-16.24824094	37.65315720	-17.65909245	-17.66316215	36.53799044
5190	-15.98649652	-15.99236313	42.91443836	-14.86650536	-14.89338936	42.14771819
5266	-9.31134752	-9.38532552	37.88767852	-0.86682610	-0.99956274	37.66298559
5280	-11.98336972	-11.98093391	38.14951767	-12.03647685	-12.03455966	37.89359422
5351	-12.20892119	-12.17525559	36.80946477	-13.75386116	-13.75320174	35.68973509
5390	-8.78492932	-8.80068275	33.99894432	-9.40890666	-9.42214577	33.45909139
5515	-16.47512674	-16.48679822	38.67133521	-13.62505794	-13.58658616	37.73199318
5601	-9.46731631	-9.41745052	33.46524672	-12.58012655	-12.58975141	33.59774571
5717	-11.88181250	-11.86285314	37.18036282	-11.78863407	-11.78329709	36.34466870
5720	-15.78891708	-15.80017130	37.85448380	-14.36272760	-14.38073377	38.39917055
5933	-14.05092770	-14.04754855	41.44250004	-13.25787954	-13.25869716	41.36124378
5961	-14.47410360	-14.49176537	39.95462864	-13.55233279	-13.55006076	39.17092913
5978	-18.46151036	-18.47164095	38.37889672	-18.05839311	-18.05334678	38.67663273
6007	-11.92007797	-11.91727727	36.26637303	-14.42830318	-14.45949335	34.70501735
6030	-10.84418256	-10.85000106	36.49436210	-9.89088007	-9.87528325	34.68124264
6030	-14.10059092	-14.12727743	36.59270862	-14.51589737	-14.52025247	35.16423111
6264	-10.95019086	-10.95486865	41.36644267	-11.91765829	-11.92700591	41.37695271
6349	-13.80144054	-13.80804172	40.20616852	-13.22048666	-13.21718008	39.69527735
6361	-11.21076253	-11.19387524	39.84831572	-12.30010891	-12.27695429	39.93124265
6485	-11.80963334	-11.80762646	41.72106025	-12.35772170	-12.35469392	40.23222592
6550	-13.99764061	-13.99478425	37.70914815	-13.50036368	-13.49995971	36.85667661
6596	-12.65746618	-12.65243441	40.30583937	-12.49791531	-12.46988092	39.48735031
6624	-12.75964464	-12.76968235	39.01476676	-12.46389940	-12.45610725	38.51657524
6699	-16.82408773	-16.82682232	36.31012315	-17.26157220	-17.25657754	36.40589157
6737	-3.79271895	-3.78251441	47.09933158	-4.63287105	-4.64507528	45.49225457
6829	-15.30433428	-15.31363181	47.18528461	-15.01712811	-15.00838685	45.87351658
7080	-11.53027566	-11.51112096	40.21973320	-12.09455968	-12.07597786	40.33301996
7280	-13.95793715	-13.96384055	40.55767751	-14.41249717	-14.42224075	39.21726384
7408	-9.96387510	-9.92769164	37.19819399	-8.07859824	-8.04376199	37.01285078
7423	-17.09907042	-17.09984747	37.84345487	-16.24686584	-16.26973057	38.05966521
7527	-10.99831025	-11.01185801	34.14131809	-10.54236522	-10.57313693	33.25052591
7532	-11.48279006	-11.46405230	31.03785354	-11.24632457	-11.24163961	30.71124310
7623	-12.21714886	-12.20370368	43.44508413	-4.17610840	-4.27317465	42.09992663
7663	-13.09051557	-13.12093345	37.31023184	-12.24685942	-12.28832165	36.23586574
7734	-18.46843506	-18.47231472	36.35484757	-17.81610509	-17.80104427	37.37944387
7854	-10.66341821	-10.63845652	31.95411813	-11.72317336	-11.73015830	32.22352215
7869	-10.79005142	-10.78080965	41.54154634	-10.98276140	-10.98518092	41.29262711
7974	-11.50329768	-11.52767806	35.37082974	-11.83914214	-11.86258574	35.53605683
8076	-11.48790430	-11.49027457	39.37764912	-10.57954169	-10.59344907	39.11926903
8260	-17.21476635	-17.22154261	39.54649102	-16.94290317	-16.94634161	39.13148135
8305	-13.55143295	-13.54723673	37.35042733	-10.90460876	-10.82346034	37.95472582
8372	-15.01270577	-15.01553286	39.58554137	-13.59449359	-13.57357308	38.72747134
8675	-8.25607794	-8.23290388	43.27619026	-6.42223577	-6.42127259	42.89845927
8705	-7.36654793	-7.38625649	40.83749939	-2.19359484	-2.18673996	40.99876641
8740	-12.20907503	-12.22244514	31.44842319	-12.90315045	-12.90805661	31.50412478
8926	-15.42353847	-15.43384998	34.97317213	-13.90254467	-13.88193226	36.46337749
8955	-16.42968848	-16.40511738	35.60898111	-16.44088501	-16.43768604	36.09265547
9075	-17.28815716	-17.29466431	36.41581413	-17.03088885	-17.03241631	36.47123728
9168	-9.66198551	-9.65752304	36.62257226	-8.40641084	-8.37725215	38.48134704
9292	-17.66423799	-17.67768469	37.74900164	-14.34859214	-14.39064643	38.75881570
9420	-12.52309182	-12.52941305	39.28219494	-14.34880997	-14.35906266	38.04441700
9608	-17.07623592	-17.07431171	38.98960956	-16.30293211	-16.29439545	37.76957878
9621	-15.28153956	-15.26828950	33.73955871	-16.37929197	-16.37141619	32.91538005
9714	-17.27244971	-17.29895327	37.44647775	-17.36377457	-17.38160712	37.29953017
9860	-17.95417116	-17.95788899	36.42236372	-18.05454810	-18.07246472	36.64828593
9870	-18.46460773	-18.48833880	37.26966937	-17.80022371	-17.81054153	37.00650087
9870	-16.77843009	-16.78515736	36.78661539	-17.46742060	-17.48042481	36.71986149
9880	-17.16577304	-17.19030594	36.76566055	-17.22220915	-17.23669110	35.39632070
9919	-13.91536664	-13.91812270	38.53028240	-12.84163340	-12.84634226	37.87966112
9934	-14.47413280	-14.47215034	44.53390370	-15.59965199	-15.59868939	44.86293144
9985	-14.69960627	-14.68994219	41.65525211	-14.48937827	-14.48140788	40.05513361
10122	-8.58926619	-8.58159671	44.93333060	-7.18489559	-7.18081146	42.78932294
10155	-10.00828843	-10.00979267	45.42532107	-8.64261185	-8.63799181	45.36815237
10182	-14.79708284	-14.79861918	38.72191654	-14.21347473	-14.19223893	39.10543463
10423	-15.64075187	-15.63523310	43.31760353	-15.33627759	-15.33388422	42.66961708
10445	-11.36396410	-11.39750778	42.78204272	-11.69487008	-11.66889887	42.63849457
10703	-13.44342442	-13.44786761	40.01061405	-12.37473010	-12.35657656	38.98466265
10737	-16.54090997	-16.54286852	45.65458005	-15.79007268	-15.79466974	42.97676988
10738	-15.09134665	-15.09825181	37.95855157	-15.61608333	-15.60897016	37.94097764
10820	-17.87888500	-17.87235534	37.71557828	-17.56014724	-17.57056464	38.75419411
10866	-15.67900725	-15.68608908	36.69105478	-14.45258118	-14.48282671	37.62997889
10867	-12.49925988	-12.49000263	34.75116939	-12.13740957	-12.11426301	34.04155277
10887	-15.80893799	-15.80307699	39.71185065	-16.00693583	-15.99623814	37.96939573
11029	-17.31210372	-17.30619917	38.92216718	-15.30126674	-15.30428099	39.19739435
11038	-13.11117517	-13.09403253	32.72120445	-11.61709497	-11.58705081	34.74698389
11047	-12.07400543	-12.07480563	40.07235013	-11.24579849	-11.23338322	38.68129158
11064	-10.79583863	-10.82863454	39.90347889	-11.73203958	-11.74246726	39.40052496
11104	-15.71841221	-15.71422775	39.15697656	-14.81558379	-14.81584920	39.15926461
11149	-13.34946633	-13.34634572	38.58173283	-13.65493145	-13.66346501	37.78688732
11163	-14.86200357	-14.84665812	40.54235694	-16.70201547	-16.69907493	39.02559379
11214	-12.66080904	-12.65758778	50.78806304	-12.23538208	-12.23446673	51.02047840
11252	-12.37199627	-12.34537231	42.99539318	-12.65218392	-12.64096994	40.98571622
11274	-14.93309909	-14.94044207	47.24040741	-15.06612795	-15.07042420	45.84813145
11364	-11.41181893	-11.41699529	41.58701066	-10.97941848	-10.98119565	41.78256967
11387	-11.45521961	-11.46293350	45.03146231	-10.72701261	-10.73043077	43.61465513
11402	-13.30378812	-13.32486079	41.42657576	-5.47720239	-5.63715698	42.18230105
11408	-11.98028061	-11.98498781	45.02904472	-11.24996140	-11.25164610	43.54761211
11437	-5.50716314	-5.45967470	34.63450050	-10.55772574	-10.60034789	34.30432401
11449	-14.16764227	-14.14310223	47.89227088	-14.60788775	-14.59378224	44.20529595
11473	-17.20025148	-17.23295374	40.64231101	-16.23758198	-16.26690166	41.05862872
11763	-13.79838483	-13.77430826	35.88316560	-13.97317950	-13.98464322	35.47046515
11832	-12.62053738	-12.62521336	32.29513197	-11.54162096	-11.52868843	32.59914456
11979	-16.59625780	-16.60082910	38.13363750	-15.87457812	-15.87273112	39.27615632
12100	-15.68815351	-15.69808243	40.90591743	-15.50028069	-15.51255890	39.42531367
12218	-11.86210490	-11.88076727	34.23032666	-9.04860236	-9.00279041	34.33148573
12255	-11.53714307	-11.47208273	32.99936119	-14.01359011	-14.02196312	32.52942462
12282	-13.90544743	-13.91030232	35.55837950	-13.19689484	-13.20270691	35.44040431
12416	-12.52905677	-12.52847181	36.96735098	-12.57413192	-12.57318444	36.05702989
12583	-11.25175898	-11.21638526	40.00420281	-11.22062193	-11.22100420	40.62896595
12635	-14.46974443	-14.46440901	37.21300495	-15.41923738	-15.40436910	37.10694188
12640	-14.32846291	-14.34564993	38.66264671	-13.22804500	-13.19989803	38.55443764
12641	-14.23493577	-14.23836371	36.98921788	-13.40739016	-13.37555923	38.40069247
12835	-15.65265178	-15.67961649	35.00795981	-15.46153435	-15.46566302	36.37989758
12844	-15.08878582	-15.10220637	38.41317656	-12.84681601	-12.82130472	38.41085847
12974	-13.59096527	-13.58286478	40.28774109	-13.43684368	-13.43214474	40.76793483
13013	-7.08304994	-7.08336645	39.97897992	-12.52453278	-12.53570648	39.36655121
13345	-11.38405405	-11.36977845	40.40300642	-10.64342028	-10.63199342	39.35863332
13500	-16.42152025	-16.41587487	35.64196775	-14.76913708	-14.76279183	36.32340426
13532	-12.15596456	-12.07205934	40.19612132	-11.53773439	-11.53902925	39.14383766
13633	-19.20956982	-19.21925321	34.79232498	-18.18118301	-18.19705976	37.39449711
13653	-12.90493637	-12.92478870	41.46493205	-13.12041373	-13.12917294	43.24125390
13708	-19.08799519	-19.09206788	36.97298709	-17.35963558	-17.37351409	37.79728777
13907	-14.27844629	-14.26913055	33.82166943	-15.35500055	-15.34791209	34.29430187
13954	-14.27781508	-14.30482815	37.86966297	-14.36089258	-14.38388605	37.99970428
14091	-12.46404410	-12.51059819	33.88709289	-13.08714256	-13.11528225	34.66355736
14137	-13.16143823	-13.17784259	43.20931301	-10.23690416	-10.19706432	44.36165470
14171	-13.20071443	-13.20426868	36.40275387	-12.38344975	-12.36455321	35.05675507
14178	-9.74648011	-9.73685108	34.14645776	-9.98021550	-9.95736627	33.35942899
14450	-11.31681149	-11.31798078	37.73586515	-10.31249907	-10.30805154	37.23956888
14479	-15.53637885	-15.52517159	40.08764090	-15.65956797	-15.66181982	39.31784594
14493	-13.16089887	-13.16730483	39.67194539	-11.28313348	-11.32499097	37.92588852
14646	-14.95968065	-14.95152960	40.80110101	-15.42512200	-15.42311263	41.68019892
14671	-14.40713699	-14.41033391	37.10297143	-11.22181254	-11.19703514	37.65665033
14769	-11.14979831	-11.10947321	43.95253478	-9.69378147	-9.64272692	43.20632414
14820	-11.02525839	-11.04306281	40.55924732	-11.40248698	-11.38764916	40.34156444
14959	-6.33694281	-6.31279132	36.38142037	-9.13420302	-9.13779979	34.91274742
14963	-12.86752669	-12.85444401	36.98912001	-11.74056438	-11.73200850	37.44508066
15230	-17.05807076	-17.05267691	37.74945254	-15.63221065	-15.64390482	39.12620395
15296	-11.24619206	-11.23460040	36.75574726	-11.44306467	-11.44188911	35.49979138
15299	-10.04439254	-10.03859757	35.80600927	-10.95238745	-10.95257384	36.80691869
15354	-17.00513577	-16.99703930	41.50696465	-16.74158818	-16.72961679	40.73351048
15608	-10.39825482	-10.41320738	38.16299701	-10.48482137	-10.46868846	37.35225477
15619	-12.70108317	-12.65509048	38.82842498	-13.53088652	-13.46914815	39.37554140
15638	-10.20453933	-10.27108808	33.81510166	-8.99161981	-9.02058696	34.43316047
15694	-7.72133229	-7.71031422	37.99878264	-4.23827746	-4.22809850	37.72167817
15711	-7.12075130	-7.11167407	37.26588649	-6.75531960	-6.75199628	37.46751254
15711	1.27838447	1.19591298	37.86105277	-7.51958736	-7.51805119	36.66694129
15788	-13.33460771	-13.35446245	35.95339122	-12.14334695	-12.16564224	36.02104179
15792	-11.98604430	-11.99500188	44.73731199	-12.21108693	-12.18972093	44.65998619
15803	-6.84758517	-6.88322778	38.16480200	-1.66425676	-1.67154475	37.14726048
15828	-4.91936793	-4.93490282	36.19191264	-4.16488024	-4.18690218	36.21243548
15883	-14.11298452	-14.12486453	48.09574314	-14.85789804	-14.87178223	45.62422388
15997	-16.96932146	-16.97932433	38.21064282	-16.82819320	-16.82541865	38.39646511
16091	-12.79481911	-12.79444567	40.39515902	-12.65756824	-12.66392363	38.83509173
16092	-12.04691781	-12.06065717	42.78927298	-12.21195448	-12.21182623	43.86962630
16111	-15.40818172	-15.42586000	37.67150138	-15.35548916	-15.36180822	37.89109623
16173	-11.18438505	-11.16657807	43.51230424	-10.71758692	-10.73346139	43.49542719
16188	-11.91281071	-11.90262692	43.89382828	-11.24434843	-11.22884598	42.46899986
16236	-11.14850017	-11.15219480	40.43746775	-9.82968102	-9.83529475	41.66981362
16282	-11.14506409	-11.15531891	35.34115854	-10.86751226	-10.85147004	35.69185565
16408	-15.43171027	-15.43490555	32.37234782	-14.96264092	-14.99392354	32.61648282
16427	-16.29380041	-16.30601298	32.13241200	-15.38528167	-15.41209012	33.56225832
16454	-9.33048694	-9.35102416	39.28085901	-8.93730858	-8.94660375	39.40386588
16474	-7.75226408	-7.77881079	32.76858949	-5.53979524	-5.57785347	33.12412786
16545	-17.27843418	-17.29014069	35.18453566	-17.24638731	-17.26774388	35.56079637
16546	-12.24475144	-12.26905025	41.19170228	-13.34880155	-13.35640465	43.14934206
16749	-8.87045874	-8.86345532	33.71633068	-9.22058716	-9.19946580	35.14283447
16796	-15.35178925	-15.37464037	39.63282641	-14.58896179	-14.55478603	39.96248958
16873	-9.58341025	-9.59933893	44.57257333	-8.70978254	-8.70696027	43.57333729
16897	-15.13197179	-15.13043737	40.57404649	-13.98558543	-14.03385436	42.80468937
17029	-10.07859310	-10.08811675	37.72275011	-11.44592922	-11.45069914	36.94771682
17193	-6.84076107	-6.84575366	45.07927521	-8.94897952	-8.95607600	43.51947919
17434	-4.42924220	-4.45403868	37.27793720	-6.34644736	-6.29420795	37.88088453
17450	-12.58197578	-12.58506296	41.52438778	-12.25299955	-12.24462291	40.53105607
17607	-12.65692347	-12.70423203	38.73992980	-6.04470074	-6.01984516	39.15880570
17634	-11.29943266	-11.29545088	42.37657226	-11.21006057	-11.20934934	41.13756808
17671	-10.68921395	-10.67234119	40.71192885	-8.09893186	-8.11947316	40.71152892
17744	-11.03423836	-11.06344473	37.67011348	-12.14172461	-12.15043880	37.16922142
17803	-16.14678360	-16.17609754	36.93147835	-12.58253564	-12.59461913	37.32399633
17862	-10.91012932	-10.93587781	38.44889372	-11.61537441	-11.60950022	37.22223547
17955	-12.26031803	-12.26427265	36.38027773	-11.73566981	-11.73296009	34.65715708
17970	-14.73940605	-14.72759015	38.85319939	-14.71036634	-14.70372978	37.72112867
18006	-12.90084404	-12.89700439	36.45878707	-12.39032365	-12.39169806	35.36339806
18140	-13.82961812	-13.88808542	39.48684782	-16.27415875	-16.27740602	38.64423154
18141	-11.45487548	-11.48864054	34.87555339	-12.46367979	-12.46988431	34.02085239
18164	-16.51860648	-16.53596127	35.29292290	-16.68247422	-16.69276712	34.80913649
18213	-13.71553489	-13.72243986	38.11104744	-12.65814515	-12.68484596	36.80927107
18276	-17.12826350	-17.12110111	38.39259141	-16.28357340	-16.27188816	38.47088179
18308	-10.31361208	-10.28165744	36.07434661	-6.76266426	-6.66327672	35.89303027
18335	1.87965240	1.85382544	38.23418287	-3.04230435	-3.02014767	35.73504484
18386	-14.46713736	-14.46727341	33.02072861	-14.81572021	-14.81149924	33.95258328
18387	-11.94525052	-11.92769683	36.35975839	-9.57185200	-9.52760879	36.53767334
18437	-11.75377024	-11.73638305	36.81990277	-10.64813454	-10.61906926	36.53889331
18461	-12.95289587	-12.96983039	33.84667983	-12.79764859	-12.80423748	33.08760541
18463	-13.30876070	-13.31972250	46.65647510	-13.44201691	-13.45007494	44.29633007
18472	-9.99861458	-10.02643539	41.79211550	-11.42670914	-11.43027968	41.71066400
18482	-11.53650956	-11.52925503	43.03149119	-11.91555408	-11.90433045	41.85724755
18707	-17.16225289	-17.17012502	39.62769899	-14.90616491	-14.94044372	40.00502614
18712	-4.64172567	-4.65329293	38.61546264	-7.23598142	-7.23347751	37.45907934
19026	-14.05428629	-14.07205612	37.70168785	-12.82653868	-12.83318308	38.51939400
19344	-7.73492442	-7.70696303	40.35579419	-10.36373255	-10.36309716	40.14274265
19365	-10.61086062	-10.57079872	39.93656771	-9.92235813	-9.86830389	41.08996599
19436	-13.09376261	-13.09698450	37.10293797	-11.72414453	-11.73073986	37.48136683
19453	-9.06240973	-9.08379078	38.04295177	-7.96558322	-7.95501039	37.23369847
19481	-13.61752607	-13.62059841	35.05647444	-13.27866182	-13.27345007	33.17581498
19666	-11.49830111	-11.51014111	38.96318295	-11.34778379	-11.35101087	38.94259156
19738	-17.95644208	-17.97097034	38.66483578	-18.12487715	-18.12476225	39.48468900
19763	-10.85819162	-10.86147528	38.64275421	-11.83764038	-11.83754923	38.47322673
19795	-9.56917775	-9.56953113	40.42570147	-11.27198344	-11.26851921	40.59895216
19901	-16.14032848	-16.09906440	39.36412190	-17.94036370	-17.93252998	38.73054458
19928	-10.29128178	-10.24992160	40.29582254	-11.77308243	-11.77695683	38.95173604
20026	-16.24087763	-16.25619824	36.83217022	-15.39441320	-15.42263647	36.31378246
20072	-15.35043245	-15.32814989	39.26058585	-16.46469721	-16.44391565	38.94323784
20139	-7.43372735	-7.41603543	33.42716987	-9.09993795	-9.11222083	33.55680745
20290	-12.39596957	-12.39194289	32.56637558	-12.27868039	-12.28928916	31.15410464
20310	-11.67800365	-11.68433411	34.07646126	-9.92110331	-9.94409694	34.16039641
20327	-10.37936483	-10.35665031	34.76014379	-11.30621911	-11.30351612	35.36821049
20410	-15.45560636	-15.49649828	36.61326936	-14.88906321	-14.91606090	35.85814902
20542	-11.36253039	-11.37249890	38.97454720	-10.58363380	-10.59833958	39.00795588
20566	-9.41634276	-9.44080119	36.90654854	-12.52431250	-12.53116382	36.34215105
20620	-12.65022613	-12.68728013	42.09492413	-14.00414121	-14.01111464	41.37323955
20625	-8.84495678	-8.87564883	42.78817532	-6.51566121	-6.54930381	44.80756916
20649	-9.36068212	-9.34150459	39.68375296	-9.58924917	-9.60499422	40.64615308
20663	-8.67288103	-8.68647594	38.38453681	-10.37513880	-10.38689154	38.16006396
20687	-10.79896582	-10.78936026	38.37804609	-10.02529355	-10.03831765	38.09857041
20774	-14.58759108	-14.57975700	36.05651260	-14.85376450	-14.85350882	36.87329620
20892	-17.26570664	-17.31573399	40.38338350	-16.92697013	-16.90075331	39.47377954
20909	-10.62949426	-10.63362364	41.60397336	-11.81104272	-11.82236701	40.01852823
20939	-10.75388257	-10.75517413	38.40229418	-11.46323301	-11.46413560	36.54715888
21544	-12.06420450	-12.06024736	35.25604031	-11.21644464	-11.18967343	33.30013280
21556	-11.52728356	-11.52319039	44.19295927	-12.44438202	-12.44792356	42.44962260
21731	-15.03923759	-15.04471510	41.12837981	-14.53249576	-14.53437776	40.35933966
21887	-12.01790869	-12.02539740	38.98506605	-11.69404571	-11.70272375	37.26956728
21907	-13.08062938	-13.07436341	36.99055603	-12.57296293	-12.57445167	36.56999827
21935	-15.21287691	-15.20987054	39.07293874	-16.66632016	-16.66593909	37.49119249
21964	-14.28012817	-14.26960413	34.33914800	-13.96154949	-13.94491812	33.32320152
22003	-15.20256352	-15.21419234	39.61477814	-16.14395320	-16.15080808	38.75574312
22014	-11.31539686	-11.31286767	42.82210700	-11.17822300	-11.17658571	41.51866516
22075	-9.05878352	-9.07326793	38.39957813	-10.91054817	-10.90616010	37.54909679
22085	-16.63047837	-16.63201412	36.73886327	-15.84358172	-15.83028813	38.05169065
22359	-11.73090480	-11.73448013	38.81470888	-12.10680852	-12.10224415	39.78658873
22395	-8.23847309	-8.27198767	37.86988679	-10.54840697	-10.54302987	36.59131691
22413	-10.18785753	-10.18921189	39.60297490	-11.40817831	-11.41648647	39.77112864
22436	-9.63881380	-9.65222148	39.54008277	-11.04565388	-11.03822802	39.40166677
22585	-14.37159669	-14.37933586	34.14372535	-13.41256308	-13.42376121	33.69698520
22590	-15.20650350	-15.21201376	38.28392370	-15.96962818	-15.98570490	38.01126823
22648	-4.39103889	-4.40209854	36.00820995	-9.56102052	-9.57288882	36.38199718
22697	-7.67698859	-7.80686231	36.66123834	-5.64684410	-5.62220513	37.24978617
22959	-6.66182103	-6.65281763	35.21128967	-8.76366890	-8.74739708	34.60226701
23162	-12.81918912	-12.79755079	38.50732336	-12.26180665	-12.23706970	36.13626728
23168	-16.82332142	-16.82987189	39.81250059	-16.29551425	-16.29941047	40.87922230
23282	-11.95942218	-11.95912021	46.35388226	-11.86290659	-11.86162520	44.62683902
23476	-14.83349130	-14.83969445	37.56595353	-13.96593257	-13.98631816	38.91494536
23522	-13.88668721	-13.91660878	36.75264359	-13.22289002	-13.21952469	38.70197078
23540	-13.82730993	-13.82045191	40.84150666	-12.89981647	-12.87790358	40.85134874
