pos	baypass_2.1_ALL_BF_pheno	baypass_2.1_ALL_BF_env	baypass_2.1_ALL_XTX	baypass_2.1_PRUNED_BF_pheno	baypass_2.1_PRUNED_BF_env	baypass_2.1_PRUNED_XTX
9488	-9.84443490	-9.83372838	33.96859224	-10.98855640	-10.98710273	32.22368942
9526	-15.84713060	-15.80813687	42.64870360	-14.60001177	-14.54743067	41.96997880
9621	-8.66721177	-8.67902062	38.47917844	-10.41323125	-10.41365120	37.75571059
9753	-13.45339063	-13.45059372	36.23562398	-13.07195723	-13.06892068	35.50091341
9875	-13.08513435	-13.02337176	41.22837894	-12.12512927	-12.07916788	41.25781938
9981	-17.28593940	-17.28852198	43.90071286	-17.38146672	-17.37503127	42.48406617
10140	-8.22714863	-8.18357830	36.14070140	-9.83272899	-9.80294387	34.61573230
10210	-14.38550713	-14.38189802	38.63092911	-14.00249184	-13.99793896	38.00521949
10217	-10.14141620	-10.14961344	35.31176373	-9.77582555	-9.77767741	34.30886489
10222	-10.71348976	-10.70818577	35.63350355	-11.51411801	-11.51253914	35.10284171
10278	-11.72881645	-11.71972279	40.14431890	-11.95200533	-11.93546863	39.73606140
10326	-8.15499420	-8.17684708	31.13182160	-9.07499743	-9.06902685	31.98269842
10368	-11.42808260	-11.41659040	34.38735947	-9.11948071	-9.11059738	33.62682007
10473	-13.51356586	-13.53105551	37.90392741	-11.31357432	-11.37830371	38.97136323
10509	-13.00031255	-12.98501584	36.12567941	-12.09704809	-12.05558241	34.51461519
10568	-10.80340342	-10.82962753	38.64222078	-13.04194317	-13.03536596	39.30239757
10665	-13.35676848	-13.36054116	36.63023422	-13.18692411	-13.18881477	36.28163946
10688	-11.17571338	-11.31497039	39.33836569	-13.44698521	-13.56239800	39.54736124
10960	-13.98796424	-13.98751084	39.08041432	-13.72158345	-13.71561711	40.62912122
11000	-9.22985023	-9.23378660	37.55073200	-8.27509572	-8.28390050	37.11473913
11020	-14.88441813	-14.89505030	38.42815039	-14.81527450	-14.81988507	38.24120935
11178	-12.04673712	-12.06524597	43.37404659	-12.68880602	-12.71028647	42.84027379
11186	-15.45047203	-15.46402119	43.17423067	-15.99664867	-16.00219249	43.07218927
11188	-17.44995050	-17.44433348	41.60991443	-16.68532324	-16.67645334	40.72688298
11245	-15.32107667	-15.32863363	38.28287016	-13.57211668	-13.57315148	38.72334988
11283	-14.06899881	-14.06899453	33.82300747	-13.84845426	-13.84570591	33.37197442
11326	-11.79527551	-11.75530436	50.93770509	-10.74183939	-10.68670108	50.51134221
11360	-12.74937938	-12.73620846	43.58636330	-12.49915147	-12.47653732	42.92214939
11388	-10.95123286	-10.91386118	37.19285093	-10.42326886	-10.38731342	36.73963221
11396	-10.76198185	-10.73388359	36.53351595	-8.36890233	-8.31140896	37.78079433
11846	-10.83752032	-10.83170126	41.33663952	-10.85693245	-10.84890622	41.86973440
11852	-11.46391667	-11.45414414	42.46812167	-10.58788416	-10.57299961	42.49743467
11990	-19.08576708	-19.08532423	38.50667235	-17.72536319	-17.71558579	38.45950333
12009	-18.19022790	-18.18758609	40.95617507	-18.59307231	-18.58877098	40.58695115
12285	-15.13214493	-15.14110801	34.71658723	-15.25661070	-15.25965343	34.50148729
12291	-11.95752579	-11.96021452	37.01993195	-11.34795534	-11.35879545	37.10339081
12303	-16.33848698	-16.34576487	42.24156061	-17.72388182	-17.71640320	40.56223551
12433	-15.27156950	-15.24325810	33.33427004	-14.66392793	-14.63661303	33.81774342
12470	-11.80466938	-11.79897432	33.73177090	-11.80197571	-11.79689113	33.70987050
12624	-11.87508912	-11.87423380	35.26327711	-12.43531488	-12.44533145	34.92490597
12714	-16.67810486	-16.67921460	40.61084933	-16.84988648	-16.84805222	39.49464896
12740	-12.24210173	-12.24312593	37.19491214	-12.61336489	-12.61682552	35.69352702
12742	-14.83705900	-14.82568990	39.85985478	-15.53856795	-15.53337657	39.00205114
12782	-13.35587683	-13.33718378	39.04523218	-13.84182213	-13.82522970	37.80388460
12795	-18.45288004	-18.45268219	37.47907277	-17.78941236	-17.79076048	37.97540475
12933	-11.85501497	-11.89468274	41.29890681	-9.45733238	-9.52594602	42.53096700
12963	-14.60569238	-14.61595952	35.06925658	-14.23786010	-14.24936530	35.42416646
13020	-14.99673724	-14.99432659	39.26690202	-15.95942323	-15.96059395	38.31951341
13039	-11.15605350	-11.18659171	34.63376465	-10.83555866	-10.86957035	35.91174819
13097	-12.04577748	-12.03100498	39.63372418	-15.29332426	-15.28679125	39.24502111
13107	-10.78708531	-10.80146463	36.58256469	-10.68102120	-10.69492687	36.98410759
13110	-16.15574975	-16.15460409	38.07216282	-14.74740534	-14.74866393	36.80945407
13266	-17.93232301	-17.93157507	39.90004237	-16.51679018	-16.54149692	39.73892606
13276	-11.73503579	-11.74080281	40.43506613	-12.19838388	-12.19733733	38.80438318
13404	-14.10322028	-14.06222982	37.59050905	-11.99083734	-11.94786958	38.35796836
13440	-15.10527339	-15.13568648	43.88770402	-15.23303801	-15.26099751	42.63043291
13544	-12.04668793	-12.04485752	36.30683552	-11.67884423	-11.68225260	36.01757875
13559	-11.51634945	-11.51805327	36.04181060	-11.63192604	-11.63369274	34.99357082
13586	-14.32130194	-14.31927617	33.59438514	-13.90116994	-13.90697050	34.40912963
13648	-13.74951137	-13.73164262	36.33006780	-13.46660282	-13.45240132	37.18523011
13853	-12.13593381	-12.12676326	36.92726790	-13.21566757	-13.21919459	36.08995152
13863	-16.37395267	-16.38371172	40.34090556	-15.63514205	-15.65343856	40.27117479
13881	-12.53397360	-12.52530712	34.66745922	-11.89260426	-11.88375502	34.57306059
14041	-14.68519645	-14.65703765	43.88263260	-14.74442234	-14.73461136	42.61570817
14055	-15.73725923	-15.73554386	42.04880485	-15.69855853	-15.70181364	40.71897495
14100	-10.26556894	-10.24283197	39.46138238	-9.88929299	-9.86650082	38.55134452
14243	-11.98510232	-11.97104401	40.97334470	-11.42578713	-11.40980246	39.73448036
14286	-11.19333357	-11.15861926	40.07023682	-11.74683107	-11.72598148	40.24080023
14401	-16.14504027	-16.14454842	40.64987321	-16.07181922	-16.07043443	39.70288496
14524	-15.81235056	-15.80851746	37.82631642	-16.00413623	-15.98836311	37.81232815
14539	-13.32490362	-13.31227102	37.66798927	-14.71492410	-14.71336524	38.05931355
14557	-13.73360382	-13.73013332	34.36841114	-13.62148379	-13.61945037	32.51970938
14566	-11.38862772	-11.43547322	33.67537448	-13.00065676	-12.99773364	33.40180737
14674	-9.40119914	-9.42790704	45.38833204	-7.83428103	-7.86234505	45.58183196
14690	-8.69431744	-8.75097165	45.94088288	-8.77538300	-8.80702486	45.16964242
14718	-8.84328066	-8.88615108	44.36014102	-8.63287067	-8.66373377	45.30362569
14729	-11.77118884	-11.74666649	37.46474791	-8.65063161	-8.65741738	38.42534975
14766	-11.96758716	-11.95147882	34.74200161	-11.61474182	-11.61308004	35.32348614
14791	-11.43023629	-11.42777963	36.95570676	-12.11779807	-12.11682706	36.34251041
14825	-9.92311522	-9.92308926	41.05598574	-10.22069538	-10.22920055	41.02157428
14830	-10.30823929	-10.30610527	40.12795076	-10.05753460	-10.05796680	40.78290795
14867	-16.12636629	-16.11515632	36.46613019	-15.63151735	-15.61984384	36.43289001
14998	-11.01231657	-10.98661412	43.48295136	-11.58657793	-11.56981540	46.31922430
15047	-15.60391388	-15.59920710	39.21226194	-15.33154303	-15.32959626	39.45328491
15198	-12.68579972	-12.68230436	39.07665171	-12.68966249	-12.67853124	38.72750302
15199	-11.73512641	-11.72955837	39.12693152	-12.77339310	-12.76466260	39.18615486
15223	-15.23674596	-15.24016380	42.08826590	-15.51030652	-15.51107910	41.24086247
15282	-12.91122773	-12.90489321	39.06378370	-11.75846224	-11.75312024	38.35448151
15288	-11.76469403	-11.76596654	36.78999526	-11.50462370	-11.50390971	37.32888634
15558	-16.15396919	-16.15961787	39.08697974	-17.34596762	-17.34369765	38.38547924
15572	-15.37907724	-15.38267056	38.74339508	-15.04708985	-15.03858752	38.80016932
15575	-14.16263964	-14.16839223	37.52879194	-13.99978528	-13.99912675	37.50507156
15577	-17.01974166	-17.02135242	45.72113951	-16.56575720	-16.56341655	44.67559831
15618	-13.44087017	-13.43996307	37.96397586	-13.70387529	-13.69829140	38.56981869
15741	-15.70388469	-15.70042289	36.72167984	-15.45919969	-15.47111693	36.81853729
15817	-14.29221867	-14.27929634	36.85950890	-15.23761037	-15.23125264	35.58805141
15858	-16.34415826	-16.34237355	35.62747960	-15.56635915	-15.57398643	35.66303638
15876	-11.69526657	-11.69438156	41.40038993	-11.16639558	-11.17549451	42.34435549
15927	-12.50951416	-12.50710402	40.55608937	-12.54256739	-12.53824152	40.21920521
15937	-15.24155394	-15.22267032	41.24518830	-14.58152232	-14.55339898	41.34497656
16019	-13.32138423	-13.33609059	38.74437978	-14.22935438	-14.22150124	36.37443088
16085	-8.12266734	-8.13012356	39.37963896	-7.09383794	-7.08843329	39.03942274
16251	-13.03779688	-13.02055855	40.86291250	-11.91154392	-11.88912449	41.75244020
16337	-14.31169340	-14.30935676	34.50536533	-14.52373445	-14.51711433	34.40075009
16371	-11.97741721	-11.98686381	35.90687757	-12.06459368	-12.06652337	35.60363139
16392	-12.31965027	-12.31679957	36.46226009	-11.83832370	-11.83524014	35.85910394
16423	-12.63798950	-12.63219822	40.12024040	-11.94047171	-11.92271228	40.89010021
16433	-12.05764961	-12.05798895	36.76676404	-11.37768448	-11.38026488	36.81432735
16486	-9.56497411	-9.55580969	43.69929365	-11.91468197	-11.91510481	43.03410784
16531	-13.29951361	-13.27589641	43.85585000	-12.93455592	-12.92631984	44.20026839
16633	-17.47433175	-17.46170524	38.89267816	-17.39162387	-17.38505484	40.41884688
16742	-9.66639879	-9.68072299	35.60487615	-9.93925500	-9.97070891	35.45604996
16791	-12.83247481	-12.83251142	30.74433261	-12.42854473	-12.43038574	30.65228624
16807	-15.62785954	-15.64489355	38.56904299	-13.87446248	-13.90233172	37.94843111
16817	-10.15099448	-10.15916358	38.01051679	-11.57630429	-11.58747466	38.59331334
16827	-12.25390147	-12.27207274	34.25280473	-11.13120025	-11.15725320	34.10058208
16921	-11.84008694	-11.84125527	41.86644853	-12.11296655	-12.10730126	41.29739246
16923	-16.14094517	-16.15057677	37.37950433	-14.24428737	-14.21601964	36.95912906
16983	-8.46015926	-8.44016756	41.67860874	-10.88821035	-10.88419823	39.22984730
17125	-13.42968769	-13.44167530	40.43994089	-14.10244397	-14.10214305	41.01606839
17131	-8.88384759	-8.90458922	42.45845254	-10.87186379	-10.88883351	40.83610794
17156	-14.65643417	-14.64136127	36.55798084	-14.51515674	-14.50283823	36.21230424
17160	-11.78452936	-11.78729873	39.88150013	-11.60074113	-11.58871687	39.68427723
17181	-12.99062913	-12.98930834	39.68200497	-12.92816720	-12.92497123	37.76476795
17219	-15.07465195	-15.07164990	37.41090436	-14.96124576	-14.96019212	36.86081033
17220	-9.40179237	-9.39225387	40.65146382	-7.68453231	-7.71716096	40.83412525
17468	-11.58000698	-11.56056820	44.27960036	-11.65028700	-11.63023757	43.41475289
17477	-9.59533145	-9.56803248	38.20594766	-7.77508303	-7.72667820	36.97626695
17579	-10.07355716	-10.10578464	37.04145401	-9.33854918	-9.37114436	37.34736464
17680	-14.39072579	-14.38561159	40.04594921	-14.20097852	-14.19377934	38.96499786
17704	-10.08522884	-10.08740411	36.85855505	-8.05261287	-8.05839110	37.34169862
17864	-15.55947898	-15.55468983	39.69505897	-16.30070617	-16.29582958	37.79764136
17932	-11.79009565	-11.78815902	33.16741997	-10.91211211	-10.91398449	33.16852251
17954	-11.78225465	-11.77984771	33.45680638	-11.65982331	-11.65606694	32.97885273
18012	-15.26580867	-15.26489714	40.26622908	-15.33307232	-15.32513608	38.98857233
18016	-11.66544486	-11.66445082	31.88124812	-11.58279989	-11.57966521	31.08279721
18059	-11.89799715	-11.90063119	32.40106257	-11.98850631	-11.98458017	31.64186369
18208	-11.94477922	-11.94114112	33.08988767	-11.76037776	-11.76520420	32.76401235
18220	-16.02407294	-16.01739859	37.84468723	-15.41228033	-15.40442971	36.66309288
18225	-12.03868584	-12.03510992	33.21383136	-11.95135446	-11.95171854	32.78845071
18303	-12.45067267	-12.44645081	39.68269884	-12.06801136	-12.05588818	40.17797457
18374	-15.18018947	-15.18050052	39.17990877	-15.83135301	-15.83633911	38.29326671
18545	-11.62623510	-11.61230380	39.05714883	-11.16214795	-11.14185314	38.74332147
18648	-14.33507669	-14.31691259	39.61929717	-15.08612530	-15.06780099	39.32164680
18767	-12.34402944	-12.32295820	32.44305008	-12.40795208	-12.38726691	33.05964226
18954	-14.54731724	-14.52622606	35.41347192	-14.35966681	-14.33240527	36.04955419
18958	-9.64216147	-9.64195545	37.22717031	-5.48631664	-5.49882978	37.86916280
19229	-13.44036619	-13.44094445	33.39011268	-12.63494833	-12.63911341	34.27566064
19282	-11.57718645	-11.58972763	31.91234558	-11.90386351	-11.90596234	31.69481526
19391	-12.07100658	-12.06897654	42.60175648	-12.22712621	-12.22294249	42.29817082
19392	-11.43266465	-11.41875934	40.25928388	-9.95465197	-9.94741856	38.76522018
19413	-12.06141701	-12.03831348	36.48317701	-12.03497859	-12.00733063	35.85438731
19419	-13.68953120	-13.67956660	35.52462020	-12.64036853	-12.61888334	35.42755495
19457	-11.49755262	-11.45526581	36.48592861	-11.61779756	-11.59136513	35.90501275
19543	-11.31301520	-11.30735217	32.27436445	-10.95119279	-10.94778770	31.17537055
19687	-10.07717761	-10.06417650	35.53230116	-10.20658244	-10.18471909	35.37157735
19703	-13.91106546	-13.93832979	36.62021102	-14.47295290	-14.47967181	36.82717114
19793	-7.95645536	-7.91488265	38.39014133	-7.21968247	-7.17783609	38.51274754
19809	-14.81379461	-14.80736739	33.96888341	-14.15491783	-14.15755343	34.21417184
19903	-17.63111894	-17.62312216	37.05722572	-16.63875434	-16.63123528	36.47094238
20228	-17.95311540	-17.94790641	38.79210792	-17.57472952	-17.57772019	38.23521992
20270	-9.34600525	-9.38532532	34.39729974	-9.08120920	-9.12378867	34.25656860
20290	-9.06002533	-9.09708978	35.48698132	-9.08904757	-9.13413299	34.72952760
20304	-9.36005157	-9.40774933	34.12891938	-8.25310055	-8.28815148	34.84552708
20360	-11.95820144	-11.94926596	40.33364825	-11.54965417	-11.54444223	38.32311941
20402	-15.41462749	-15.41541179	37.01693646	-16.21610807	-16.22351557	37.11997459
20484	-4.98202592	-5.04816275	37.60365175	-7.82528213	-7.88178414	37.38117398
20512	-16.38630032	-16.36501284	36.94691358	-16.87673402	-16.87084981	36.59657994
20583	-16.82664409	-16.81982694	36.76127068	-17.44805577	-17.43540096	35.66548967
20584	-15.66369333	-15.66940426	43.23191319	-15.72836580	-15.72758948	42.98764351
20596	-10.18861215	-10.22659789	34.63183334	-9.54053461	-9.57760707	35.58728562
20662	-11.91380335	-11.91704414	39.34289158	-11.74569394	-11.75035114	38.39193640
20696	-10.21450906	-10.21350494	38.62421382	-10.24025130	-10.24093998	39.10055210
20699	-10.89626797	-10.89302491	38.83784050	-9.85247518	-9.85219554	38.03598580
20895	-13.36392043	-13.34715994	34.52983307	-11.98087080	-11.95872500	34.29734040
20976	-16.09892472	-16.10631797	38.65039700	-16.52280853	-16.53251934	36.63470185
21009	-11.20440033	-11.19718254	36.17145419	-10.67967505	-10.67963671	34.85555322
21022	-16.92521213	-16.91388383	41.01346765	-16.62716892	-16.60603583	40.11330762
21291	-15.47821297	-15.45995241	38.68878200	-14.43679241	-14.41670390	37.89312453
21659	-11.51949213	-11.52111989	38.19122986	-11.59937358	-11.59266374	38.34561424
21706	-13.25994411	-13.23468154	39.11335921	-12.62390148	-12.59262108	38.05209751
21717	-8.77437619	-8.72024678	33.32856363	-11.24998834	-11.24520417	32.62878455
21730	-11.18467968	-11.17590092	31.65820301	-11.38186603	-11.37956507	32.53640205
21764	-12.09229409	-12.05342157	40.58687095	-12.10149558	-12.07402785	40.53101959
21814	-11.86882275	-11.87532114	32.14847146	-11.04901373	-11.04754264	31.01398469
21857	-15.72649086	-15.70764620	38.66380759	-14.71877864	-14.69373256	38.68875053
21892	-10.46367026	-10.50501252	35.73334711	-9.76096689	-9.80858247	34.47266643
21981	-17.84799948	-17.84221080	36.61715305	-17.89169954	-17.89288151	36.78874703
21997	-13.39441240	-13.39770489	35.87341357	-13.46553977	-13.46556800	36.53491121
22046	-17.00351881	-17.00366059	36.69009282	-16.56192865	-16.56337370	37.48748122
22125	-9.15514734	-9.14270484	39.05841958	-10.49156181	-10.47368144	38.59703352
22133	-13.35227666	-13.34436597	38.44604291	-13.24201953	-13.24208130	37.99184765
